n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
320	20	1	0.8	s2or	100	100	71	100	100	90	71	98	92	93	100	71
20	40	1	0.8	raw	100	88	94	100	100	63	85	99	90	90	100	24
20	40	1	0.8	sig1	88	88	84	88	88	53	73	87	78	78	88	18
20	40	1	0.8	bsln	88	88	84	88	88	53	73	87	78	78	88	18
20	40	1	0.8	sig2	84	84	84	84	84	52	72	84	75	75	84	18
20	40	1	0.8	big2	88	88	84	88	88	54	73	87	78	78	88	18
20	40	1	0.8	s2or	88	88	84	88	88	85	85	87	87	87	88	84
40	40	1	0.8	raw	100	99	94	100	100	75	77	99	91	95	100	29
40	40	1	0.8	sig1	99	99	94	99	99	74	76	98	90	94	99	28
40	40	1	0.8	bsln	99	99	94	99	99	74	76	98	90	94	99	28
40	40	1	0.8	sig2	94	94	94	94	94	73	75	93	87	90	94	28
40	40	1	0.8	big2	99	99	94	99	99	76	78	98	90	94	99	28
40	40	1	0.8	s2or	99	99	94	99	99	95	95	99	97	98	99	94
80	40	1	0.8	raw	100	100	94	100	100	73	58	96	87	88	100	22
80	40	1	0.8	sig1	100	100	94	100	100	73	58	96	87	88	100	22
80	40	1	0.8	bsln	100	100	94	100	100	73	58	96	87	88	100	22
80	40	1	0.8	sig2	94	94	94	94	94	72	58	93	86	87	94	22
80	40	1	0.8	big2	100	100	94	100	100	75	63	96	87	89	100	22
80	40	1	0.8	s2or	100	100	94	100	100	95	94	97	95	95	100	94
160	40	1	0.8	raw	100	100	94	100	100	80	50	100	86	86	100	24
160	40	1	0.8	sig1	100	100	94	100	100	80	50	100	86	86	100	24
160	40	1	0.8	bsln	100	100	94	100	100	80	50	100	86	86	100	24
160	40	1	0.8	sig2	94	94	94	94	94	80	50	94	86	86	94	24
160	40	1	0.8	big2	100	100	94	100	100	81	56	100	86	87	100	24
160	40	1	0.8	s2or	100	100	94	100	100	94	94	100	94	94	100	94
320	40	1	0.8	raw	100	100	94	100	100	83	36	95	84	87	100	20
320	40	1	0.8	sig1	100	100	94	100	100	83	36	95	84	87	100	20
320	40	1	0.8	bsln	100	100	94	100	100	83	36	95	84	87	100	20
320	40	1	0.8	sig2	94	94	94	94	94	83	36	92	84	87	94	20
320	40	1	0.8	big2	100	100	94	100	100	83	44	95	84	87	100	20
320	40	1	0.8	s2or	100	100	94	100	100	94	94	97	94	94	100	94
20	80	1	0.8	raw	100	88	100	100	100	49	88	99	89	91	100	28
20	80	1	0.8	sig1	88	88	88	88	88	42	76	87	77	79	88	17
20	80	1	0.8	bsln	88	88	88	88	88	42	76	87	77	79	88	17
20	80	1	0.8	sig2	88	88	88	88	88	42	76	87	77	79	88	17
20	80	1	0.8	big2	88	88	88	88	88	43	76	87	77	79	88	17
20	80	1	0.8	s2or	88	88	88	88	88	88	88	88	88	88	88	88
40	80	1	0.8	raw	100	99	100	100	100	63	84	100	91	94	100	28
40	80	1	0.8	sig1	99	99	99	99	99	63	84	99	91	94	99	27
40	80	1	0.8	bsln	99	99	99	99	99	63	84	99	91	94	99	27
40	80	1	0.8	sig2	99	99	99	99	99	63	84	99	91	94	99	27
40	80	1	0.8	big2	99	99	99	99	99	65	84	99	91	94	99	27
40	80	1	0.8	s2or	99	99	99	99	99	99	99	99	99	99	99	99
80	80	1	0.8	raw	100	100	100	100	100	67	70	96	85	86	100	15
80	80	1	0.8	sig1	100	100	100	100	100	67	70	96	85	86	100	15
80	80	1	0.8	bsln	100	100	100	100	100	67	70	96	85	86	100	15
80	80	1	0.8	sig2	100	100	100	100	100	67	70	96	85	86	100	15
80	80	1	0.8	big2	100	100	100	100	100	68	71	96	85	86	100	15
80	80	1	0.8	s2or	100	100	100	100	100	100	100	100	100	100	100	100
160	80	1	0.8	raw	100	100	100	100	100	75	58	96	85	87	100	16
160	80	1	0.8	sig1	100	100	100	100	100	75	58	96	85	87	100	16
160	80	1	0.8	bsln	100	100	100	100	100	75	58	96	85	87	100	16
160	80	1	0.8	sig2	100	100	100	100	100	75	58	96	85	87	100	16
160	80	1	0.8	big2	100	100	100	100	100	75	60	96	85	87	100	16
160	80	1	0.8	s2or	100	100	100	100	100	100	100	100	100	100	100	100
320	80	1	0.8	raw	100	100	100	100	100	79	48	94	84	85	99	15
320	80	1	0.8	sig1	100	100	100	100	100	79	48	94	84	85	99	15
320	80	1	0.8	bsln	100	100	100	100	100	79	48	94	84	85	99	15
320	80	1	0.8	sig2	100	100	100	100	100	79	48	94	84	85	99	15
320	80	1	0.8	big2	100	100	100	100	100	79	49	94	84	85	99	15
320	80	1	0.8	s2or	100	100	100	100	100	100	100	100	100	100	100	100
20	160	1	0.8	raw	100	88	100	100	100	35	87	98	88	92	100	22
20	160	1	0.8	sig1	88	88	88	88	88	31	76	86	76	80	88	11
20	160	1	0.8	bsln	88	88	88	88	88	31	76	86	76	80	88	11
20	160	1	0.8	sig2	88	88	88	88	88	31	76	86	76	80	88	11
20	160	1	0.8	big2	88	88	88	88	88	34	76	86	76	80	88	11
20	160	1	0.8	s2or	88	88	88	88	88	88	88	88	88	88	88	88
40	160	1	0.8	raw	100	99	100	100	100	50	85	95	90	91	100	25
40	160	1	0.8	sig1	99	99	99	99	99	50	85	94	90	91	99	24
40	160	1	0.8	bsln	99	99	99	99	99	50	85	94	90	91	99	24
40	160	1	0.8	sig2	99	99	99	99	99	50	85	94	90	91	99	24
40	160	1	0.8	big2	99	99	99	99	99	58	85	94	90	91	99	24
40	160	1	0.8	s2or	99	99	99	99	99	99	99	99	99	99	99	99
80	160	1	0.8	raw	100	100	100	100	100	50	73	94	82	83	100	15
80	160	1	0.8	sig1	100	100	100	100	100	50	73	94	82	83	100	15
80	160	1	0.8	bsln	100	100	100	100	100	50	73	94	82	83	100	15
80	160	1	0.8	sig2	100	100	100	100	100	50	73	94	82	83	100	15
80	160	1	0.8	big2	100	100	100	100	100	52	73	94	82	83	100	15
80	160	1	0.8	s2or	100	100	100	100	100	100	100	100	100	100	100	100
160	160	1	0.8	raw	100	100	100	100	100	55	55	95	77	79	99	10
160	160	1	0.8	sig1	100	100	100	100	100	55	55	95	77	79	99	10
160	160	1	0.8	bsln	100	100	100	100	100	55	55	95	77	79	99	10
160	160	1	0.8	sig2	100	100	100	100	100	55	55	95	77	79	99	10
160	160	1	0.8	big2	100	100	100	100	100	56	56	95	77	79	99	10
160	160	1	0.8	s2or	100	100	100	100	100	100	100	100	100	100	100	100
320	160	1	0.8	raw	100	100	100	100	100	62	43	90	70	74	100	9
320	160	1	0.8	sig1	100	100	100	100	100	62	43	90	70	74	100	9
320	160	1	0.8	bsln	100	100	100	100	100	62	43	90	70	74	100	9
320	160	1	0.8	sig2	100	100	100	100	100	62	43	90	70	74	100	9
320	160	1	0.8	big2	100	100	100	100	100	62	44	90	70	74	100	9
320	160	1	0.8	s2or	100	100	100	100	100	100	100	100	100	100	100	100
20	320	1	0.8	raw	100	88	100	100	100	24	89	97	87	89	100	22
20	320	1	0.8	sig1	88	88	88	88	88	22	77	85	75	77	88	10
20	320	1	0.8	bsln	88	88	88	88	88	22	77	85	75	77	88	10
20	320	1	0.8	sig2	88	88	88	88	88	22	77	85	75	77	88	10
20	320	1	0.8	big2	88	88	88	88	88	24	77	85	75	77	88	10
20	320	1	0.8	s2or	88	88	88	88	88	88	88	88	88	88	88	88
40	320	1	0.8	raw	100	99	100	100	100	39	87	96	88	88	100	22
40	320	1	0.8	sig1	99	99	99	99	99	39	86	95	87	87	99	21
40	320	1	0.8	bsln	99	99	99	99	99	39	86	95	87	87	99	21
40	320	1	0.8	sig2	99	99	99	99	99	39	86	95	87	87	99	21
40	320	1	0.8	big2	99	99	99	99	99	47	87	95	87	88	99	21
40	320	1	0.8	s2or	99	99	99	99	99	99	99	99	99	99	99	99
80	320	1	0.8	raw	100	100	100	100	100	33	74	90	76	77	100	10
80	320	1	0.8	sig1	100	100	100	100	100	33	74	90	76	77	100	10
80	320	1	0.8	bsln	100	100	100	100	100	33	74	90	76	77	100	10
80	320	1	0.8	sig2	100	100	100	100	100	33	74	90	76	77	100	10
80	320	1	0.8	big2	100	100	100	100	100	36	74	90	76	77	100	10
80	320	1	0.8	s2or	100	100	100	100	100	100	100	100	100	100	100	100
160	320	1	0.8	raw	100	100	100	100	100	34	57	93	67	71	100	6
160	320	1	0.8	sig1	100	100	100	100	100	34	57	93	67	71	100	6
160	320	1	0.8	bsln	100	100	100	100	100	34	57	93	67	71	100	6
160	320	1	0.8	sig2	100	100	100	100	100	34	57	93	67	71	100	6
160	320	1	0.8	big2	100	100	100	100	100	34	57	93	67	71	100	6
160	320	1	0.8	s2or	100	100	100	100	100	100	100	100	100	100	100	100
320	320	1	0.8	raw	100	100	100	100	100	35	37	89	61	62	98	4
320	320	1	0.8	sig1	100	100	100	100	100	35	37	89	61	62	98	4
320	320	1	0.8	bsln	100	100	100	100	100	35	37	89	61	62	98	4
320	320	1	0.8	sig2	100	100	100	100	100	35	37	89	61	62	98	4
320	320	1	0.8	big2	100	100	100	100	100	35	37	89	61	62	98	4
320	320	1	0.8	s2or	100	100	100	100	100	100	100	100	100	100	100	100
20	20	0	1	raw	100	4	88	53	49	20	20	75	38	33	97	49
20	20	0	1	sig1	4	4	4	3	3	3	3	3	3	3	3	3
20	20	0	1	bsln	3	3	3	3	3	3	3	3	3	3	3	3
20	20	0	1	sig2	3	3	3	3	3	3	3	3	3	3	3	3
20	20	0	1	big2	3	3	3	3	3	3	3	3	3	3	3	3
20	20	0	1	s2or	3	3	3	3	3	3	3	3	3	3	3	3
40	20	0	1	raw	100	7	88	35	46	14	4	51	25	24	95	46
40	20	0	1	sig1	7	7	7	3	3	1	0	3	1	1	6	3
40	20	0	1	bsln	3	3	3	3	3	1	0	3	1	1	3	3
40	20	0	1	sig2	3	3	3	3	3	1	0	3	1	1	3	3
40	20	0	1	big2	3	3	3	3	3	3	3	3	3	3	3	3
40	20	0	1	s2or	3	3	3	3	3	3	3	3	3	3	3	3
80	20	0	1	raw	100	4	88	16	50	16	1	41	22	18	85	50
80	20	0	1	sig1	4	4	4	2	2	1	0	1	1	1	2	2
80	20	0	1	bsln	2	2	2	2	2	1	0	1	1	1	2	2
80	20	0	1	sig2	2	2	2	2	2	1	0	1	1	1	2	2
80	20	0	1	big2	2	2	2	2	2	2	2	2	2	2	2	2
80	20	0	1	s2or	2	2	2	2	2	2	2	2	2	2	2	2
160	20	0	1	raw	100	3	88	11	46	11	1	29	15	12	86	46
160	20	0	1	sig1	3	3	1	1	1	1	1	2	1	1	2	1
160	20	0	1	bsln	1	1	0	1	1	1	1	1	1	1	1	1
160	20	0	1	sig2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
160	20	0	1	big2	1	1	1	1	1	1	1	1	1	1	1	1
160	20	0	1	s2or	1	1	0	1	1	1	1	1	1	1	1	1
320	20	0	1	raw	100	8	88	7	46	13	0	23	14	12	80	46
320	20	0	1	sig1	8	8	6	4	4	3	0	3	3	3	5	4
320	20	0	1	bsln	4	4	2	4	4	3	0	3	3	3	4	4
320	20	0	1	sig2	2	2	2	2	2	1	0	1	1	1	2	2
320	20	0	1	big2	4	4	4	4	4	4	4	4	4	4	4	4
320	20	0	1	s2or	4	4	2	4	4	4	2	4	4	4	4	4
20	40	0	1	raw	100	4	99	90	49	11	22	64	38	31	95	48
20	40	0	1	sig1	4	4	4	3	3	3	3	3	3	3	4	2
20	40	0	1	bsln	3	3	3	3	3	3	3	3	3	3	3	2
20	40	0	1	sig2	3	3	3	3	3	3	3	3	3	3	3	2
20	40	0	1	big2	3	3	3	3	3	3	3	3	3	3	3	2
20	40	0	1	s2or	3	3	3	3	3	3	3	3	3	3	3	3
40	40	0	1	raw	100	7	99	80	46	4	3	35	17	16	83	46
40	40	0	1	sig1	7	7	7	3	3	2	2	3	3	3	3	3
40	40	0	1	bsln	3	3	3	3	3	2	2	3	3	3	3	3
40	40	0	1	sig2	3	3	3	3	3	2	2	3	3	3	3	3
40	40	0	1	big2	3	3	3	3	3	3	3	3	3	3	3	3
40	40	0	1	s2or	3	3	3	3	3	3	3	3	3	3	3	3
80	40	0	1	raw	100	4	99	60	50	3	0	19	8	6	70	50
80	40	0	1	sig1	4	4	4	2	2	0	0	0	0	0	1	2
80	40	0	1	bsln	2	2	2	2	2	0	0	0	0	0	1	2
80	40	0	1	sig2	2	2	2	2	2	0	0	0	0	0	1	2
80	40	0	1	big2	2	2	2	2	2	2	2	2	2	2	2	2
80	40	0	1	s2or	2	2	2	2	2	2	2	2	2	2	2	2
160	40	0	1	raw	100	3	99	32	46	2	1	12	2	2	56	46
160	40	0	1	sig1	3	3	3	1	1	0	0	0	0	0	2	1
160	40	0	1	bsln	1	1	1	1	1	0	0	0	0	0	1	1
160	40	0	1	sig2	1	1	1	1	1	0	0	0	0	0	1	1
160	40	0	1	big2	1	1	1	1	1	1	1	1	1	1	1	1
160	40	0	1	s2or	1	1	1	1	1	1	1	1	1	1	1	1
320	40	0	1	raw	100	8	99	20	46	2	0	4	2	2	45	46
320	40	0	1	sig1	8	8	8	4	4	0	0	0	0	0	4	4
320	40	0	1	bsln	4	4	4	4	4	0	0	0	0	0	4	4
320	40	0	1	sig2	4	4	4	4	4	0	0	0	0	0	4	4
320	40	0	1	big2	4	4	4	4	4	4	4	4	4	4	4	4
320	40	0	1	s2or	4	4	4	4	4	4	4	4	4	4	4	4
20	80	0	1	raw	100	4	100	100	49	5	13	39	23	21	88	48
20	80	0	1	sig1	4	4	4	4	3	2	3	3	3	3	3	2
20	80	0	1	bsln	3	3	3	3	3	2	3	3	3	3	3	2
20	80	0	1	sig2	3	3	3	3	3	2	3	3	3	3	3	2
20	80	0	1	big2	3	3	3	3	3	3	3	3	3	3	3	2
20	80	0	1	s2or	3	3	3	3	3	3	3	3	3	3	3	3
40	80	0	1	raw	100	7	100	100	46	2	3	17	4	4	60	46
40	80	0	1	sig1	7	7	7	7	3	1	2	3	2	2	3	3
40	80	0	1	bsln	3	3	3	3	3	1	2	3	2	2	3	3
40	80	0	1	sig2	3	3	3	3	3	1	2	3	2	2	3	3
40	80	0	1	big2	3	3	3	3	3	3	3	3	3	3	3	3
40	80	0	1	s2or	3	3	3	3	3	3	3	3	3	3	3	3
80	80	0	1	raw	100	4	100	100	50	0	0	5	1	1	30	50
80	80	0	1	sig1	4	4	4	4	2	0	0	0	0	0	2	2
80	80	0	1	bsln	2	2	2	2	2	0	0	0	0	0	2	2
80	80	0	1	sig2	2	2	2	2	2	0	0	0	0	0	2	2
80	80	0	1	big2	2	2	2	2	2	2	2	2	2	2	2	2
80	80	0	1	s2or	2	2	2	2	2	2	2	2	2	2	2	2
160	80	0	1	raw	100	3	100	92	46	0	0	1	0	0	13	46
160	80	0	1	sig1	3	3	3	2	1	0	0	1	0	0	1	1
160	80	0	1	bsln	1	1	1	1	1	0	0	1	0	0	1	1
160	80	0	1	sig2	1	1	1	1	1	0	0	1	0	0	1	1
160	80	0	1	big2	1	1	1	1	1	1	1	1	1	1	1	1
160	80	0	1	s2or	1	1	1	1	1	1	1	1	1	1	1	1
320	80	0	1	raw	100	8	100	72	46	0	0	0	0	0	4	46
320	80	0	1	sig1	8	8	8	4	4	0	0	0	0	0	0	4
320	80	0	1	bsln	4	4	4	4	4	0	0	0	0	0	0	4
320	80	0	1	sig2	4	4	4	4	4	0	0	0	0	0	0	4
320	80	0	1	big2	4	4	4	4	4	4	4	4	4	4	4	4
320	80	0	1	s2or	4	4	4	4	4	4	4	4	4	4	4	4
20	160	0	1	raw	100	4	100	100	49	2	16	33	19	17	87	49
20	160	0	1	sig1	4	4	4	4	3	2	3	3	3	3	3	3
20	160	0	1	bsln	3	3	3	3	3	2	3	3	3	3	3	3
20	160	0	1	sig2	3	3	3	3	3	2	3	3	3	3	3	3
20	160	0	1	big2	3	3	3	3	3	3	3	3	3	3	3	3
20	160	0	1	s2or	3	3	3	3	3	3	3	3	3	3	3	3
40	160	0	1	raw	100	7	100	100	46	0	0	5	0	0	48	46
40	160	0	1	sig1	7	7	7	7	3	0	0	3	0	0	3	3
40	160	0	1	bsln	3	3	3	3	3	0	0	3	0	0	3	3
40	160	0	1	sig2	3	3	3	3	3	0	0	3	0	0	3	3
40	160	0	1	big2	3	3	3	3	3	3	3	3	3	3	3	3
40	160	0	1	s2or	3	3	3	3	3	3	3	3	3	3	3	3
80	160	0	1	raw	100	4	100	100	50	0	0	2	1	1	10	50
80	160	0	1	sig1	4	4	4	4	2	0	0	1	1	1	2	2
80	160	0	1	bsln	2	2	2	2	2	0	0	1	1	1	2	2
80	160	0	1	sig2	2	2	2	2	2	0	0	1	1	1	2	2
80	160	0	1	big2	2	2	2	2	2	2	2	2	2	2	2	2
80	160	0	1	s2or	2	2	2	2	2	2	2	2	2	2	2	2
160	160	0	1	raw	100	3	100	100	46	0	0	0	0	0	2	46
160	160	0	1	sig1	3	3	3	3	1	0	0	0	0	0	0	1
160	160	0	1	bsln	1	1	1	1	1	0	0	0	0	0	0	1
160	160	0	1	sig2	1	1	1	1	1	0	0	0	0	0	0	1
160	160	0	1	big2	1	1	1	1	1	1	1	1	1	1	1	1
160	160	0	1	s2or	1	1	1	1	1	1	1	1	1	1	1	1
320	160	0	1	raw	100	8	100	100	46	0	0	0	0	0	0	46
320	160	0	1	sig1	8	8	8	8	4	0	0	0	0	0	0	4
320	160	0	1	bsln	4	4	4	4	4	0	0	0	0	0	0	4
320	160	0	1	sig2	4	4	4	4	4	0	0	0	0	0	0	4
320	160	0	1	big2	4	4	4	4	4	4	4	4	4	4	4	4
320	160	0	1	s2or	4	4	4	4	4	4	4	4	4	4	4	4
20	320	0	1	raw	100	4	100	100	49	2	16	28	16	16	81	49
20	320	0	1	sig1	4	4	4	4	3	2	3	3	3	3	3	3
20	320	0	1	bsln	3	3	3	3	3	2	3	3	3	3	3	3
20	320	0	1	sig2	3	3	3	3	3	2	3	3	3	3	3	3
20	320	0	1	big2	3	3	3	3	3	3	3	3	3	3	3	3
20	320	0	1	s2or	3	3	3	3	3	3	3	3	3	3	3	3
40	320	0	1	raw	100	7	100	100	46	0	2	6	3	2	41	46
40	320	0	1	sig1	7	7	7	7	3	0	1	3	2	1	3	3
40	320	0	1	bsln	3	3	3	3	3	0	1	3	2	1	3	3
40	320	0	1	sig2	3	3	3	3	3	0	1	3	2	1	3	3
40	320	0	1	big2	3	3	3	3	3	3	3	3	3	3	3	3
40	320	0	1	s2or	3	3	3	3	3	3	3	3	3	3	3	3
80	320	0	1	raw	100	4	100	100	50	0	0	0	0	0	5	50
80	320	0	1	sig1	4	4	4	4	2	0	0	0	0	0	2	2
80	320	0	1	bsln	2	2	2	2	2	0	0	0	0	0	2	2
80	320	0	1	sig2	2	2	2	2	2	0	0	0	0	0	2	2
80	320	0	1	big2	2	2	2	2	2	2	2	2	2	2	2	2
80	320	0	1	s2or	2	2	2	2	2	2	2	2	2	2	2	2
160	320	0	1	raw	100	3	100	100	46	0	0	0	0	0	0	46
160	320	0	1	sig1	3	3	3	3	1	0	0	0	0	0	0	1
160	320	0	1	bsln	1	1	1	1	1	0	0	0	0	0	0	1
160	320	0	1	sig2	1	1	1	1	1	0	0	0	0	0	0	1
160	320	0	1	big2	1	1	1	1	1	1	1	1	1	1	1	1
160	320	0	1	s2or	1	1	1	1	1	1	1	1	1	1	1	1
320	320	0	1	raw	100	8	100	100	46	0	0	0	0	0	0	46
320	320	0	1	sig1	8	8	8	8	4	0	0	0	0	0	0	4
320	320	0	1	bsln	4	4	4	4	4	0	0	0	0	0	0	4
320	320	0	1	sig2	4	4	4	4	4	0	0	0	0	0	0	4
320	320	0	1	big2	4	4	4	4	4	4	4	4	4	4	4	4
320	320	0	1	s2or	4	4	4	4	4	4	4	4	4	4	4	4
20	20	0.2	1	raw	100	7	88	72	71	35	32	82	56	52	99	69
20	20	0.2	1	sig1	7	7	7	7	7	6	6	7	7	7	7	6
20	20	0.2	1	bsln	7	7	7	7	7	6	6	7	7	7	7	6
20	20	0.2	1	sig2	7	7	7	7	7	6	6	7	7	7	7	6
20	20	0.2	1	big2	7	7	7	7	7	7	7	7	7	7	7	6
20	20	0.2	1	s2or	7	7	7	7	7	7	7	7	7	7	7	7
40	20	0.2	1	raw	100	14	88	73	80	34	18	78	48	42	95	80
40	20	0.2	1	sig1	14	14	13	13	13	8	4	13	10	9	14	13
40	20	0.2	1	bsln	13	13	12	13	13	8	4	13	10	9	13	13
40	20	0.2	1	sig2	12	12	12	12	12	7	3	12	9	8	12	12
40	20	0.2	1	big2	13	13	13	13	13	13	13	13	13	13	13	13
40	20	0.2	1	s2or	13	13	12	13	13	13	13	13	13	13	13	13
80	20	0.2	1	raw	100	17	88	62	88	28	7	66	35	30	93	88
80	20	0.2	1	sig1	17	17	17	17	17	6	1	16	9	6	17	17
80	20	0.2	1	bsln	17	17	17	17	17	6	1	16	9	6	17	17
80	20	0.2	1	sig2	17	17	17	17	17	6	1	16	9	6	17	17
80	20	0.2	1	big2	17	17	17	17	17	17	17	17	17	17	17	17
80	20	0.2	1	s2or	17	17	17	17	17	17	17	17	17	17	17	17
160	20	0.2	1	raw	100	40	88	76	97	30	2	54	34	30	96	97
160	20	0.2	1	sig1	40	40	37	40	40	14	1	28	16	14	40	40
160	20	0.2	1	bsln	40	40	37	40	40	14	1	28	16	14	40	40
160	20	0.2	1	sig2	37	37	37	37	37	11	0	25	13	11	37	37
160	20	0.2	1	big2	40	40	40	40	40	40	40	40	40	40	40	40
160	20	0.2	1	s2or	40	40	37	40	40	40	38	40	40	40	40	40
320	20	0.2	1	raw	100	72	88	88	100	29	0	41	31	28	93	100
320	20	0.2	1	sig1	72	72	62	72	72	24	0	34	25	23	68	72
320	20	0.2	1	bsln	72	72	62	72	72	24	0	34	25	23	68	72
320	20	0.2	1	sig2	62	62	62	62	62	14	0	24	15	13	58	62
320	20	0.2	1	big2	72	72	72	72	72	72	72	72	72	72	72	72
320	20	0.2	1	s2or	72	72	62	72	72	72	62	72	72	72	72	72
20	40	0.2	1	raw	100	7	99	96	71	22	37	78	52	48	98	68
20	40	0.2	1	sig1	7	7	7	7	7	6	7	7	7	7	7	4
20	40	0.2	1	bsln	7	7	7	7	7	6	7	7	7	7	7	4
20	40	0.2	1	sig2	7	7	7	7	7	6	7	7	7	7	7	4
20	40	0.2	1	big2	7	7	7	7	7	7	7	7	7	7	7	4
20	40	0.2	1	s2or	7	7	7	7	7	7	7	7	7	7	7	7
40	40	0.2	1	raw	100	14	99	90	80	17	14	71	39	35	93	79
40	40	0.2	1	sig1	14	14	14	13	13	8	7	13	12	11	13	12
40	40	0.2	1	bsln	13	13	13	13	13	8	7	13	12	11	13	12
40	40	0.2	1	sig2	13	13	13	13	13	8	7	13	12	11	13	12
40	40	0.2	1	big2	13	13	13	13	13	13	13	13	13	13	13	12
40	40	0.2	1	s2or	13	13	13	13	13	13	13	13	13	13	13	13
80	40	0.2	1	raw	100	17	99	89	88	13	4	52	19	17	89	88
80	40	0.2	1	sig1	17	17	17	17	17	5	3	12	5	5	16	17
80	40	0.2	1	bsln	17	17	17	17	17	5	3	12	5	5	16	17
80	40	0.2	1	sig2	17	17	17	17	17	5	3	12	5	5	16	17
80	40	0.2	1	big2	17	17	17	17	17	17	17	17	17	17	17	17
80	40	0.2	1	s2or	17	17	17	17	17	17	17	17	17	17	17	17
160	40	0.2	1	raw	100	40	99	91	97	11	2	38	14	14	86	97
160	40	0.2	1	sig1	40	40	40	40	40	7	1	20	9	9	37	40
160	40	0.2	1	bsln	40	40	40	40	40	7	1	20	9	9	37	40
160	40	0.2	1	sig2	40	40	40	40	40	7	1	20	9	9	37	40
160	40	0.2	1	big2	40	40	40	40	40	40	40	40	40	40	40	40
160	40	0.2	1	s2or	40	40	40	40	40	40	40	40	40	40	40	40
320	40	0.2	1	raw	100	72	99	95	100	9	2	23	11	9	80	100
320	40	0.2	1	sig1	72	72	72	72	72	8	1	17	10	8	61	72
320	40	0.2	1	bsln	72	72	72	72	72	8	1	17	10	8	61	72
320	40	0.2	1	sig2	72	72	72	72	72	8	1	17	10	8	61	72
320	40	0.2	1	big2	72	72	72	72	72	72	72	72	72	72	72	72
320	40	0.2	1	s2or	72	72	72	72	72	72	72	72	72	72	72	72
20	80	0.2	1	raw	100	7	100	100	71	5	33	60	46	42	94	70
20	80	0.2	1	sig1	7	7	7	7	7	2	7	7	7	7	7	6
20	80	0.2	1	bsln	7	7	7	7	7	2	7	7	7	7	7	6
20	80	0.2	1	sig2	7	7	7	7	7	2	7	7	7	7	7	6
20	80	0.2	1	big2	7	7	7	7	7	6	7	7	7	7	7	6
20	80	0.2	1	s2or	7	7	7	7	7	7	7	7	7	7	7	7
40	80	0.2	1	raw	100	14	100	100	80	6	12	46	23	19	79	80
40	80	0.2	1	sig1	14	14	14	14	13	5	8	13	10	10	13	13
40	80	0.2	1	bsln	13	13	13	13	13	5	8	13	10	10	13	13
40	80	0.2	1	sig2	13	13	13	13	13	5	8	13	10	10	13	13
40	80	0.2	1	big2	13	13	13	13	13	13	13	13	13	13	13	13
40	80	0.2	1	s2or	13	13	13	13	13	13	13	13	13	13	13	13
80	80	0.2	1	raw	100	17	100	100	88	1	1	19	6	6	66	88
80	80	0.2	1	sig1	17	17	17	17	17	1	1	8	4	4	16	17
80	80	0.2	1	bsln	17	17	17	17	17	1	1	8	4	4	16	17
80	80	0.2	1	sig2	17	17	17	17	17	1	1	8	4	4	16	17
80	80	0.2	1	big2	17	17	17	17	17	17	17	17	17	17	17	17
80	80	0.2	1	s2or	17	17	17	17	17	17	17	17	17	17	17	17
160	80	0.2	1	raw	100	40	100	100	97	2	0	8	3	2	44	97
160	80	0.2	1	sig1	40	40	40	40	40	2	0	7	3	2	28	40
160	80	0.2	1	bsln	40	40	40	40	40	2	0	7	3	2	28	40
160	80	0.2	1	sig2	40	40	40	40	40	2	0	7	3	2	28	40
160	80	0.2	1	big2	40	40	40	40	40	40	40	40	40	40	40	40
160	80	0.2	1	s2or	40	40	40	40	40	40	40	40	40	40	40	40
320	80	0.2	1	raw	100	72	100	100	100	0	0	3	0	0	30	100
320	80	0.2	1	sig1	72	72	72	72	72	0	0	2	0	0	27	72
320	80	0.2	1	bsln	72	72	72	72	72	0	0	2	0	0	27	72
320	80	0.2	1	sig2	72	72	72	72	72	0	0	2	0	0	27	72
320	80	0.2	1	big2	72	72	72	72	72	72	72	72	72	72	72	72
320	80	0.2	1	s2or	72	72	72	72	72	72	72	72	72	72	72	72
20	160	0.2	1	raw	100	7	100	100	71	2	32	59	40	38	95	70
20	160	0.2	1	sig1	7	7	7	7	7	2	7	7	7	7	7	6
20	160	0.2	1	bsln	7	7	7	7	7	2	7	7	7	7	7	6
20	160	0.2	1	sig2	7	7	7	7	7	2	7	7	7	7	7	6
20	160	0.2	1	big2	7	7	7	7	7	6	7	7	7	7	7	6
20	160	0.2	1	s2or	7	7	7	7	7	7	7	7	7	7	7	7
40	160	0.2	1	raw	100	14	100	100	80	2	7	36	14	11	84	80
40	160	0.2	1	sig1	14	14	14	14	13	2	5	12	7	6	13	13
40	160	0.2	1	bsln	13	13	13	13	13	2	5	12	7	6	13	13
40	160	0.2	1	sig2	13	13	13	13	13	2	5	12	7	6	13	13
40	160	0.2	1	big2	13	13	13	13	13	13	13	13	13	13	13	13
40	160	0.2	1	s2or	13	13	13	13	13	13	13	13	13	13	13	13
80	160	0.2	1	raw	100	17	100	100	88	0	0	5	2	1	45	88
80	160	0.2	1	sig1	17	17	17	17	17	0	0	3	2	1	16	17
80	160	0.2	1	bsln	17	17	17	17	17	0	0	3	2	1	16	17
80	160	0.2	1	sig2	17	17	17	17	17	0	0	3	2	1	16	17
