n1	n2	d	scpd
80	80	1.4	1.0441191287207
80	160	1.4	1.12282349342028
80	320	1.4	1.17945140470444
80	640	1.4	1.22003135910774
80	1280	1.4	1.24902585503318
80	2560	1.4	1.2696317865155
80	5120	1.4	1.28427170376702
160	10	1.4	0.598506525515283
160	20	1.4	0.807132322360467
160	40	1.4	0.958015191640933
160	80	1.4	1.06731718566321
160	160	1.4	1.14623371406077
160	320	1.4	1.20298259779996
160	640	1.4	1.24367531067824
160	1280	1.4	1.27274833073416
160	2560	1.4	1.29342210382971
160	5120	1.4	1.30812140747061
320	10	1.4	0.614423414308248
320	20	1.4	0.823068794195273
320	40	1.4	0.974057067838527
320	80	1.4	1.0834882292454
320	160	1.4	1.16253363780575
320	320	1.4	1.21937007474842
320	640	1.4	1.26014526448345
320	1280	1.4	1.28925565822311
320	2560	1.4	1.31001302429696
320	5120	1.4	1.32472333564988
640	10	1.4	0.62561050661734
640	20	1.4	0.83422910996714
640	40	1.4	0.985293949819512
640	80	1.4	1.09481933131889
640	160	1.4	1.17393396832212
640	320	1.4	1.23086704174749
640	640	1.4	1.27168532922403
640	1280	1.4	1.30082056277274
640	2560	1.4	1.32162763033527
640	5120	1.4	1.33636984782853
1280	10	1.4	0.63340041504043
1280	20	1.4	0.842024004347653
1280	40	1.4	0.993143709822651
1280	80	1.4	1.10273612312574
1280	160	1.4	1.18192765476637
1280	320	1.4	1.23891855113033
1280	640	1.4	1.27973265975456
1280	1280	1.4	1.30892777649899
1280	2560	1.4	1.32970639951488
1280	5120	1.4	1.34450362019336
2560	10	1.4	0.638868331125172
2560	20	1.4	0.84749693343695
2560	40	1.4	0.99865585744156
2560	80	1.4	1.10831766757776
2560	160	1.4	1.18754121069609
2560	320	1.4	1.24455425827075
2560	640	1.4	1.28542895838214
2560	1280	1.4	1.31461078857872
2560	2560	1.4	1.33545530908579
2560	5120	1.4	1.35022037408636
5120	10	1.4	0.642728254776231
5120	20	1.4	0.851361184065602
5120	40	1.4	1.0025481494075
5120	80	1.4	1.11220193644844
5120	160	1.4	1.19147874381568
5120	320	1.4	1.24853497716991
5120	640	1.4	1.28942673212033
5120	1280	1.4	1.31862756502221
5120	2560	1.4	1.33945570967678
5120	5120	1.4	1.35425680399439
10	10	1.45	0.465374556551346
10	20	1.45	0.674385851088847
10	40	1.45	0.824540742564337
10	80	1.45	0.932899005033342
10	160	1.45	1.01087342082855
10	320	1.45	1.06686040769247
10	640	1.45	1.10692824138024
10	1280	1.45	1.13551961761862
10	2560	1.45	1.15587696420076
10	5120	1.45	1.17031407435242
20	10	1.45	0.540011445840745
20	20	1.45	0.748709447375212
20	40	1.45	0.899246078684646
20	80	1.45	1.00808086933429
20	160	1.45	1.08657743542083
20	320	1.45	1.14301704664446
20	640	1.45	1.18341138542322
20	1280	1.45	1.2122282726321
20	2560	1.45	1.23276877376787
20	5120	1.45	1.2473574590455
40	10	1.45	0.58931765791129
40	20	1.45	0.797945380506136
40	40	1.45	0.948769520543617
40	80	1.45	1.05800103162433
40	160	1.45	1.13684529336582
40	320	1.45	1.19356192951142
40	640	1.45	1.23419753894636
40	1280	1.45	1.26319988599561
40	2560	1.45	1.28384053392061
40	5120	1.45	1.29855854373368
80	10	1.45	0.622808461397808
80	20	1.45	0.831419792067499
80	40	1.45	0.982465140055206
80	80	1.45	1.09196658539856
80	160	1.45	1.1710808301334
80	320	1.45	1.22797163296535
80	640	1.45	1.26877813336369
80	1280	1.45	1.29792727342574
80	2560	1.45	1.31866027634758
80	5120	1.45	1.33343620200097
160	10	1.45	0.645801694112257
160	20	1.45	0.854438555409657
160	40	1.45	1.00564806116629
160	80	1.45	1.11533904539918
160	160	1.45	1.19463494496972
160	320	1.45	1.25170587890245
160	640	1.45	1.29259461747452
160	1280	1.45	1.32182860406437
160	2560	1.45	1.34263737656602
160	5120	1.45	1.35746874352616
320	10	1.45	0.661785688967272
320	20	1.45	0.870450712609867
320	40	1.45	1.02178052726808
320	80	1.45	1.13162241569921
320	160	1.45	1.2110392923818
320	320	1.45	1.26821154090346
320	640	1.45	1.30922131555736
320	1280	1.45	1.33848029243802
320	2560	1.45	1.35936038311247
320	5120	1.45	1.37418018974498
640	10	1.45	0.672939589162955
640	20	1.45	0.881572353703927
640	40	1.45	1.03305026664575
640	80	1.45	1.14301173272934
640	160	1.45	1.22250023973285
640	320	1.45	1.27973535480104
640	640	1.45	1.32077934330911
640	1280	1.45	1.35010486174039
640	2560	1.45	1.37104596188936
640	5120	1.45	1.38589142416757
1280	10	1.45	0.680766335062535
1280	20	1.45	0.889424993668789
1280	40	1.45	1.04096554772436
1280	80	1.45	1.15096217928698
1280	160	1.45	1.23055168701842
1280	320	1.45	1.28785347150371
1280	640	1.45	1.32891038155865
1280	1280	1.45	1.35829842904291
1280	2560	1.45	1.37925433373475
1280	5120	1.45	1.39409751463635
2560	10	1.45	0.686277654886095
2560	20	1.45	0.894957983923788
2560	40	1.45	1.0465434223015
2560	80	1.45	1.15660048340423
2560	160	1.45	1.23622642353957
2560	320	1.45	1.29356428023157
2560	640	1.45	1.33468076704766
2560	1280	1.45	1.36406881233439
2560	2560	1.45	1.38500869104749
2560	5120	1.45	1.39989335112813
5120	10	1.45	0.690210619877876
5120	20	1.45	0.898847110387591
5120	40	1.45	1.05046446843677
5120	80	1.45	1.16056925317645
5120	160	1.45	1.24021598014468
5120	320	1.45	1.29756210625045
5120	640	1.45	1.33870710286479
5120	1280	1.45	1.3681098437948
5120	2560	1.45	1.38906610863938
5120	5120	1.45	1.40396132541356
10	10	1.5	0.51120894065635
10	20	1.5	0.720014904087923
10	40	1.5	0.870390635972006
10	80	1.5	0.979046949750318
10	160	1.5	1.05734681506317
10	320	1.5	1.11357930947629
10	640	1.5	1.15383794830676
10	1280	1.5	1.18258124782947
10	2560	1.5	1.2030676779637
10	5120	1.5	1.21757378741558
20	10	1.5	0.586440580896887
20	20	1.5	0.795070328753681
20	40	1.5	0.945876388599324
20	80	1.5	1.05508653941335
20	160	1.5	1.1339073846457
20	320	1.5	1.19060529002677
20	640	1.5	1.23124005804156
20	1280	1.5	1.26020993329482
20	2560	1.5	1.28087678753557
20	5120	1.5	1.29557144029128
40	10	1.5	0.636088185620227
40	20	1.5	0.844714078856339
40	40	1.5	0.995852988790623
40	80	1.5	1.1054717195319
40	160	1.5	1.18468323008718
40	320	1.5	1.24168829363666
40	640	1.5	1.28255723847182
40	1280	1.5	1.31172032559686
40	2560	1.5	1.33253075508016
40	5120	1.5	1.34730180035743
80	10	1.5	0.669708109663393
80	20	1.5	0.878331637358433
80	40	1.5	1.02978406093313
80	80	1.5	1.13970119811462
80	160	1.5	1.21917829986084
80	320	1.5	1.2763802708543
80	640	1.5	1.31741964320289
80	1280	1.5	1.34674670942703
80	2560	1.5	1.36766962339972
80	5120	1.5	1.38252646235336
160	10	1.5	0.692888363971793
160	20	1.5	0.901537808868464
160	40	1.5	1.05317743007659
160	80	1.5	1.16330615164047
160	160	1.5	1.24297653575253
160	320	1.5	1.30035516228479
160	640	1.5	1.34150125134977
160	1280	1.5	1.37091047631273
160	2560	1.5	1.39185929240938
160	5120	1.5	1.40680549618458
320	10	1.5	0.708915852369059
320	20	1.5	0.917631921861568
320	40	1.5	1.0694077972491
320	80	1.5	1.17969291886131
320	160	1.5	1.25949519925856
320	320	1.5	1.31701482328887
320	640	1.5	1.35822318713597
320	1280	1.5	1.38769355004498
320	2560	1.5	1.40871165165284
320	5120	1.5	1.42363560495482
640	10	1.5	0.720104077119638
640	20	1.5	0.928857451228924
640	40	1.5	1.08073468738763
640	80	1.5	1.19113403929
640	160	1.5	1.27101730553427
640	320	1.5	1.328575223744
640	640	1.5	1.36991541290624
640	1280	1.5	1.39939631929117
640	2560	1.5	1.42042052376887
640	5120	1.5	1.4354069722152
1280	10	1.5	0.727971004145251
1280	20	1.5	0.936753450980924
1280	40	1.5	1.0887004958002
1280	80	1.5	1.1991613041229
1280	160	1.5	1.27913158674897
1280	320	1.5	1.33673252196587
1280	640	1.5	1.37808449419565
1280	1280	1.5	1.40764495781545
1280	2560	1.5	1.42871812719652
1280	5120	1.5	1.44368449200499
2560	10	1.5	0.733498148710181
2560	20	1.5	0.942302048754806
2560	40	1.5	1.09429909433827
2560	80	1.5	1.20481677727276
2560	160	1.5	1.28483441418938
2560	320	1.5	1.34247344494939
2560	640	1.5	1.38384628041606
2560	1280	1.5	1.41343708530814
2560	2560	1.5	1.43453429859501
2560	5120	1.5	1.44950987866775
5120	10	1.5	0.737395286533885
5120	20	1.5	0.946214811258256
5120	40	1.5	1.09824759109377
5120	80	1.5	1.20880927411404
5120	160	1.5	1.28883513145768
5120	320	1.5	1.34652517560456
5120	640	1.5	1.38791615105246
5120	1280	1.5	1.4175386972901
5120	2560	1.5	1.4386358652589
5120	5120	1.5	1.45359068315907
10	10	1.55	0.556793323314856
10	20	1.55	0.765466063089462
10	40	1.55	0.91609410874204
10	80	1.55	1.02505652807262
10	160	1.55	1.10366511792373
10	320	1.55	1.16019683595336
10	640	1.55	1.2006448911255
10	1280	1.55	1.22955481045351
10	2560	1.55	1.2501584144623
10	5120	1.55	1.26476266511395
20	10	1.55	0.632683935397939
20	20	1.55	0.841306961952614
20	40	1.55	0.992421571969865
20	80	1.55	1.10200778502667
20	160	1.55	1.18120554786172
20	320	1.55	1.23818038982294
20	640	1.55	1.27899907468165
20	1280	1.55	1.30818361311004
20	2560	1.55	1.32899853914786
20	5120	1.55	1.34375023979635
40	10	1.55	0.682609019585779
40	20	1.55	0.891274580808406
40	40	1.55	1.04283007013606
40	80	1.55	1.15284745726384
40	160	1.55	1.23244850686825
40	320	1.55	1.28976215051269
40	640	1.55	1.33088580319529
40	1280	1.55	1.3602455204451
40	2560	1.55	1.3811733182636
40	5120	1.55	1.3960332452468
80	10	1.55	0.716462656228878
80	20	1.55	0.925204306951442
80	40	1.55	1.07704977342966
80	80	1.55	1.1873914277518
80	160	1.55	1.26724920629351
80	320	1.55	1.32480706409567
80	640	1.55	1.36608917998782
80	1280	1.55	1.39558924412474
80	2560	1.55	1.416627609195
80	5120	1.55	1.43157630970405
160	10	1.55	0.73969132147796
160	20	1.55	0.948520241654806
160	40	1.55	1.10057426149264
160	80	1.55	1.21116463841487
160	160	1.55	1.29125600059116
160	320	1.55	1.34894132188923
160	640	1.55	1.39031731372127
160	1280	1.55	1.41995183344067
160	2560	1.55	1.44105167704274
160	5120	1.55	1.45602951501061
320	10	1.55	0.755835782796036
320	20	1.55	0.96473464091514
320	40	1.55	1.1169419650945
320	80	1.55	1.2276792556683
320	160	1.55	1.30790207120659
320	320	1.55	1.36572255973344
320	640	1.55	1.40721934286036
320	1280	1.55	1.43689489596222
320	2560	1.55	1.45804648311131
320	5120	1.55	1.47304700419469
640	10	1.55	0.767101162623518
640	20	1.55	0.976052243700415
640	40	1.55	1.12835934129109
640	80	1.55	1.23920570699451
640	160	1.55	1.3195472715311
640	320	1.55	1.37744451871453
640	640	1.55	1.41900811904567
640	1280	1.55	1.44872073221434
640	2560	1.55	1.46989950103636
640	5120	1.55	1.48497724141583
1280	10	1.55	0.774979515474876
1280	20	1.55	0.983969061802052
1280	40	1.55	1.13635992896644
1280	80	1.55	1.24732449474731
1280	160	1.55	1.32769600664814
1280	320	1.55	1.38562834269141
1280	640	1.55	1.4272687611894
1280	1280	1.55	1.45700776808757
1280	2560	1.55	1.47822415737055
1280	5120	1.55	1.49329631300928
2560	10	1.55	0.780517871852106
2560	20	1.55	0.989535646432902
2560	40	1.55	1.14198558655994
2560	80	1.55	1.25300063817698
2560	160	1.55	1.33342234949552
2560	320	1.55	1.39142854420255
2560	640	1.55	1.43308322999245
2560	1280	1.55	1.46284370499707
2560	2560	1.55	1.48406264533964
2560	5120	1.55	1.49914409496014
5120	10	1.55	0.784421272445465
5120	20	1.55	0.99345953054021
5120	40	1.55	1.14595120916925
5120	80	1.55	1.25700341220714
5120	160	1.55	1.33745697466447
5120	320	1.55	1.3955159115906
5120	640	1.55	1.43712158274865
5120	1280	1.55	1.46695145910241
5120	2560	1.55	1.48818915011608
5120	5120	1.55	1.50327439401467
10	10	1.6	0.602158213660754
10	20	1.6	0.810785555451312
10	40	1.6	0.961692187779701
10	80	1.6	1.07102308941098
10	160	1.6	1.14995228305646
10	320	1.6	1.20673644280665
10	640	1.6	1.24742850822343
10	1280	1.6	1.2765078041037
10	2560	1.6	1.29722110681224
10	5120	1.6	1.31193177238635
20	10	1.6	0.678643201476864
20	20	1.6	0.887294306272995
20	40	1.6	1.0388177407721
20	80	1.6	1.14878965152694
20	160	1.6	1.22836677896163
20	320	1.6	1.28565022177028
20	640	1.6	1.32670497531863
20	1280	1.6	1.35607730676526
20	2560	1.6	1.37700036652529
20	5120	1.6	1.39187111787382
40	10	1.6	0.72897538853025
40	20	1.6	0.937761671512876
40	40	1.6	1.08971774344916
40	80	1.6	1.20018862917173
40	160	1.6	1.28016777612058
40	320	1.6	1.33777525362719
40	640	1.6	1.37913099052731
40	1280	1.6	1.40869648255432
40	2560	1.6	1.42977475356731
40	5120	1.6	1.4447423869902
80	10	1.6	0.762985378710389
80	20	1.6	0.971917154990295
80	40	1.6	1.12419472043146
80	80	1.6	1.23499651952473
80	160	1.6	1.3153211160801
80	320	1.6	1.37319046424408
80	640	1.6	1.41469997246433
80	1280	1.6	1.44439570280469
80	2560	1.6	1.46556378751444
80	5120	1.6	1.48059981239501
160	10	1.6	0.786356724298765
160	20	1.6	0.995405319164198
160	40	1.6	1.14791772943044
160	80	1.6	1.25898888232383
160	160	1.6	1.33945726897324
160	320	1.6	1.39752475026462
160	640	1.6	1.43915426896124
160	1280	1.6	1.46898897838026
160	2560	1.6	1.49021640635225
160	5120	1.6	1.50532595017466
320	10	1.6	0.802544747208294
320	20	1.6	1.01168223069823
320	40	1.6	1.16437150434005
320	80	1.6	1.27561555354089
320	160	1.6	1.35626254132397
320	320	1.6	1.41441387736192
320	640	1.6	1.4561444396879
320	1280	1.6	1.486030041662
320	2560	1.6	1.50733743365504
320	5120	1.6	1.52244107568395
640	10	1.6	0.813853088910336
640	20	1.6	1.02305634247533
640	40	1.6	1.17585392683678
640	80	1.6	1.28724686090088
640	160	1.6	1.36799861962366
640	320	1.6	1.42625128704351
640	640	1.6	1.46806580070948
640	1280	1.6	1.49799215664256
640	2560	1.6	1.51929390788555
640	5120	1.6	1.53445897938736
1280	10	1.6	0.821755647445007
1280	20	1.6	1.03100678271879
1280	40	1.6	1.18393500752829
1280	80	1.6	1.29536716818578
1280	160	1.6	1.37617216471956
1280	320	1.6	1.43449453919841
1280	640	1.6	1.47634974031929
1280	1280	1.6	1.50629279029148
1280	2560	1.6	1.52764623385052
1280	5120	1.6	1.54284495873258
2560	10	1.6	0.827333015254164
2560	20	1.6	1.03661892164853
2560	40	1.6	1.18960215548126
2560	80	1.6	1.30110185354516
2560	160	1.6	1.38197199519234
2560	320	1.6	1.44032987404015
2560	640	1.6	1.48219833779573
2560	1280	1.6	1.51220031183074
2560	2560	1.6	1.53356464500149
2560	5120	1.6	1.54876605180919
5120	10	1.6	0.831244705586596
5120	20	1.6	1.04056537551594
5120	40	1.6	1.19357971749325
5120	80	1.6	1.30512566462138
5120	160	1.6	1.38600849866097
5120	320	1.6	1.44442351887207
5120	640	1.6	1.48635663172095
5120	1280	1.6	1.51633427264014
5120	2560	1.6	1.53773777590932
5120	5120	1.6	1.55292166678914
10	10	1.65	0.647248487703804
10	20	1.65	0.855887354267657
10	40	1.65	1.00710753635942
10	80	1.65	1.11681467314557
10	160	1.65	1.19611634457058
10	320	1.65	1.25319892319263
10	640	1.65	1.2941096914373
10	1280	1.65	1.3233472642533
10	2560	1.65	1.34417189528754
10	5120	1.65	1.35898239021879
20	10	1.65	0.724422018580496
20	20	1.65	0.933191134701875
20	40	1.65	1.0851064906409
20	80	1.65	1.19552276287057
20	160	1.65	1.27547062868379
20	320	1.65	1.33304975651548
20	640	1.65	1.3743867903517
20	1280	1.65	1.40392173170204
20	2560	1.65	1.42498600734685
20	5120	1.65	1.43994808288145
40	10	1.65	0.775091007315752
40	20	1.65	0.98408111223545
40	40	1.65	1.13647316702275
40	80	1.65	1.24743872597005
40	160	1.65	1.32781130476041
40	320	1.65	1.38574594170297
40	640	1.65	1.42738577303999
40	1280	1.65	1.4571251157157
40	2560	1.65	1.47834139295747
40	5120	1.65	1.49341545163465
80	10	1.65	0.809316970146614
80	20	1.65	1.01849345773398
80	40	1.65	1.17125623155101
80	80	1.65	1.28258150591238
80	160	1.65	1.36328637553455
80	320	1.65	1.42148867089334
80	640	1.65	1.46330765576754
80	1280	1.65	1.49318261783814
80	2560	1.65	1.51450974607658
80	5120	1.65	1.52964502619628
160	10	1.65	0.83282664355082
160	20	1.65	1.04215807638667
160	40	1.65	1.19518890192776
160	80	1.65	1.30675335407853
160	160	1.65	1.38766365578769
160	320	1.65	1.4460792674333
160	640	1.65	1.48801598124042
160	1280	1.65	1.51801332368469
160	2560	1.65	1.53938359019504
160	5120	1.65	1.55459618416007
320	10	1.65	0.849051674411286
320	20	1.65	1.058508905575
320	40	1.65	1.21172010551393
320	80	1.65	1.32347119416217
320	160	1.65	1.40455808851414
320	320	1.65	1.46305019730705
320	640	1.65	1.50509910674596
320	1280	1.65	1.53517678944503
320	2560	1.65	1.556628570944
320	5120	1.65	1.57185507575683
640	10	1.65	0.860411818512645
640	20	1.65	1.06995590990673
640	40	1.65	1.22328357186947
640	80	1.65	1.33518191786554
640	160	1.65	1.41638151213637
640	320	1.65	1.47496171856389
640	640	1.65	1.5170757900503
640	1280	1.65	1.54718401651931
640	2560	1.65	1.56868717187434
640	5120	1.65	1.5839556865419
1280	10	1.65	0.8683719554866
1280	20	1.65	1.07797940502552
1280	40	1.65	1.23140696214448
1280	80	1.65	1.34338380225675
1280	160	1.65	1.42468391750478
1280	320	1.65	1.48331924521968
1280	640	1.65	1.52547356428682
1280	1280	1.65	1.55561612727512
1280	2560	1.65	1.57714987678997
1280	5120	1.65	1.59243203252494
2560	10	1.65	0.873976076440759
2560	20	1.65	1.08362936239424
2560	40	1.65	1.23713579032846
2560	80	1.65	1.34916617504448
2560	160	1.65	1.43051247300169
2560	320	1.65	1.48922477600212
2560	640	1.65	1.53139090513239
2560	1280	1.65	1.56158264501454
2560	2560	1.65	1.58310103952103
2560	5120	1.65	1.59839925372405
5120	10	1.65	0.877873436830386
5120	20	1.65	1.08755919799241
5120	40	1.65	1.24111170817191
5120	80	1.65	1.3531924152209
5120	160	1.65	1.43458911380811
5120	320	1.65	1.49331535615635
5120	640	1.65	1.53553023429706
5120	1280	1.65	1.56571368198324
5120	2560	1.65	1.58723361920939
5120	5120	1.65	1.60258419215427
10	10	1.7	0.692150356990805
10	20	1.7	0.900796140183281
10	40	1.7	1.05242961006123
10	80	1.7	1.16255168577843
10	160	1.7	1.24221558136656
10	320	1.7	1.29958671232718
10	640	1.7	1.3407309734943
10	1280	1.7	1.37013963008074
10	2560	1.7	1.39109697602146
10	5120	1.7	1.40599364501641
20	10	1.7	0.770001718912788
20	20	1.7	0.978966730686177
20	40	1.7	1.13130463520453
20	80	1.7	1.24223092125675
20	160	1.7	1.32253027522565
20	320	1.7	1.38045014951759
20	640	1.7	1.42204294701953
20	1280	1.7	1.45177049472559
20	2560	1.7	1.47295149361806
20	5120	1.7	1.48799931769675
40	10	1.7	0.821042622954235
40	20	1.7	1.03028937185486
40	40	1.7	1.18321089096835
40	80	1.7	1.2946342500125
40	160	1.7	1.37542896588229
40	320	1.7	1.43374867164636
40	640	1.7	1.47559973489378
40	1280	1.7	1.50559147893442
40	2560	1.7	1.5268983793257
40	5120	1.7	1.54209050367924
80	10	1.7	0.855426704094903
80	20	1.7	1.06493216323601
80	40	1.7	1.21821774190365
80	80	1.7	1.33004186174022
80	160	1.7	1.41118749548344
80	320	1.7	1.46973220124805
80	640	1.7	1.51183801183239
80	1280	1.7	1.54193293005526
80	2560	1.7	1.5633987178806
80	5120	1.7	1.57865147162319
160	10	1.7	0.879039874803394
160	20	1.7	1.08873545077389
160	40	1.7	1.24230164238577
160	80	1.7	1.35439821706307
160	160	1.7	1.43581342248644
160	320	1.7	1.49453997565426
160	640	1.7	1.53675563630255
160	1280	1.7	1.56695058667487
160	2560	1.7	1.58848348486353
160	5120	1.7	1.60381344296483
320	10	1.7	0.895393662649407
320	20	1.7	1.10523145273653
320	40	1.7	1.25898215737907
320	80	1.7	1.3712745496802
320	160	1.7	1.45284065225184
320	320	1.7	1.51172468058453
320	640	1.7	1.5540305238636
320	1280	1.7	1.58432222260977
320	2560	1.7	1.60591354739007
320	5120	1.7	1.62126116306492
640	10	1.7	0.906792139441115
640	20	1.7	1.11673410759811
640	40	1.7	1.27066675532676
640	80	1.7	1.38307796418453
640	160	1.7	1.46473996160813
640	320	1.7	1.5237247066915
640	640	1.7	1.56611771328138
640	1280	1.7	1.59641621732912
640	2560	1.7	1.61807371024567
640	5120	1.7	1.63344120457129
1280	10	1.7	0.914786389998189
1280	20	1.7	1.12480387723994
1280	40	1.7	1.27882105411932
1280	80	1.7	1.39136905796679
1280	160	1.7	1.47309128473349
1280	320	1.7	1.53211653513803
1280	640	1.7	1.57453387784198
1280	1280	1.7	1.60491293662777
1280	2560	1.7	1.62659828609699
1280	5120	1.7	1.6420091480772
2560	10	1.7	0.920375823224514
2560	20	1.7	1.13044730460862
2560	40	1.7	1.28453671698197
2560	80	1.7	1.3971377561498
2560	160	1.7	1.47893321643764
2560	320	1.7	1.53801496292705
2560	640	1.7	1.58045044604805
2560	1280	1.7	1.61088205821485
2560	2560	1.7	1.63258442020781
2560	5120	1.7	1.64797158148094
5120	10	1.7	0.924333882113383
5120	20	1.7	1.13444418847632
5120	40	1.7	1.28858510236613
5120	80	1.7	1.40123156313598
5120	160	1.7	1.48307147028084
5120	320	1.7	1.54218864420203
5120	640	1.7	1.58469943705595
5120	1280	1.7	1.61507527265901
5120	2560	1.7	1.63678879656311
5120	5120	1.7	1.6522134547039
10	10	1.75	0.736787341468952
10	20	1.75	0.945604401956763
10	40	1.75	1.09763158109631
10	80	1.75	1.20818606238535
