n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
5120	160	0.9	0.7	1	1	1	1	0.599	0.072	1	0.076	1	0.63	0.719	1	0.737	0.619	0.63	1	0.637	0.99	1	1	1	1	0.993	0.513	0.993	1	0.955	0.045
10	320	0.9	0.7	1	1	1	1	0.0121457489878543	0.884615384615385	0.0121457489878543	1	0.894736842105263	1	0.92914979757085	0.933198380566802	1	0.823886639676113	0.894736842105263	0.896761133603239	1	1	1	0.910931174089069	1	0.931174089068826	1	0.212550607287449	1	0.232793522267206	1	0
20	320	0.9	0.7	1	1	1	1	0.27363184079602	0.879353233830846	0.277363184079602	1	0.898009950248756	1	0.945273631840796	0.953980099502488	1	0.850746268656716	0.893034825870647	0.91044776119403	1	0.997512437810945	1	1	1	1	1	0.472636815920398	1	0.495024875621891	0.921641791044776	0.0783582089552239
40	320	0.9	0.7	1	1	1	1	0.375	0.855691056910569	0.393292682926829	1	0.896341463414634	1	0.953252032520325	0.971544715447154	1	0.857723577235772	0.879065040650406	0.911585365853659	1	0.998983739837398	1	1	1	1	1	0.556910569105691	1	0.591463414634146	0.820121951219512	0.179878048780488
80	320	0.9	0.7	1	1	1	1	0.381	0.744	0.432	1	0.869	1	0.947	0.98	1	0.788	0.811	0.919	1	1	1	1	1	1	0.997	0.503	1	0.623	0.853	0.147
160	320	0.9	0.7	1	1	1	1	0.376	0.582	0.487	0.947	0.848	0.981	0.917	0.986	1	0.703	0.722	0.944	1	0.991	1	1	1	1	1	0.458	1	0.7	0.912	0.088
320	320	0.9	0.7	1	1	1	1	0.379	0.384	0.585	0.624	0.849	0.864	0.858	1	1	0.595	0.619	0.983	0.99	0.984	1	1	1	1	1	0.398	1	0.881	0.954	0.046
640	320	0.9	0.7	1	1	1	1	0.326	0.187	0.762	0.277	0.9	0.668	0.773	1	0.969	0.478	0.495	1	0.84	0.974	1	1	1	1	1	0.327	1	0.998	0.975	0.025
1280	320	0.9	0.7	1	1	1	1	0.323	0.084	0.952	0.1	0.978	0.506	0.688	1	0.848	0.399	0.416	1	0.619	0.961	1	1	1	1	0.998	0.289	0.999	1	0.986	0.014
2560	320	0.9	0.7	1	1	1	1	0.296	0.052	1	0.058	1	0.387	0.575	1	0.686	0.34	0.353	1	0.441	0.948	1	1	1	1	0.999	0.254	0.999	1	0.992	0.008
