n1	n2	d1	d2	type	m	sig1	sig2	sdir
300	200	0.8	0.7	raw	1000	1000	1000	1000
300	200	0.8	0.7	sig1	1000	1000	1000	1000
300	200	0.8	0.7	bsln	1000	1000	1000	1000
300	200	0.8	0.7	sig2	1000	1000	1000	1000
300	200	0.8	0.7	big2	1000	1000	1000	1000
300	200	0.8	0.7	s2or	1000	1000	1000	1000
350	200	0.8	0.7	raw	1000	1000	1000	1000
350	200	0.8	0.7	sig1	1000	1000	1000	1000
350	200	0.8	0.7	bsln	1000	1000	1000	1000
350	200	0.8	0.7	sig2	1000	1000	1000	1000
350	200	0.8	0.7	big2	1000	1000	1000	1000
350	200	0.8	0.7	s2or	1000	1000	1000	1000
400	200	0.8	0.7	raw	1000	1000	1000	1000
400	200	0.8	0.7	sig1	1000	1000	1000	1000
400	200	0.8	0.7	bsln	1000	1000	1000	1000
400	200	0.8	0.7	sig2	1000	1000	1000	1000
400	200	0.8	0.7	big2	1000	1000	1000	1000
400	200	0.8	0.7	s2or	1000	1000	1000	1000
450	200	0.8	0.7	raw	1000	1000	1000	1000
450	200	0.8	0.7	sig1	1000	1000	1000	1000
450	200	0.8	0.7	bsln	1000	1000	1000	1000
450	200	0.8	0.7	sig2	1000	1000	1000	1000
450	200	0.8	0.7	big2	1000	1000	1000	1000
450	200	0.8	0.7	s2or	1000	1000	1000	1000
500	200	0.8	0.7	raw	1000	1000	1000	1000
500	200	0.8	0.7	sig1	1000	1000	1000	1000
500	200	0.8	0.7	bsln	1000	1000	1000	1000
500	200	0.8	0.7	sig2	1000	1000	1000	1000
500	200	0.8	0.7	big2	1000	1000	1000	1000
500	200	0.8	0.7	s2or	1000	1000	1000	1000
20	250	0.8	0.7	raw	1000	692	1000	992
20	250	0.8	0.7	sig1	692	692	692	692
20	250	0.8	0.7	bsln	692	692	692	692
20	250	0.8	0.7	sig2	1000	692	1000	992
20	250	0.8	0.7	big2	692	692	692	692
20	250	0.8	0.7	s2or	692	692	692	692
50	250	0.8	0.7	raw	1000	975	1000	1000
50	250	0.8	0.7	sig1	975	975	975	975
50	250	0.8	0.7	bsln	975	975	975	975
50	250	0.8	0.7	sig2	1000	975	1000	1000
50	250	0.8	0.7	big2	975	975	975	975
50	250	0.8	0.7	s2or	975	975	975	975
100	250	0.8	0.7	raw	1000	1000	1000	1000
100	250	0.8	0.7	sig1	1000	1000	1000	1000
100	250	0.8	0.7	bsln	1000	1000	1000	1000
100	250	0.8	0.7	sig2	1000	1000	1000	1000
100	250	0.8	0.7	big2	1000	1000	1000	1000
100	250	0.8	0.7	s2or	1000	1000	1000	1000
150	250	0.8	0.7	raw	1000	1000	1000	1000
150	250	0.8	0.7	sig1	1000	1000	1000	1000
150	250	0.8	0.7	bsln	1000	1000	1000	1000
150	250	0.8	0.7	sig2	1000	1000	1000	1000
150	250	0.8	0.7	big2	1000	1000	1000	1000
150	250	0.8	0.7	s2or	1000	1000	1000	1000
200	250	0.8	0.7	raw	1000	1000	1000	1000
200	250	0.8	0.7	sig1	1000	1000	1000	1000
200	250	0.8	0.7	bsln	1000	1000	1000	1000
200	250	0.8	0.7	sig2	1000	1000	1000	1000
200	250	0.8	0.7	big2	1000	1000	1000	1000
200	250	0.8	0.7	s2or	1000	1000	1000	1000
250	250	0.8	0.7	raw	1000	1000	1000	1000
250	250	0.8	0.7	sig1	1000	1000	1000	1000
250	250	0.8	0.7	bsln	1000	1000	1000	1000
250	250	0.8	0.7	sig2	1000	1000	1000	1000
250	250	0.8	0.7	big2	1000	1000	1000	1000
250	250	0.8	0.7	s2or	1000	1000	1000	1000
300	250	0.8	0.7	raw	1000	1000	1000	1000
300	250	0.8	0.7	sig1	1000	1000	1000	1000
300	250	0.8	0.7	bsln	1000	1000	1000	1000
300	250	0.8	0.7	sig2	1000	1000	1000	1000
300	250	0.8	0.7	big2	1000	1000	1000	1000
300	250	0.8	0.7	s2or	1000	1000	1000	1000
350	250	0.8	0.7	raw	1000	1000	1000	1000
350	250	0.8	0.7	sig1	1000	1000	1000	1000
350	250	0.8	0.7	bsln	1000	1000	1000	1000
350	250	0.8	0.7	sig2	1000	1000	1000	1000
350	250	0.8	0.7	big2	1000	1000	1000	1000
350	250	0.8	0.7	s2or	1000	1000	1000	1000
400	250	0.8	0.7	raw	1000	1000	1000	1000
400	250	0.8	0.7	sig1	1000	1000	1000	1000
400	250	0.8	0.7	bsln	1000	1000	1000	1000
400	250	0.8	0.7	sig2	1000	1000	1000	1000
400	250	0.8	0.7	big2	1000	1000	1000	1000
400	250	0.8	0.7	s2or	1000	1000	1000	1000
450	250	0.8	0.7	raw	1000	1000	1000	1000
450	250	0.8	0.7	sig1	1000	1000	1000	1000
450	250	0.8	0.7	bsln	1000	1000	1000	1000
450	250	0.8	0.7	sig2	1000	1000	1000	1000
450	250	0.8	0.7	big2	1000	1000	1000	1000
450	250	0.8	0.7	s2or	1000	1000	1000	1000
500	250	0.8	0.7	raw	1000	1000	1000	1000
500	250	0.8	0.7	sig1	1000	1000	1000	1000
500	250	0.8	0.7	bsln	1000	1000	1000	1000
500	250	0.8	0.7	sig2	1000	1000	1000	1000
500	250	0.8	0.7	big2	1000	1000	1000	1000
500	250	0.8	0.7	s2or	1000	1000	1000	1000
20	300	0.8	0.7	raw	1000	692	1000	992
20	300	0.8	0.7	sig1	692	692	692	692
20	300	0.8	0.7	bsln	692	692	692	692
20	300	0.8	0.7	sig2	1000	692	1000	992
20	300	0.8	0.7	big2	692	692	692	692
20	300	0.8	0.7	s2or	692	692	692	692
50	300	0.8	0.7	raw	1000	975	1000	1000
50	300	0.8	0.7	sig1	975	975	975	975
50	300	0.8	0.7	bsln	975	975	975	975
50	300	0.8	0.7	sig2	1000	975	1000	1000
50	300	0.8	0.7	big2	975	975	975	975
50	300	0.8	0.7	s2or	975	975	975	975
100	300	0.8	0.7	raw	1000	1000	1000	1000
100	300	0.8	0.7	sig1	1000	1000	1000	1000
100	300	0.8	0.7	bsln	1000	1000	1000	1000
100	300	0.8	0.7	sig2	1000	1000	1000	1000
100	300	0.8	0.7	big2	1000	1000	1000	1000
100	300	0.8	0.7	s2or	1000	1000	1000	1000
150	300	0.8	0.7	raw	1000	1000	1000	1000
150	300	0.8	0.7	sig1	1000	1000	1000	1000
150	300	0.8	0.7	bsln	1000	1000	1000	1000
150	300	0.8	0.7	sig2	1000	1000	1000	1000
150	300	0.8	0.7	big2	1000	1000	1000	1000
150	300	0.8	0.7	s2or	1000	1000	1000	1000
200	300	0.8	0.7	raw	1000	1000	1000	1000
200	300	0.8	0.7	sig1	1000	1000	1000	1000
200	300	0.8	0.7	bsln	1000	1000	1000	1000
200	300	0.8	0.7	sig2	1000	1000	1000	1000
200	300	0.8	0.7	big2	1000	1000	1000	1000
200	300	0.8	0.7	s2or	1000	1000	1000	1000
250	300	0.8	0.7	raw	1000	1000	1000	1000
250	300	0.8	0.7	sig1	1000	1000	1000	1000
250	300	0.8	0.7	bsln	1000	1000	1000	1000
250	300	0.8	0.7	sig2	1000	1000	1000	1000
250	300	0.8	0.7	big2	1000	1000	1000	1000
250	300	0.8	0.7	s2or	1000	1000	1000	1000
300	300	0.8	0.7	raw	1000	1000	1000	1000
300	300	0.8	0.7	sig1	1000	1000	1000	1000
300	300	0.8	0.7	bsln	1000	1000	1000	1000
300	300	0.8	0.7	sig2	1000	1000	1000	1000
300	300	0.8	0.7	big2	1000	1000	1000	1000
300	300	0.8	0.7	s2or	1000	1000	1000	1000
350	300	0.8	0.7	raw	1000	1000	1000	1000
350	300	0.8	0.7	sig1	1000	1000	1000	1000
350	300	0.8	0.7	bsln	1000	1000	1000	1000
350	300	0.8	0.7	sig2	1000	1000	1000	1000
350	300	0.8	0.7	big2	1000	1000	1000	1000
350	300	0.8	0.7	s2or	1000	1000	1000	1000
400	300	0.8	0.7	raw	1000	1000	1000	1000
400	300	0.8	0.7	sig1	1000	1000	1000	1000
400	300	0.8	0.7	bsln	1000	1000	1000	1000
400	300	0.8	0.7	sig2	1000	1000	1000	1000
400	300	0.8	0.7	big2	1000	1000	1000	1000
400	300	0.8	0.7	s2or	1000	1000	1000	1000
450	300	0.8	0.7	raw	1000	1000	1000	1000
450	300	0.8	0.7	sig1	1000	1000	1000	1000
450	300	0.8	0.7	bsln	1000	1000	1000	1000
450	300	0.8	0.7	sig2	1000	1000	1000	1000
450	300	0.8	0.7	big2	1000	1000	1000	1000
450	300	0.8	0.7	s2or	1000	1000	1000	1000
500	300	0.8	0.7	raw	1000	1000	1000	1000
500	300	0.8	0.7	sig1	1000	1000	1000	1000
500	300	0.8	0.7	bsln	1000	1000	1000	1000
500	300	0.8	0.7	sig2	1000	1000	1000	1000
500	300	0.8	0.7	big2	1000	1000	1000	1000
500	300	0.8	0.7	s2or	1000	1000	1000	1000
20	350	0.8	0.7	raw	1000	692	1000	992
20	350	0.8	0.7	sig1	692	692	692	692
20	350	0.8	0.7	bsln	692	692	692	692
20	350	0.8	0.7	sig2	1000	692	1000	992
20	350	0.8	0.7	big2	692	692	692	692
20	350	0.8	0.7	s2or	692	692	692	692
50	350	0.8	0.7	raw	1000	975	1000	1000
50	350	0.8	0.7	sig1	975	975	975	975
50	350	0.8	0.7	bsln	975	975	975	975
50	350	0.8	0.7	sig2	1000	975	1000	1000
50	350	0.8	0.7	big2	975	975	975	975
50	350	0.8	0.7	s2or	975	975	975	975
100	350	0.8	0.7	raw	1000	1000	1000	1000
100	350	0.8	0.7	sig1	1000	1000	1000	1000
100	350	0.8	0.7	bsln	1000	1000	1000	1000
100	350	0.8	0.7	sig2	1000	1000	1000	1000
100	350	0.8	0.7	big2	1000	1000	1000	1000
100	350	0.8	0.7	s2or	1000	1000	1000	1000
150	350	0.8	0.7	raw	1000	1000	1000	1000
150	350	0.8	0.7	sig1	1000	1000	1000	1000
150	350	0.8	0.7	bsln	1000	1000	1000	1000
150	350	0.8	0.7	sig2	1000	1000	1000	1000
150	350	0.8	0.7	big2	1000	1000	1000	1000
150	350	0.8	0.7	s2or	1000	1000	1000	1000
200	350	0.8	0.7	raw	1000	1000	1000	1000
200	350	0.8	0.7	sig1	1000	1000	1000	1000
200	350	0.8	0.7	bsln	1000	1000	1000	1000
200	350	0.8	0.7	sig2	1000	1000	1000	1000
200	350	0.8	0.7	big2	1000	1000	1000	1000
200	350	0.8	0.7	s2or	1000	1000	1000	1000
250	350	0.8	0.7	raw	1000	1000	1000	1000
250	350	0.8	0.7	sig1	1000	1000	1000	1000
250	350	0.8	0.7	bsln	1000	1000	1000	1000
250	350	0.8	0.7	sig2	1000	1000	1000	1000
250	350	0.8	0.7	big2	1000	1000	1000	1000
250	350	0.8	0.7	s2or	1000	1000	1000	1000
300	350	0.8	0.7	raw	1000	1000	1000	1000
300	350	0.8	0.7	sig1	1000	1000	1000	1000
300	350	0.8	0.7	bsln	1000	1000	1000	1000
300	350	0.8	0.7	sig2	1000	1000	1000	1000
300	350	0.8	0.7	big2	1000	1000	1000	1000
300	350	0.8	0.7	s2or	1000	1000	1000	1000
350	350	0.8	0.7	raw	1000	1000	1000	1000
350	350	0.8	0.7	sig1	1000	1000	1000	1000
350	350	0.8	0.7	bsln	1000	1000	1000	1000
350	350	0.8	0.7	sig2	1000	1000	1000	1000
350	350	0.8	0.7	big2	1000	1000	1000	1000
350	350	0.8	0.7	s2or	1000	1000	1000	1000
400	350	0.8	0.7	raw	1000	1000	1000	1000
400	350	0.8	0.7	sig1	1000	1000	1000	1000
400	350	0.8	0.7	bsln	1000	1000	1000	1000
400	350	0.8	0.7	sig2	1000	1000	1000	1000
400	350	0.8	0.7	big2	1000	1000	1000	1000
400	350	0.8	0.7	s2or	1000	1000	1000	1000
450	350	0.8	0.7	raw	1000	1000	1000	1000
450	350	0.8	0.7	sig1	1000	1000	1000	1000
450	350	0.8	0.7	bsln	1000	1000	1000	1000
450	350	0.8	0.7	sig2	1000	1000	1000	1000
450	350	0.8	0.7	big2	1000	1000	1000	1000
450	350	0.8	0.7	s2or	1000	1000	1000	1000
500	350	0.8	0.7	raw	1000	1000	1000	1000
500	350	0.8	0.7	sig1	1000	1000	1000	1000
500	350	0.8	0.7	bsln	1000	1000	1000	1000
500	350	0.8	0.7	sig2	1000	1000	1000	1000
500	350	0.8	0.7	big2	1000	1000	1000	1000
500	350	0.8	0.7	s2or	1000	1000	1000	1000
20	400	0.8	0.7	raw	1000	692	1000	992
20	400	0.8	0.7	sig1	692	692	692	692
20	400	0.8	0.7	bsln	692	692	692	692
20	400	0.8	0.7	sig2	1000	692	1000	992
20	400	0.8	0.7	big2	692	692	692	692
20	400	0.8	0.7	s2or	692	692	692	692
50	400	0.8	0.7	raw	1000	975	1000	1000
50	400	0.8	0.7	sig1	975	975	975	975
50	400	0.8	0.7	bsln	975	975	975	975
50	400	0.8	0.7	sig2	1000	975	1000	1000
50	400	0.8	0.7	big2	975	975	975	975
50	400	0.8	0.7	s2or	975	975	975	975
100	400	0.8	0.7	raw	1000	1000	1000	1000
100	400	0.8	0.7	sig1	1000	1000	1000	1000
100	400	0.8	0.7	bsln	1000	1000	1000	1000
100	400	0.8	0.7	sig2	1000	1000	1000	1000
100	400	0.8	0.7	big2	1000	1000	1000	1000
100	400	0.8	0.7	s2or	1000	1000	1000	1000
150	400	0.8	0.7	raw	1000	1000	1000	1000
150	400	0.8	0.7	sig1	1000	1000	1000	1000
150	400	0.8	0.7	bsln	1000	1000	1000	1000
150	400	0.8	0.7	sig2	1000	1000	1000	1000
150	400	0.8	0.7	big2	1000	1000	1000	1000
150	400	0.8	0.7	s2or	1000	1000	1000	1000
200	400	0.8	0.7	raw	1000	1000	1000	1000
200	400	0.8	0.7	sig1	1000	1000	1000	1000
200	400	0.8	0.7	bsln	1000	1000	1000	1000
200	400	0.8	0.7	sig2	1000	1000	1000	1000
200	400	0.8	0.7	big2	1000	1000	1000	1000
200	400	0.8	0.7	s2or	1000	1000	1000	1000
250	400	0.8	0.7	raw	1000	1000	1000	1000
250	400	0.8	0.7	sig1	1000	1000	1000	1000
250	400	0.8	0.7	bsln	1000	1000	1000	1000
250	400	0.8	0.7	sig2	1000	1000	1000	1000
250	400	0.8	0.7	big2	1000	1000	1000	1000
250	400	0.8	0.7	s2or	1000	1000	1000	1000
300	400	0.8	0.7	raw	1000	1000	1000	1000
300	400	0.8	0.7	sig1	1000	1000	1000	1000
300	400	0.8	0.7	bsln	1000	1000	1000	1000
300	400	0.8	0.7	sig2	1000	1000	1000	1000
300	400	0.8	0.7	big2	1000	1000	1000	1000
300	400	0.8	0.7	s2or	1000	1000	1000	1000
350	400	0.8	0.7	raw	1000	1000	1000	1000
350	400	0.8	0.7	sig1	1000	1000	1000	1000
350	400	0.8	0.7	bsln	1000	1000	1000	1000
350	400	0.8	0.7	sig2	1000	1000	1000	1000
350	400	0.8	0.7	big2	1000	1000	1000	1000
350	400	0.8	0.7	s2or	1000	1000	1000	1000
400	400	0.8	0.7	raw	1000	1000	1000	1000
400	400	0.8	0.7	sig1	1000	1000	1000	1000
400	400	0.8	0.7	bsln	1000	1000	1000	1000
400	400	0.8	0.7	sig2	1000	1000	1000	1000
400	400	0.8	0.7	big2	1000	1000	1000	1000
400	400	0.8	0.7	s2or	1000	1000	1000	1000
450	400	0.8	0.7	raw	1000	1000	1000	1000
450	400	0.8	0.7	sig1	1000	1000	1000	1000
450	400	0.8	0.7	bsln	1000	1000	1000	1000
450	400	0.8	0.7	sig2	1000	1000	1000	1000
450	400	0.8	0.7	big2	1000	1000	1000	1000
450	400	0.8	0.7	s2or	1000	1000	1000	1000
500	400	0.8	0.7	raw	1000	1000	1000	1000
500	400	0.8	0.7	sig1	1000	1000	1000	1000
500	400	0.8	0.7	bsln	1000	1000	1000	1000
500	400	0.8	0.7	sig2	1000	1000	1000	1000
500	400	0.8	0.7	big2	1000	1000	1000	1000
500	400	0.8	0.7	s2or	1000	1000	1000	1000
20	450	0.8	0.7	raw	1000	692	1000	992
20	450	0.8	0.7	sig1	692	692	692	692
20	450	0.8	0.7	bsln	692	692	692	692
20	450	0.8	0.7	sig2	1000	692	1000	992
20	450	0.8	0.7	big2	692	692	692	692
20	450	0.8	0.7	s2or	692	692	692	692
50	450	0.8	0.7	raw	1000	975	1000	1000
50	450	0.8	0.7	sig1	975	975	975	975
50	450	0.8	0.7	bsln	975	975	975	975
50	450	0.8	0.7	sig2	1000	975	1000	1000
50	450	0.8	0.7	big2	975	975	975	975
50	450	0.8	0.7	s2or	975	975	975	975
100	450	0.8	0.7	raw	1000	1000	1000	1000
100	450	0.8	0.7	sig1	1000	1000	1000	1000
100	450	0.8	0.7	bsln	1000	1000	1000	1000
100	450	0.8	0.7	sig2	1000	1000	1000	1000
100	450	0.8	0.7	big2	1000	1000	1000	1000
100	450	0.8	0.7	s2or	1000	1000	1000	1000
150	450	0.8	0.7	raw	1000	1000	1000	1000
150	450	0.8	0.7	sig1	1000	1000	1000	1000
150	450	0.8	0.7	bsln	1000	1000	1000	1000
150	450	0.8	0.7	sig2	1000	1000	1000	1000
150	450	0.8	0.7	big2	1000	1000	1000	1000
150	450	0.8	0.7	s2or	1000	1000	1000	1000
200	450	0.8	0.7	raw	1000	1000	1000	1000
200	450	0.8	0.7	sig1	1000	1000	1000	1000
200	450	0.8	0.7	bsln	1000	1000	1000	1000
200	450	0.8	0.7	sig2	1000	1000	1000	1000
200	450	0.8	0.7	big2	1000	1000	1000	1000
200	450	0.8	0.7	s2or	1000	1000	1000	1000
250	450	0.8	0.7	raw	1000	1000	1000	1000
250	450	0.8	0.7	sig1	1000	1000	1000	1000
250	450	0.8	0.7	bsln	1000	1000	1000	1000
250	450	0.8	0.7	sig2	1000	1000	1000	1000
250	450	0.8	0.7	big2	1000	1000	1000	1000
250	450	0.8	0.7	s2or	1000	1000	1000	1000
300	450	0.8	0.7	raw	1000	1000	1000	1000
300	450	0.8	0.7	sig1	1000	1000	1000	1000
300	450	0.8	0.7	bsln	1000	1000	1000	1000
300	450	0.8	0.7	sig2	1000	1000	1000	1000
300	450	0.8	0.7	big2	1000	1000	1000	1000
300	450	0.8	0.7	s2or	1000	1000	1000	1000
350	450	0.8	0.7	raw	1000	1000	1000	1000
350	450	0.8	0.7	sig1	1000	1000	1000	1000
350	450	0.8	0.7	bsln	1000	1000	1000	1000
350	450	0.8	0.7	sig2	1000	1000	1000	1000
350	450	0.8	0.7	big2	1000	1000	1000	1000
350	450	0.8	0.7	s2or	1000	1000	1000	1000
400	450	0.8	0.7	raw	1000	1000	1000	1000
400	450	0.8	0.7	sig1	1000	1000	1000	1000
400	450	0.8	0.7	bsln	1000	1000	1000	1000
400	450	0.8	0.7	sig2	1000	1000	1000	1000
400	450	0.8	0.7	big2	1000	1000	1000	1000
400	450	0.8	0.7	s2or	1000	1000	1000	1000
450	450	0.8	0.7	raw	1000	1000	1000	1000
450	450	0.8	0.7	sig1	1000	1000	1000	1000
450	450	0.8	0.7	bsln	1000	1000	1000	1000
450	450	0.8	0.7	sig2	1000	1000	1000	1000
450	450	0.8	0.7	big2	1000	1000	1000	1000
450	450	0.8	0.7	s2or	1000	1000	1000	1000
500	450	0.8	0.7	raw	1000	1000	1000	1000
500	450	0.8	0.7	sig1	1000	1000	1000	1000
500	450	0.8	0.7	bsln	1000	1000	1000	1000
500	450	0.8	0.7	sig2	1000	1000	1000	1000
500	450	0.8	0.7	big2	1000	1000	1000	1000
500	450	0.8	0.7	s2or	1000	1000	1000	1000
20	500	0.8	0.7	raw	1000	692	1000	992
20	500	0.8	0.7	sig1	692	692	692	692
20	500	0.8	0.7	bsln	692	692	692	692
20	500	0.8	0.7	sig2	1000	692	1000	992
20	500	0.8	0.7	big2	692	692	692	692
20	500	0.8	0.7	s2or	692	692	692	692
50	500	0.8	0.7	raw	1000	975	1000	1000
50	500	0.8	0.7	sig1	975	975	975	975
50	500	0.8	0.7	bsln	975	975	975	975
50	500	0.8	0.7	sig2	1000	975	1000	1000
50	500	0.8	0.7	big2	975	975	975	975
50	500	0.8	0.7	s2or	975	975	975	975
100	500	0.8	0.7	raw	1000	1000	1000	1000
100	500	0.8	0.7	sig1	1000	1000	1000	1000
100	500	0.8	0.7	bsln	1000	1000	1000	1000
100	500	0.8	0.7	sig2	1000	1000	1000	1000
100	500	0.8	0.7	big2	1000	1000	1000	1000
100	500	0.8	0.7	s2or	1000	1000	1000	1000
150	500	0.8	0.7	raw	1000	1000	1000	1000
150	500	0.8	0.7	sig1	1000	1000	1000	1000
150	500	0.8	0.7	bsln	1000	1000	1000	1000
150	500	0.8	0.7	sig2	1000	1000	1000	1000
150	500	0.8	0.7	big2	1000	1000	1000	1000
150	500	0.8	0.7	s2or	1000	1000	1000	1000
200	500	0.8	0.7	raw	1000	1000	1000	1000
200	500	0.8	0.7	sig1	1000	1000	1000	1000
200	500	0.8	0.7	bsln	1000	1000	1000	1000
200	500	0.8	0.7	sig2	1000	1000	1000	1000
200	500	0.8	0.7	big2	1000	1000	1000	1000
200	500	0.8	0.7	s2or	1000	1000	1000	1000
250	500	0.8	0.7	raw	1000	1000	1000	1000
250	500	0.8	0.7	sig1	1000	1000	1000	1000
250	500	0.8	0.7	bsln	1000	1000	1000	1000
250	500	0.8	0.7	sig2	1000	1000	1000	1000
250	500	0.8	0.7	big2	1000	1000	1000	1000
250	500	0.8	0.7	s2or	1000	1000	1000	1000
300	500	0.8	0.7	raw	1000	1000	1000	1000
300	500	0.8	0.7	sig1	1000	1000	1000	1000
300	500	0.8	0.7	bsln	1000	1000	1000	1000
300	500	0.8	0.7	sig2	1000	1000	1000	1000
300	500	0.8	0.7	big2	1000	1000	1000	1000
300	500	0.8	0.7	s2or	1000	1000	1000	1000
350	500	0.8	0.7	raw	1000	1000	1000	1000
350	500	0.8	0.7	sig1	1000	1000	1000	1000
350	500	0.8	0.7	bsln	1000	1000	1000	1000
350	500	0.8	0.7	sig2	1000	1000	1000	1000
350	500	0.8	0.7	big2	1000	1000	1000	1000
350	500	0.8	0.7	s2or	1000	1000	1000	1000
400	500	0.8	0.7	raw	1000	1000	1000	1000
400	500	0.8	0.7	sig1	1000	1000	1000	1000
400	500	0.8	0.7	bsln	1000	1000	1000	1000
400	500	0.8	0.7	sig2	1000	1000	1000	1000
400	500	0.8	0.7	big2	1000	1000	1000	1000
400	500	0.8	0.7	s2or	1000	1000	1000	1000
450	500	0.8	0.7	raw	1000	1000	1000	1000
450	500	0.8	0.7	sig1	1000	1000	1000	1000
450	500	0.8	0.7	bsln	1000	1000	1000	1000
450	500	0.8	0.7	sig2	1000	1000	1000	1000
450	500	0.8	0.7	big2	1000	1000	1000	1000
450	500	0.8	0.7	s2or	1000	1000	1000	1000
500	500	0.8	0.7	raw	1000	1000	1000	1000
500	500	0.8	0.7	sig1	1000	1000	1000	1000
500	500	0.8	0.7	bsln	1000	1000	1000	1000
500	500	0.8	0.7	sig2	1000	1000	1000	1000
500	500	0.8	0.7	big2	1000	1000	1000	1000
500	500	0.8	0.7	s2or	1000	1000	1000	1000
20	20	0.9	0.7	raw	1000	809	566	979
20	20	0.9	0.7	sig1	809	809	449	798
20	20	0.9	0.7	bsln	798	798	449	798
20	20	0.9	0.7	sig2	1000	809	566	979
20	20	0.9	0.7	big2	809	809	449	798
20	20	0.9	0.7	s2or	798	798	449	798
50	20	0.9	0.7	raw	1000	990	566	982
50	20	0.9	0.7	sig1	990	990	563	972
50	20	0.9	0.7	bsln	972	972	563	972
50	20	0.9	0.7	sig2	1000	990	566	982
50	20	0.9	0.7	big2	990	990	563	972
50	20	0.9	0.7	s2or	972	972	563	972
100	20	0.9	0.7	raw	1000	1000	566	982
100	20	0.9	0.7	sig1	1000	1000	566	982
100	20	0.9	0.7	bsln	982	982	566	982
100	20	0.9	0.7	sig2	1000	1000	566	982
100	20	0.9	0.7	big2	1000	1000	566	982
100	20	0.9	0.7	s2or	982	982	566	982
150	20	0.9	0.7	raw	1000	1000	566	982
150	20	0.9	0.7	sig1	1000	1000	566	982
150	20	0.9	0.7	bsln	982	982	566	982
150	20	0.9	0.7	sig2	1000	1000	566	982
150	20	0.9	0.7	big2	1000	1000	566	982
150	20	0.9	0.7	s2or	982	982	566	982
200	20	0.9	0.7	raw	1000	1000	566	982
200	20	0.9	0.7	sig1	1000	1000	566	982
200	20	0.9	0.7	bsln	982	982	566	982
200	20	0.9	0.7	sig2	1000	1000	566	982
200	20	0.9	0.7	big2	1000	1000	566	982
200	20	0.9	0.7	s2or	982	982	566	982
250	20	0.9	0.7	raw	1000	1000	566	982
250	20	0.9	0.7	sig1	1000	1000	566	982
250	20	0.9	0.7	bsln	982	982	566	982
250	20	0.9	0.7	sig2	1000	1000	566	982
250	20	0.9	0.7	big2	1000	1000	566	982
250	20	0.9	0.7	s2or	982	982	566	982
300	20	0.9	0.7	raw	1000	1000	566	982
300	20	0.9	0.7	sig1	1000	1000	566	982
300	20	0.9	0.7	bsln	982	982	566	982
300	20	0.9	0.7	sig2	1000	1000	566	982
300	20	0.9	0.7	big2	1000	1000	566	982
300	20	0.9	0.7	s2or	982	982	566	982
350	20	0.9	0.7	raw	1000	1000	566	982
350	20	0.9	0.7	sig1	1000	1000	566	982
350	20	0.9	0.7	bsln	982	982	566	982
350	20	0.9	0.7	sig2	1000	1000	566	982
350	20	0.9	0.7	big2	1000	1000	566	982
350	20	0.9	0.7	s2or	982	982	566	982
400	20	0.9	0.7	raw	1000	1000	566	982
400	20	0.9	0.7	sig1	1000	1000	566	982
400	20	0.9	0.7	bsln	982	982	566	982
400	20	0.9	0.7	sig2	1000	1000	566	982
400	20	0.9	0.7	big2	1000	1000	566	982
400	20	0.9	0.7	s2or	982	982	566	982
450	20	0.9	0.7	raw	1000	1000	566	982
450	20	0.9	0.7	sig1	1000	1000	566	982
450	20	0.9	0.7	bsln	982	982	566	982
450	20	0.9	0.7	sig2	1000	1000	566	982
450	20	0.9	0.7	big2	1000	1000	566	982
450	20	0.9	0.7	s2or	982	982	566	982
500	20	0.9	0.7	raw	1000	1000	566	982
500	20	0.9	0.7	sig1	1000	1000	566	982
500	20	0.9	0.7	bsln	982	982	566	982
500	20	0.9	0.7	sig2	1000	1000	566	982
500	20	0.9	0.7	big2	1000	1000	566	982
500	20	0.9	0.7	s2or	982	982	566	982
20	50	0.9	0.7	raw	1000	809	938	997
20	50	0.9	0.7	sig1	809	809	758	809
20	50	0.9	0.7	bsln	809	809	758	809
20	50	0.9	0.7	sig2	1000	809	938	997
20	50	0.9	0.7	big2	809	809	758	809
20	50	0.9	0.7	s2or	809	809	758	809
50	50	0.9	0.7	raw	1000	990	938	1000
50	50	0.9	0.7	sig1	990	990	929	990
50	50	0.9	0.7	bsln	990	990	929	990
50	50	0.9	0.7	sig2	1000	990	938	1000
50	50	0.9	0.7	big2	990	990	929	990
50	50	0.9	0.7	s2or	990	990	929	990
100	50	0.9	0.7	raw	1000	1000	938	1000
100	50	0.9	0.7	sig1	1000	1000	938	1000
100	50	0.9	0.7	bsln	1000	1000	938	1000
100	50	0.9	0.7	sig2	1000	1000	938	1000
100	50	0.9	0.7	big2	1000	1000	938	1000
100	50	0.9	0.7	s2or	1000	1000	938	1000
150	50	0.9	0.7	raw	1000	1000	938	1000
150	50	0.9	0.7	sig1	1000	1000	938	1000
150	50	0.9	0.7	bsln	1000	1000	938	1000
150	50	0.9	0.7	sig2	1000	1000	938	1000
150	50	0.9	0.7	big2	1000	1000	938	1000
150	50	0.9	0.7	s2or	1000	1000	938	1000
200	50	0.9	0.7	raw	1000	1000	938	1000
200	50	0.9	0.7	sig1	1000	1000	938	1000
200	50	0.9	0.7	bsln	1000	1000	938	1000
200	50	0.9	0.7	sig2	1000	1000	938	1000
200	50	0.9	0.7	big2	1000	1000	938	1000
200	50	0.9	0.7	s2or	1000	1000	938	1000
