n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
320	40	0.5	0.5	sig2	5954	5954	5954	5954	5954	5653	3273	5886	5724	5669	5954	4856
320	40	0.5	0.5	big2	9880	9880	6128	9880	9880	9674	7476	9873	9747	9762	9880	5030
320	40	0.5	0.5	s2or	9880	9880	5954	9880	9880	9674	7535	9873	9747	9762	9880	6128
20	80	0.5	0.5	raw	10000	3455	8802	9368	9406	6214	9189	9917	9426	9495	9998	4328
20	80	0.5	0.5	sig1	3455	3455	3071	3402	3450	1611	3078	3411	3127	3218	3453	172
20	80	0.5	0.5	bsln	3450	3450	3069	3400	3450	1611	3078	3409	3127	3218	3449	172
20	80	0.5	0.5	sig2	3069	3069	3069	3069	3069	1611	2843	3052	2871	2943	3069	172
20	80	0.5	0.5	big2	3450	3450	3069	3400	3450	1612	3078	3409	3127	3218	3449	172
20	80	0.5	0.5	s2or	3450	3450	3069	3400	3450	3069	3304	3426	3325	3344	3449	3069
40	80	0.5	0.5	raw	10000	5954	8802	9698	9872	7358	8870	9938	9474	9491	10000	4921
40	80	0.5	0.5	sig1	5954	5954	5211	5912	5948	4550	5408	5921	5673	5719	5954	1519
40	80	0.5	0.5	bsln	5948	5948	5211	5911	5948	4550	5408	5917	5673	5719	5948	1519
40	80	0.5	0.5	sig2	5211	5211	5211	5211	5211	4342	4948	5202	5088	5116	5211	1519
40	80	0.5	0.5	big2	5948	5948	5211	5911	5948	4613	5416	5917	5674	5720	5948	1519
40	80	0.5	0.5	s2or	5948	5948	5211	5911	5948	5419	5671	5926	5796	5814	5948	5211
80	80	0.5	0.5	raw	10000	8802	8802	9934	9984	8375	8370	9954	9512	9508	9999	4988
80	80	0.5	0.5	sig1	8802	8802	7759	8794	8794	7598	7613	8774	8477	8488	8801	3881
80	80	0.5	0.5	bsln	8794	8794	7759	8790	8794	7598	7613	8768	8475	8486	8793	3881
80	80	0.5	0.5	sig2	7759	7759	7759	7759	7759	7020	7015	7756	7618	7616	7759	3881
80	80	0.5	0.5	big2	8794	8794	7759	8790	8794	7955	8007	8769	8539	8566	8793	3881
80	80	0.5	0.5	s2or	8794	8794	7759	8790	8794	8337	8357	8771	8616	8629	8793	7759
160	80	0.5	0.5	raw	10000	9938	8802	9997	9992	8867	7355	9920	9479	9481	10000	5121
160	80	0.5	0.5	sig1	9938	9938	8750	9937	9930	8836	7334	9869	9441	9443	9938	5061
160	80	0.5	0.5	bsln	9930	9930	8750	9930	9930	8835	7334	9865	9440	9442	9930	5061
160	80	0.5	0.5	sig2	8750	8750	8750	8750	8750	8065	6879	8712	8482	8460	8750	5045
160	80	0.5	0.5	big2	9930	9930	8766	9930	9930	9379	8658	9903	9675	9705	9930	5061
160	80	0.5	0.5	s2or	9930	9930	8750	9930	9930	9520	9205	9903	9708	9732	9930	8766
320	80	0.5	0.5	raw	10000	10000	8802	10000	9992	9142	6122	9940	9480	9459	10000	5044
320	80	0.5	0.5	sig1	10000	10000	8802	10000	9992	9142	6122	9940	9480	9459	10000	5044
320	80	0.5	0.5	bsln	9992	9992	8802	9992	9992	9142	6122	9936	9480	9459	9992	5044
320	80	0.5	0.5	sig2	8802	8802	8802	8802	8802	8326	5966	8775	8524	8487	8802	5040
320	80	0.5	0.5	big2	9992	9992	8806	9992	9992	9586	8146	9963	9745	9766	9992	5044
320	80	0.5	0.5	s2or	9992	9992	8802	9992	9992	9618	8958	9963	9758	9774	9992	8806
20	160	0.5	0.5	raw	10000	3455	9938	9969	9412	4859	9356	9888	9441	9501	9999	4228
20	160	0.5	0.5	sig1	3455	3455	3438	3451	3453	945	3156	3402	3145	3227	3454	43
20	160	0.5	0.5	bsln	3453	3453	3436	3449	3453	945	3156	3402	3145	3227	3453	43
20	160	0.5	0.5	sig2	3436	3436	3436	3436	3436	945	3147	3388	3136	3217	3436	43
20	160	0.5	0.5	big2	3453	3453	3436	3449	3453	946	3156	3402	3145	3227	3453	43
20	160	0.5	0.5	s2or	3453	3453	3436	3449	3453	3436	3445	3450	3445	3446	3453	3436
40	160	0.5	0.5	raw	10000	5954	9938	9986	9880	6113	9177	9897	9460	9470	10000	4841
40	160	0.5	0.5	sig1	5954	5954	5922	5952	5954	3889	5572	5904	5661	5704	5954	1269
40	160	0.5	0.5	bsln	5954	5954	5922	5952	5954	3889	5572	5904	5661	5704	5954	1269
40	160	0.5	0.5	sig2	5922	5922	5922	5922	5922	3889	5558	5874	5645	5688	5922	1269
40	160	0.5	0.5	big2	5954	5954	5922	5952	5954	3943	5572	5904	5661	5704	5954	1269
40	160	0.5	0.5	s2or	5954	5954	5922	5952	5954	5922	5936	5952	5938	5938	5954	5922
80	160	0.5	0.5	raw	10000	8802	9938	9998	9992	7322	8852	9947	9479	9497	10000	4940
80	160	0.5	0.5	sig1	8802	8802	8743	8802	8802	6877	8091	8772	8486	8520	8802	3769
80	160	0.5	0.5	bsln	8802	8802	8743	8802	8802	6877	8091	8772	8486	8520	8802	3769
80	160	0.5	0.5	sig2	8743	8743	8743	8743	8743	6866	8065	8719	8450	8483	8743	3769
80	160	0.5	0.5	big2	8802	8802	8743	8802	8802	7389	8224	8772	8511	8553	8802	3769
80	160	0.5	0.5	s2or	8802	8802	8743	8802	8802	8754	8769	8796	8779	8780	8802	8743
160	160	0.5	0.5	raw	10000	9938	9938	10000	10000	8347	8346	9932	9483	9477	10000	5032
160	160	0.5	0.5	sig1	9938	9938	9877	9938	9938	8331	8330	9879	9453	9448	9938	4970
160	160	0.5	0.5	bsln	9938	9938	9877	9938	9938	8331	8330	9879	9453	9448	9938	4970
160	160	0.5	0.5	sig2	9877	9877	9877	9877	9877	8317	8314	9830	9420	9413	9877	4970
160	160	0.5	0.5	big2	9938	9938	9877	9938	9938	9088	9122	9899	9653	9672	9938	4970
160	160	0.5	0.5	s2or	9938	9938	9877	9938	9938	9891	9893	9926	9910	9912	9938	9877
320	160	0.5	0.5	raw	10000	10000	9938	10000	10000	8933	7432	9946	9508	9513	10000	4993
320	160	0.5	0.5	sig1	10000	10000	9938	10000	10000	8933	7432	9946	9508	9513	10000	4993
320	160	0.5	0.5	bsln	10000	10000	9938	10000	10000	8933	7432	9946	9508	9513	10000	4993
320	160	0.5	0.5	sig2	9938	9938	9938	9938	9938	8923	7432	9900	9487	9492	9938	4993
320	160	0.5	0.5	big2	10000	10000	9938	10000	10000	9450	8718	9971	9749	9768	10000	4993
320	160	0.5	0.5	s2or	10000	10000	9938	10000	10000	9948	9938	9984	9959	9959	10000	9938
20	320	0.5	0.5	raw	10000	3455	10000	10000	9412	3612	9436	9834	9428	9503	10000	4281
20	320	0.5	0.5	sig1	3455	3455	3455	3455	3453	429	3180	3371	3122	3213	3455	10
20	320	0.5	0.5	bsln	3453	3453	3453	3453	3453	429	3180	3371	3122	3213	3453	10
20	320	0.5	0.5	sig2	3453	3453	3453	3453	3453	429	3180	3371	3122	3213	3453	10
20	320	0.5	0.5	big2	3453	3453	3453	3453	3453	429	3180	3371	3122	3213	3453	10
20	320	0.5	0.5	s2or	3453	3453	3453	3453	3453	3453	3453	3453	3453	3453	3453	3453
40	320	0.5	0.5	raw	10000	5954	10000	10000	9880	4823	9353	9871	9459	9486	10000	4832
40	320	0.5	0.5	sig1	5954	5954	5954	5954	5954	3248	5642	5887	5661	5703	5954	1102
40	320	0.5	0.5	bsln	5954	5954	5954	5954	5954	3248	5642	5887	5661	5703	5954	1102
40	320	0.5	0.5	sig2	5954	5954	5954	5954	5954	3248	5642	5887	5661	5703	5954	1102
40	320	0.5	0.5	big2	5954	5954	5954	5954	5954	3312	5642	5887	5661	5703	5954	1102
40	320	0.5	0.5	s2or	5954	5954	5954	5954	5954	5954	5954	5954	5954	5954	5954	5954
80	320	0.5	0.5	raw	10000	8802	10000	10000	9992	6191	9182	9913	9473	9481	10000	4936
80	320	0.5	0.5	sig1	8802	8802	8802	8802	8802	6023	8363	8755	8510	8535	8802	3752
80	320	0.5	0.5	bsln	8802	8802	8802	8802	8802	6023	8363	8755	8510	8535	8802	3752
80	320	0.5	0.5	sig2	8802	8802	8802	8802	8802	6023	8363	8755	8510	8535	8802	3752
80	320	0.5	0.5	big2	8802	8802	8802	8802	8802	6832	8391	8755	8518	8545	8802	3752
80	320	0.5	0.5	s2or	8802	8802	8802	8802	8802	8802	8802	8802	8802	8802	8802	8802
160	320	0.5	0.5	raw	10000	9938	10000	10000	10000	7432	8877	9930	9501	9489	9999	4995
160	320	0.5	0.5	sig1	9938	9938	9938	9938	9938	7431	8871	9888	9486	9475	9937	4933
160	320	0.5	0.5	bsln	9938	9938	9938	9938	9938	7431	8871	9888	9486	9475	9937	4933
160	320	0.5	0.5	sig2	9938	9938	9938	9938	9938	7431	8871	9888	9486	9475	9937	4933
160	320	0.5	0.5	big2	9938	9938	9938	9938	9938	8669	9407	9904	9684	9705	9937	4933
160	320	0.5	0.5	s2or	9938	9938	9938	9938	9938	9938	9938	9938	9938	9938	9938	9938
320	320	0.5	0.5	raw	10000	10000	10000	10000	10000	8413	8426	9943	9566	9566	9999	5015
320	320	0.5	0.5	sig1	10000	10000	10000	10000	10000	8413	8426	9943	9566	9566	9999	5015
320	320	0.5	0.5	bsln	10000	10000	10000	10000	10000	8413	8426	9943	9566	9566	9999	5015
320	320	0.5	0.5	sig2	10000	10000	10000	10000	10000	8413	8426	9943	9566	9566	9999	5015
320	320	0.5	0.5	big2	10000	10000	10000	10000	10000	9175	9210	9975	9767	9779	10000	5015
320	320	0.5	0.5	s2or	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
20	20	0.8	0.5	raw	10000	6944	3455	7960	9353	7350	7557	9829	8861	9059	9998	2533
20	20	0.8	0.5	sig1	6944	6944	2414	6317	6537	4546	4789	6775	5844	6065	6942	848
20	20	0.8	0.5	bsln	6537	6537	2413	6239	6537	4546	4789	6457	5756	5955	6536	848
20	20	0.8	0.5	sig2	2413	2413	2413	2413	2413	2276	2308	2412	2387	2398	2413	848
20	20	0.8	0.5	big2	6537	6537	2413	6239	6537	4551	4802	6457	5756	5955	6536	848
20	20	0.8	0.5	s2or	6537	6537	2413	6239	6537	4683	4894	6458	5782	5970	6536	2413
40	20	0.8	0.5	raw	10000	9451	3455	9643	9411	7906	6302	9761	8754	8924	9995	2331
40	20	0.8	0.5	sig1	9451	9451	3268	9314	8899	7406	5888	9214	8227	8404	9446	1970
40	20	0.8	0.5	bsln	8899	8899	3266	8859	8899	7365	5888	8826	8118	8276	8899	1970
40	20	0.8	0.5	sig2	3266	3266	3266	3266	3266	3201	2937	3266	3250	3242	3266	1772
40	20	0.8	0.5	big2	8899	8899	3464	8859	8899	7410	6126	8826	8130	8298	8899	1970
40	20	0.8	0.5	s2or	8899	8899	3266	8859	8899	7430	6217	8826	8134	8300	8899	3464
80	20	0.8	0.5	raw	10000	9991	3455	9990	9412	8081	4867	9632	8587	8749	9993	2117
80	20	0.8	0.5	sig1	9991	9991	3452	9985	9405	8073	4864	9623	8578	8741	9984	2111
80	20	0.8	0.5	bsln	9405	9405	3450	9405	9405	8041	4864	9303	8517	8676	9405	2111
80	20	0.8	0.5	sig2	3450	3450	3450	3450	3450	3397	2828	3447	3428	3408	3450	1948
80	20	0.8	0.5	big2	9405	9405	3613	9405	9405	8090	5343	9306	8539	8718	9405	2111
80	20	0.8	0.5	s2or	9405	9405	3450	9405	9405	8094	5486	9306	8539	8718	9405	3613
160	20	0.8	0.5	raw	10000	10000	3455	10000	9412	8267	3586	9472	8558	8708	9991	2059
160	20	0.8	0.5	sig1	10000	10000	3455	10000	9412	8267	3586	9472	8558	8708	9991	2059
160	20	0.8	0.5	bsln	9412	9412	3453	9412	9412	8263	3586	9281	8546	8692	9412	2059
160	20	0.8	0.5	sig2	3453	3453	3453	3453	3453	3416	2550	3450	3430	3410	3453	2007
160	20	0.8	0.5	big2	9412	9412	3505	9412	9412	8300	4294	9284	8569	8735	9412	2059
160	20	0.8	0.5	s2or	9412	9412	3453	9412	9412	8300	4489	9284	8569	8735	9412	3505
320	20	0.8	0.5	raw	10000	10000	3455	10000	9412	8340	2597	9263	8477	8608	9988	1946
320	20	0.8	0.5	sig1	10000	10000	3455	10000	9412	8340	2597	9263	8477	8608	9988	1946
320	20	0.8	0.5	bsln	9412	9412	3453	9412	9412	8338	2597	9196	8475	8605	9412	1946
320	20	0.8	0.5	sig2	3453	3453	3453	3453	3453	3427	2205	3452	3435	3425	3453	1940
320	20	0.8	0.5	big2	9412	9412	3459	9412	9412	8364	3507	9197	8493	8633	9412	1946
320	20	0.8	0.5	s2or	9412	9412	3453	9412	9412	8364	3845	9197	8493	8633	9412	3459
20	40	0.8	0.5	raw	10000	6944	5954	8848	9823	6043	7984	9767	8634	8904	9989	2142
20	40	0.8	0.5	sig1	6944	6944	4132	6575	6864	3341	5027	6713	5606	5884	6933	439
20	40	0.8	0.5	bsln	6864	6864	4132	6573	6864	3341	5027	6666	5597	5871	6854	439
20	40	0.8	0.5	sig2	4132	4132	4132	4132	4132	2850	3658	4106	3844	3940	4131	439
20	40	0.8	0.5	big2	6864	6864	4132	6573	6864	3349	5030	6666	5597	5871	6854	439
20	40	0.8	0.5	s2or	6864	6864	4132	6573	6864	4623	5501	6692	5885	6063	6855	4132
40	40	0.8	0.5	raw	10000	9451	5954	9793	9879	6609	6794	9713	8417	8618	9987	1779
40	40	0.8	0.5	sig1	9451	9451	5609	9343	9336	6116	6306	9165	7880	8085	9438	1369
40	40	0.8	0.5	bsln	9336	9336	5609	9274	9336	6116	6306	9107	7873	8074	9332	1369
40	40	0.8	0.5	sig2	5609	5609	5609	5609	5609	4709	4802	5595	5369	5423	5609	1369
40	40	0.8	0.5	big2	9336	9336	5609	9274	9336	6155	6349	9107	7877	8081	9332	1369
40	40	0.8	0.5	s2or	9336	9336	5609	9274	9336	7016	7113	9121	8113	8260	9332	5609
80	40	0.8	0.5	raw	10000	9991	5954	9995	9880	6809	5100	9517	8015	8205	9975	1447
80	40	0.8	0.5	sig1	9991	9991	5948	9988	9871	6803	5096	9508	8007	8198	9966	1439
80	40	0.8	0.5	bsln	9871	9871	5948	9868	9871	6803	5096	9480	8006	8196	9860	1439
80	40	0.8	0.5	sig2	5948	5948	5948	5948	5948	5350	4452	5930	5751	5781	5948	1429
80	40	0.8	0.5	big2	9871	9871	5958	9868	9871	6851	5248	9482	8022	8222	9860	1439
80	40	0.8	0.5	s2or	9871	9871	5948	9868	9871	7401	6592	9498	8203	8363	9860	5958
160	40	0.8	0.5	raw	10000	10000	5954	10000	9880	7041	3635	9260	7695	7882	9971	1250
160	40	0.8	0.5	sig1	10000	10000	5954	10000	9880	7041	3635	9260	7695	7882	9971	1250
160	40	0.8	0.5	bsln	9880	9880	5954	9880	9880	7040	3635	9255	7694	7881	9872	1250
160	40	0.8	0.5	sig2	5954	5954	5954	5954	5954	5673	3516	5950	5821	5850	5954	1249
160	40	0.8	0.5	big2	9880	9880	5955	9880	9880	7060	3881	9257	7704	7898	9872	1250
160	40	0.8	0.5	s2or	9880	9880	5954	9880	9880	7321	6073	9259	7827	7985	9872	5955
320	40	0.8	0.5	raw	10000	10000	5954	10000	9880	7179	2518	8968	7553	7740	9963	1125
320	40	0.8	0.5	sig1	10000	10000	5954	10000	9880	7179	2518	8968	7553	7740	9963	1125
320	40	0.8	0.5	bsln	9880	9880	5954	9880	9880	7179	2518	8968	7553	7740	9876	1125
320	40	0.8	0.5	sig2	5954	5954	5954	5954	5954	5836	2515	5953	5889	5907	5954	1125
320	40	0.8	0.5	big2	9880	9880	5954	9880	9880	7191	2849	8969	7563	7752	9876	1125
320	40	0.8	0.5	s2or	9880	9880	5954	9880	9880	7297	5957	8969	7618	7787	9876	5954
20	80	0.8	0.5	raw	10000	6944	8802	9721	9931	4714	8280	9637	8493	8812	9988	1960
20	80	0.8	0.5	sig1	6944	6944	6128	6852	6938	2185	5271	6587	5461	5783	6932	237
20	80	0.8	0.5	bsln	6938	6938	6128	6852	6938	2185	5271	6587	5461	5783	6926	237
20	80	0.8	0.5	sig2	6128	6128	6128	6128	6128	2185	4924	5909	5070	5329	6120	237
20	80	0.8	0.5	big2	6938	6938	6128	6852	6938	2185	5271	6587	5461	5783	6926	237
20	80	0.8	0.5	s2or	6938	6938	6128	6852	6938	6128	6475	6806	6519	6582	6934	6128
40	80	0.8	0.5	raw	10000	9451	8802	9953	9991	5118	7166	9523	8024	8269	9972	1463
40	80	0.8	0.5	sig1	9451	9451	8319	9433	9443	4685	6653	8974	7487	7734	9423	1023
40	80	0.8	0.5	bsln	9443	9443	8319	9429	9443	4685	6653	8972	7487	7734	9418	1023
40	80	0.8	0.5	sig2	8319	8319	8319	8319	8319	4584	6343	8089	7033	7232	8312	1023
40	80	0.8	0.5	big2	9443	9443	8319	9429	9443	4709	6657	8972	7487	7734	9418	1023
40	80	0.8	0.5	s2or	9443	9443	8319	9429	9443	8420	8629	9202	8773	8821	9425	8319
80	80	0.8	0.5	raw	10000	9991	8802	10000	9992	5201	5368	9287	7302	7519	9950	983
80	80	0.8	0.5	sig1	9991	9991	8793	9991	9983	5196	5363	9279	7296	7513	9941	974
80	80	0.8	0.5	bsln	9983	9983	8793	9983	9983	5196	5363	9279	7296	7513	9939	974
80	80	0.8	0.5	sig2	8793	8793	8793	8793	8793	5111	5273	8502	7028	7213	8786	974
80	80	0.8	0.5	big2	9983	9983	8793	9983	9983	5233	5407	9280	7302	7521	9939	974
80	80	0.8	0.5	s2or	9983	9983	8793	9983	9983	8878	8883	9570	9061	9093	9946	8793
160	80	0.8	0.5	raw	10000	10000	8802	10000	9992	5300	3612	8890	6695	6892	9921	680
160	80	0.8	0.5	sig1	10000	10000	8802	10000	9992	5300	3612	8890	6695	6892	9921	680
160	80	0.8	0.5	bsln	9992	9992	8802	9992	9992	5300	3612	8890	6695	6892	9918	680
160	80	0.8	0.5	sig2	8802	8802	8802	8802	8802	5269	3608	8389	6592	6780	8800	680
160	80	0.8	0.5	big2	9992	9992	8802	9992	9992	5308	3653	8890	6695	6893	9918	680
160	80	0.8	0.5	s2or	9992	9992	8802	9992	9992	8833	8806	9303	8905	8914	9920	8802
320	80	0.8	0.5	raw	10000	10000	8802	10000	9992	5318	2225	8350	6123	6326	9901	546
320	80	0.8	0.5	sig1	10000	10000	8802	10000	9992	5318	2225	8350	6123	6326	9901	546
320	80	0.8	0.5	bsln	9992	9992	8802	9992	9992	5318	2225	8350	6123	6326	9901	546
320	80	0.8	0.5	sig2	8802	8802	8802	8802	8802	5317	2225	8132	6112	6306	8801	546
320	80	0.8	0.5	big2	9992	9992	8802	9992	9992	5321	2298	8350	6123	6327	9901	546
320	80	0.8	0.5	s2or	9992	9992	8802	9992	9992	8803	8802	9020	8813	8822	9902	8802
20	160	0.8	0.5	raw	10000	6944	9938	9987	9939	3473	8404	9495	8368	8682	9979	1789
20	160	0.8	0.5	sig1	6944	6944	6899	6939	6944	1170	5382	6444	5336	5653	6923	80
20	160	0.8	0.5	bsln	6944	6944	6899	6939	6944	1170	5382	6444	5336	5653	6923	80
20	160	0.8	0.5	sig2	6899	6899	6899	6899	6899	1170	5369	6411	5322	5637	6878	80
20	160	0.8	0.5	big2	6944	6944	6899	6939	6944	1170	5382	6444	5336	5653	6923	80
20	160	0.8	0.5	s2or	6944	6944	6899	6939	6944	6899	6912	6932	6913	6915	6944	6899
40	160	0.8	0.5	raw	10000	9451	9938	9997	9999	3619	7345	9330	7756	8012	9971	1169
40	160	0.8	0.5	sig1	9451	9451	9394	9450	9451	3243	6812	8781	7213	7471	9422	715
40	160	0.8	0.5	bsln	9451	9451	9394	9450	9451	3243	6812	8781	7213	7471	9422	715
40	160	0.8	0.5	sig2	9394	9394	9394	9394	9394	3243	6800	8749	7200	7456	9368	715
40	160	0.8	0.5	big2	9451	9451	9394	9450	9451	3268	6812	8781	7213	7471	9422	715
40	160	0.8	0.5	s2or	9451	9451	9394	9450	9451	9394	9406	9426	9407	9409	9448	9394
80	160	0.8	0.5	raw	10000	9991	9938	10000	10000	3287	5361	8915	6568	6786	9906	633
80	160	0.8	0.5	sig1	9991	9991	9929	9991	9991	3283	5353	8906	6559	6777	9897	624
80	160	0.8	0.5	bsln	9991	9991	9929	9991	9991	3283	5353	8906	6559	6777	9897	624
80	160	0.8	0.5	sig2	9929	9929	9929	9929	9929	3283	5352	8884	6553	6771	9848	624
80	160	0.8	0.5	big2	9991	9991	9929	9991	9991	3325	5368	8906	6562	6781	9897	624
80	160	0.8	0.5	s2or	9991	9991	9929	9991	9991	9929	9930	9951	9935	9935	9978	9929
160	160	0.8	0.5	raw	10000	10000	9938	10000	10000	3064	3180	8226	5246	5455	9799	339
160	160	0.8	0.5	sig1	10000	10000	9938	10000	10000	3064	3180	8226	5246	5455	9799	339
160	160	0.8	0.5	bsln	10000	10000	9938	10000	10000	3064	3180	8226	5246	5455	9799	339
160	160	0.8	0.5	sig2	9938	9938	9938	9938	9938	3064	3180	8225	5246	5455	9769	339
160	160	0.8	0.5	big2	10000	10000	9938	10000	10000	3075	3191	8226	5247	5457	9799	339
160	160	0.8	0.5	s2or	10000	10000	9938	10000	10000	9938	9938	9939	9938	9938	9968	9938
320	160	0.8	0.5	raw	10000	10000	9938	10000	10000	2864	1552	7187	4194	4354	9620	173
320	160	0.8	0.5	sig1	10000	10000	9938	10000	10000	2864	1552	7187	4194	4354	9620	173
320	160	0.8	0.5	bsln	10000	10000	9938	10000	10000	2864	1552	7187	4194	4354	9620	173
320	160	0.8	0.5	sig2	9938	9938	9938	9938	9938	2864	1552	7186	4194	4354	9609	173
320	160	0.8	0.5	big2	10000	10000	9938	10000	10000	2864	1560	7187	4194	4354	9620	173
320	160	0.8	0.5	s2or	10000	10000	9938	10000	10000	9938	9938	9939	9938	9938	9949	9938
20	320	0.8	0.5	raw	10000	6944	10000	10000	9939	2520	8522	9338	8356	8658	9976	1743
20	320	0.8	0.5	sig1	6944	6944	6944	6944	6944	503	5491	6288	5316	5621	6920	14
20	320	0.8	0.5	bsln	6944	6944	6944	6944	6944	503	5491	6288	5316	5621	6920	14
20	320	0.8	0.5	sig2	6944	6944	6944	6944	6944	503	5491	6288	5316	5621	6920	14
20	320	0.8	0.5	big2	6944	6944	6944	6944	6944	503	5491	6288	5316	5621	6920	14
20	320	0.8	0.5	s2or	6944	6944	6944	6944	6944	6944	6944	6944	6944	6944	6944	6944
40	320	0.8	0.5	raw	10000	9451	10000	10000	9999	2534	7464	9061	7569	7819	9963	1054
40	320	0.8	0.5	sig1	9451	9451	9451	9451	9451	2230	6927	8515	7027	7277	9414	547
40	320	0.8	0.5	bsln	9451	9451	9451	9451	9451	2230	6927	8515	7027	7277	9414	547
40	320	0.8	0.5	sig2	9451	9451	9451	9451	9451	2230	6927	8515	7027	7277	9414	547
40	320	0.8	0.5	big2	9451	9451	9451	9451	9451	2262	6927	8515	7027	7277	9414	547
40	320	0.8	0.5	s2or	9451	9451	9451	9451	9451	9451	9451	9451	9451	9451	9451	9451
80	320	0.8	0.5	raw	10000	9991	10000	10000	10000	2036	5430	8378	6040	6275	9866	469
80	320	0.8	0.5	sig1	9991	9991	9991	9991	9991	2034	5423	8369	6031	6268	9857	460
80	320	0.8	0.5	bsln	9991	9991	9991	9991	9991	2034	5423	8369	6031	6268	9857	460
80	320	0.8	0.5	sig2	9991	9991	9991	9991	9991	2034	5423	8369	6031	6268	9857	460
80	320	0.8	0.5	big2	9991	9991	9991	9991	9991	2083	5424	8369	6031	6268	9857	460
80	320	0.8	0.5	s2or	9991	9991	9991	9991	9991	9991	9991	9991	9991	9991	9991	9991
160	320	0.8	0.5	raw	10000	10000	10000	10000	10000	1487	3000	7253	4213	4393	9638	170
160	320	0.8	0.5	sig1	10000	10000	10000	10000	10000	1487	3000	7253	4213	4393	9638	170
160	320	0.8	0.5	bsln	10000	10000	10000	10000	10000	1487	3000	7253	4213	4393	9638	170
160	320	0.8	0.5	sig2	10000	10000	10000	10000	10000	1487	3000	7253	4213	4393	9638	170
160	320	0.8	0.5	big2	10000	10000	10000	10000	10000	1495	3003	7253	4213	4393	9638	170
160	320	0.8	0.5	s2or	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
320	320	0.8	0.5	raw	10000	10000	10000	10000	10000	1091	1128	5652	2439	2576	9081	39
320	320	0.8	0.5	sig1	10000	10000	10000	10000	10000	1091	1128	5652	2439	2576	9081	39
320	320	0.8	0.5	bsln	10000	10000	10000	10000	10000	1091	1128	5652	2439	2576	9081	39
320	320	0.8	0.5	sig2	10000	10000	10000	10000	10000	1091	1128	5652	2439	2576	9081	39
320	320	0.8	0.5	big2	10000	10000	10000	10000	10000	1091	1128	5652	2439	2576	9081	39
320	320	0.8	0.5	s2or	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
20	20	1	0.5	raw	10000	8702	3455	8898	9406	6085	6406	9565	7915	8334	9972	1404
20	20	1	0.5	sig1	8702	8702	3019	8155	8202	4881	5210	8267	6628	7051	8674	747
20	20	1	0.5	bsln	8202	8202	3018	7975	8202	4881	5210	7958	6571	6974	8196	747
20	20	1	0.5	sig2	3018	3018	3018	3018	3018	2659	2732	3015	2917	2971	3018	747
20	20	1	0.5	big2	8202	8202	3018	7975	8202	4887	5220	7958	6571	6974	8196	747
20	20	1	0.5	s2or	8202	8202	3018	7975	8202	5240	5496	7961	6672	7021	8196	3018
40	20	1	0.5	raw	10000	9928	3455	9948	9412	6253	4571	9311	7473	7852	9974	1084
40	20	1	0.5	sig1	9928	9928	3428	9896	9343	6185	4518	9239	7403	7782	9902	1038
40	20	1	0.5	bsln	9343	9343	3426	9338	9343	6175	4518	8984	7368	7738	9339	1038
40	20	1	0.5	sig2	3426	3426	3426	3426	3426	3263	2883	3426	3373	3395	3426	995
40	20	1	0.5	big2	9343	9343	3469	9338	9343	6188	4608	8984	7372	7747	9339	1038
40	20	1	0.5	s2or	9343	9343	3426	9338	9343	6338	5061	8984	7421	7769	9339	3469
80	20	1	0.5	raw	10000	10000	3455	10000	9412	6385	3185	8920	7091	7429	9956	934
80	20	1	0.5	sig1	10000	10000	3455	10000	9412	6385	3185	8920	7091	7429	9956	934
80	20	1	0.5	bsln	9412	9412	3453	9412	9412	6384	3185	8824	7087	7423	9411	934
80	20	1	0.5	sig2	3453	3453	3453	3453	3453	3404	2605	3453	3444	3445	3453	923
80	20	1	0.5	big2	9412	9412	3464	9412	9412	6390	3313	8824	7087	7427	9411	934
80	20	1	0.5	s2or	9412	9412	3453	9412	9412	6433	4033	8824	7096	7431	9411	3464
160	20	1	0.5	raw	10000	10000	3455	10000	9412	6420	2083	8558	6849	7205	9947	810
160	20	1	0.5	sig1	10000	10000	3455	10000	9412	6420	2083	8558	6849	7205	9947	810
160	20	1	0.5	bsln	9412	9412	3453	9412	9412	6420	2083	8537	6849	7205	9412	810
160	20	1	0.5	sig2	3453	3453	3453	3453	3453	3443	1998	3453	3452	3450	3453	809
160	20	1	0.5	big2	9412	9412	3454	9412	9412	6423	2311	8537	6850	7208	9412	810
160	20	1	0.5	s2or	9412	9412	3453	9412	9412	6430	3538	8537	6850	7208	9412	3454
320	20	1	0.5	raw	10000	10000	3455	10000	9412	6539	1400	8111	6747	7074	9942	762
320	20	1	0.5	sig1	10000	10000	3455	10000	9412	6539	1400	8111	6747	7074	9942	762
320	20	1	0.5	bsln	9412	9412	3453	9412	9412	6539	1400	8111	6747	7074	9412	762
320	20	1	0.5	sig2	3453	3453	3453	3453	3453	3453	1399	3453	3453	3453	3453	762
320	20	1	0.5	big2	9412	9412	3453	9412	9412	6539	1683	8111	6747	7074	9412	762
320	20	1	0.5	s2or	9412	9412	3453	9412	9412	6539	3454	8111	6747	7074	9412	3453
