n1	n2	d1	d2	type	m	sig1	sig2	sdir
50	50	0.3	0.9	sig2	10000	3215	9933	9301
50	50	0.3	0.9	big2	3215	3215	3188	3205
50	50	0.3	0.9	s2or	3205	3205	3178	3205
100	50	0.3	0.9	raw	10000	5686	9933	9844
100	50	0.3	0.9	sig1	5686	5686	5652	5686
100	50	0.3	0.9	bsln	5686	5686	5652	5686
100	50	0.3	0.9	sig2	10000	5686	9933	9844
100	50	0.3	0.9	big2	5686	5686	5652	5686
100	50	0.3	0.9	s2or	5686	5686	5652	5686
150	50	0.3	0.9	raw	10000	7384	9933	9960
150	50	0.3	0.9	sig1	7384	7384	7339	7384
150	50	0.3	0.9	bsln	7384	7384	7339	7384
150	50	0.3	0.9	sig2	10000	7384	9933	9960
150	50	0.3	0.9	big2	7384	7384	7339	7384
150	50	0.3	0.9	s2or	7384	7384	7339	7384
200	50	0.3	0.9	raw	10000	8523	9933	9987
200	50	0.3	0.9	sig1	8523	8523	8467	8523
200	50	0.3	0.9	bsln	8523	8523	8467	8523
200	50	0.3	0.9	sig2	10000	8523	9933	9987
200	50	0.3	0.9	big2	8523	8523	8467	8523
200	50	0.3	0.9	s2or	8523	8523	8467	8523
250	50	0.3	0.9	raw	10000	9167	9933	9993
250	50	0.3	0.9	sig1	9167	9167	9103	9167
250	50	0.3	0.9	bsln	9167	9167	9103	9167
250	50	0.3	0.9	sig2	10000	9167	9933	9993
250	50	0.3	0.9	big2	9167	9167	9103	9167
250	50	0.3	0.9	s2or	9167	9167	9103	9167
300	50	0.3	0.9	raw	10000	9565	9933	10000
300	50	0.3	0.9	sig1	9565	9565	9502	9565
300	50	0.3	0.9	bsln	9565	9565	9502	9565
300	50	0.3	0.9	sig2	10000	9565	9933	10000
300	50	0.3	0.9	big2	9565	9565	9502	9565
300	50	0.3	0.9	s2or	9565	9565	9502	9565
350	50	0.3	0.9	raw	10000	9758	9933	10000
350	50	0.3	0.9	sig1	9758	9758	9692	9758
350	50	0.3	0.9	bsln	9758	9758	9692	9758
350	50	0.3	0.9	sig2	10000	9758	9933	10000
350	50	0.3	0.9	big2	9758	9758	9692	9758
350	50	0.3	0.9	s2or	9758	9758	9692	9758
400	50	0.3	0.9	raw	10000	9885	9933	10000
400	50	0.3	0.9	sig1	9885	9885	9818	9885
400	50	0.3	0.9	bsln	9885	9885	9818	9885
400	50	0.3	0.9	sig2	10000	9885	9933	10000
400	50	0.3	0.9	big2	9885	9885	9818	9885
400	50	0.3	0.9	s2or	9885	9885	9818	9885
450	50	0.3	0.9	raw	10000	9935	9933	10000
450	50	0.3	0.9	sig1	9935	9935	9871	9935
450	50	0.3	0.9	bsln	9935	9935	9871	9935
450	50	0.3	0.9	sig2	10000	9935	9933	10000
450	50	0.3	0.9	big2	9935	9935	9871	9935
450	50	0.3	0.9	s2or	9935	9935	9871	9935
500	50	0.3	0.9	raw	10000	9963	9933	9999
500	50	0.3	0.9	sig1	9963	9963	9896	9963
500	50	0.3	0.9	bsln	9963	9963	9896	9963
500	50	0.3	0.9	sig2	10000	9963	9933	9999
500	50	0.3	0.9	big2	9963	9963	9896	9963
500	50	0.3	0.9	s2or	9963	9963	9896	9963
20	100	0.3	0.9	raw	10000	1514	10000	8290
20	100	0.3	0.9	sig1	1514	1514	1514	1499
20	100	0.3	0.9	bsln	1499	1499	1499	1499
20	100	0.3	0.9	sig2	10000	1514	10000	8290
20	100	0.3	0.9	big2	1514	1514	1514	1499
20	100	0.3	0.9	s2or	1499	1499	1499	1499
50	100	0.3	0.9	raw	10000	3215	10000	9301
50	100	0.3	0.9	sig1	3215	3215	3215	3205
50	100	0.3	0.9	bsln	3205	3205	3205	3205
50	100	0.3	0.9	sig2	10000	3215	10000	9301
50	100	0.3	0.9	big2	3215	3215	3215	3205
50	100	0.3	0.9	s2or	3205	3205	3205	3205
100	100	0.3	0.9	raw	10000	5686	10000	9844
100	100	0.3	0.9	sig1	5686	5686	5686	5686
100	100	0.3	0.9	bsln	5686	5686	5686	5686
100	100	0.3	0.9	sig2	10000	5686	10000	9844
100	100	0.3	0.9	big2	5686	5686	5686	5686
100	100	0.3	0.9	s2or	5686	5686	5686	5686
150	100	0.3	0.9	raw	10000	7384	10000	9960
150	100	0.3	0.9	sig1	7384	7384	7384	7384
150	100	0.3	0.9	bsln	7384	7384	7384	7384
150	100	0.3	0.9	sig2	10000	7384	10000	9960
150	100	0.3	0.9	big2	7384	7384	7384	7384
150	100	0.3	0.9	s2or	7384	7384	7384	7384
200	100	0.3	0.9	raw	10000	8523	10000	9987
200	100	0.3	0.9	sig1	8523	8523	8523	8523
200	100	0.3	0.9	bsln	8523	8523	8523	8523
200	100	0.3	0.9	sig2	10000	8523	10000	9987
200	100	0.3	0.9	big2	8523	8523	8523	8523
200	100	0.3	0.9	s2or	8523	8523	8523	8523
250	100	0.3	0.9	raw	10000	9167	10000	9993
250	100	0.3	0.9	sig1	9167	9167	9167	9167
250	100	0.3	0.9	bsln	9167	9167	9167	9167
250	100	0.3	0.9	sig2	10000	9167	10000	9993
250	100	0.3	0.9	big2	9167	9167	9167	9167
250	100	0.3	0.9	s2or	9167	9167	9167	9167
300	100	0.3	0.9	raw	10000	9565	10000	10000
300	100	0.3	0.9	sig1	9565	9565	9565	9565
300	100	0.3	0.9	bsln	9565	9565	9565	9565
300	100	0.3	0.9	sig2	10000	9565	10000	10000
300	100	0.3	0.9	big2	9565	9565	9565	9565
300	100	0.3	0.9	s2or	9565	9565	9565	9565
350	100	0.3	0.9	raw	10000	9758	10000	10000
350	100	0.3	0.9	sig1	9758	9758	9758	9758
350	100	0.3	0.9	bsln	9758	9758	9758	9758
350	100	0.3	0.9	sig2	10000	9758	10000	10000
350	100	0.3	0.9	big2	9758	9758	9758	9758
350	100	0.3	0.9	s2or	9758	9758	9758	9758
400	100	0.3	0.9	raw	10000	9885	10000	10000
400	100	0.3	0.9	sig1	9885	9885	9885	9885
400	100	0.3	0.9	bsln	9885	9885	9885	9885
400	100	0.3	0.9	sig2	10000	9885	10000	10000
400	100	0.3	0.9	big2	9885	9885	9885	9885
400	100	0.3	0.9	s2or	9885	9885	9885	9885
450	100	0.3	0.9	raw	10000	9935	10000	10000
450	100	0.3	0.9	sig1	9935	9935	9935	9935
450	100	0.3	0.9	bsln	9935	9935	9935	9935
450	100	0.3	0.9	sig2	10000	9935	10000	10000
450	100	0.3	0.9	big2	9935	9935	9935	9935
450	100	0.3	0.9	s2or	9935	9935	9935	9935
500	100	0.3	0.9	raw	10000	9963	10000	9999
500	100	0.3	0.9	sig1	9963	9963	9963	9963
500	100	0.3	0.9	bsln	9963	9963	9963	9963
500	100	0.3	0.9	sig2	10000	9963	10000	9999
500	100	0.3	0.9	big2	9963	9963	9963	9963
500	100	0.3	0.9	s2or	9963	9963	9963	9963
20	150	0.3	0.9	raw	10000	1514	10000	8290
20	150	0.3	0.9	sig1	1514	1514	1514	1499
20	150	0.3	0.9	bsln	1499	1499	1499	1499
20	150	0.3	0.9	sig2	10000	1514	10000	8290
20	150	0.3	0.9	big2	1514	1514	1514	1499
20	150	0.3	0.9	s2or	1499	1499	1499	1499
50	150	0.3	0.9	raw	10000	3215	10000	9301
50	150	0.3	0.9	sig1	3215	3215	3215	3205
50	150	0.3	0.9	bsln	3205	3205	3205	3205
50	150	0.3	0.9	sig2	10000	3215	10000	9301
50	150	0.3	0.9	big2	3215	3215	3215	3205
50	150	0.3	0.9	s2or	3205	3205	3205	3205
100	150	0.3	0.9	raw	10000	5686	10000	9844
100	150	0.3	0.9	sig1	5686	5686	5686	5686
100	150	0.3	0.9	bsln	5686	5686	5686	5686
100	150	0.3	0.9	sig2	10000	5686	10000	9844
100	150	0.3	0.9	big2	5686	5686	5686	5686
100	150	0.3	0.9	s2or	5686	5686	5686	5686
150	150	0.3	0.9	raw	10000	7384	10000	9960
150	150	0.3	0.9	sig1	7384	7384	7384	7384
150	150	0.3	0.9	bsln	7384	7384	7384	7384
150	150	0.3	0.9	sig2	10000	7384	10000	9960
150	150	0.3	0.9	big2	7384	7384	7384	7384
150	150	0.3	0.9	s2or	7384	7384	7384	7384
200	150	0.3	0.9	raw	10000	8523	10000	9987
200	150	0.3	0.9	sig1	8523	8523	8523	8523
200	150	0.3	0.9	bsln	8523	8523	8523	8523
200	150	0.3	0.9	sig2	10000	8523	10000	9987
200	150	0.3	0.9	big2	8523	8523	8523	8523
200	150	0.3	0.9	s2or	8523	8523	8523	8523
250	150	0.3	0.9	raw	10000	9167	10000	9993
250	150	0.3	0.9	sig1	9167	9167	9167	9167
250	150	0.3	0.9	bsln	9167	9167	9167	9167
250	150	0.3	0.9	sig2	10000	9167	10000	9993
250	150	0.3	0.9	big2	9167	9167	9167	9167
250	150	0.3	0.9	s2or	9167	9167	9167	9167
300	150	0.3	0.9	raw	10000	9565	10000	10000
300	150	0.3	0.9	sig1	9565	9565	9565	9565
300	150	0.3	0.9	bsln	9565	9565	9565	9565
300	150	0.3	0.9	sig2	10000	9565	10000	10000
300	150	0.3	0.9	big2	9565	9565	9565	9565
300	150	0.3	0.9	s2or	9565	9565	9565	9565
350	150	0.3	0.9	raw	10000	9758	10000	10000
350	150	0.3	0.9	sig1	9758	9758	9758	9758
350	150	0.3	0.9	bsln	9758	9758	9758	9758
350	150	0.3	0.9	sig2	10000	9758	10000	10000
350	150	0.3	0.9	big2	9758	9758	9758	9758
350	150	0.3	0.9	s2or	9758	9758	9758	9758
400	150	0.3	0.9	raw	10000	9885	10000	10000
400	150	0.3	0.9	sig1	9885	9885	9885	9885
400	150	0.3	0.9	bsln	9885	9885	9885	9885
400	150	0.3	0.9	sig2	10000	9885	10000	10000
400	150	0.3	0.9	big2	9885	9885	9885	9885
400	150	0.3	0.9	s2or	9885	9885	9885	9885
450	150	0.3	0.9	raw	10000	9935	10000	10000
450	150	0.3	0.9	sig1	9935	9935	9935	9935
450	150	0.3	0.9	bsln	9935	9935	9935	9935
450	150	0.3	0.9	sig2	10000	9935	10000	10000
450	150	0.3	0.9	big2	9935	9935	9935	9935
450	150	0.3	0.9	s2or	9935	9935	9935	9935
500	150	0.3	0.9	raw	10000	9963	10000	9999
500	150	0.3	0.9	sig1	9963	9963	9963	9963
500	150	0.3	0.9	bsln	9963	9963	9963	9963
500	150	0.3	0.9	sig2	10000	9963	10000	9999
500	150	0.3	0.9	big2	9963	9963	9963	9963
500	150	0.3	0.9	s2or	9963	9963	9963	9963
20	200	0.3	0.9	raw	10000	1514	10000	8290
20	200	0.3	0.9	sig1	1514	1514	1514	1499
20	200	0.3	0.9	bsln	1499	1499	1499	1499
20	200	0.3	0.9	sig2	10000	1514	10000	8290
20	200	0.3	0.9	big2	1514	1514	1514	1499
20	200	0.3	0.9	s2or	1499	1499	1499	1499
50	200	0.3	0.9	raw	10000	3215	10000	9301
50	200	0.3	0.9	sig1	3215	3215	3215	3205
50	200	0.3	0.9	bsln	3205	3205	3205	3205
50	200	0.3	0.9	sig2	10000	3215	10000	9301
50	200	0.3	0.9	big2	3215	3215	3215	3205
50	200	0.3	0.9	s2or	3205	3205	3205	3205
100	200	0.3	0.9	raw	10000	5686	10000	9844
100	200	0.3	0.9	sig1	5686	5686	5686	5686
100	200	0.3	0.9	bsln	5686	5686	5686	5686
100	200	0.3	0.9	sig2	10000	5686	10000	9844
100	200	0.3	0.9	big2	5686	5686	5686	5686
100	200	0.3	0.9	s2or	5686	5686	5686	5686
150	200	0.3	0.9	raw	10000	7384	10000	9960
150	200	0.3	0.9	sig1	7384	7384	7384	7384
150	200	0.3	0.9	bsln	7384	7384	7384	7384
150	200	0.3	0.9	sig2	10000	7384	10000	9960
150	200	0.3	0.9	big2	7384	7384	7384	7384
150	200	0.3	0.9	s2or	7384	7384	7384	7384
200	200	0.3	0.9	raw	10000	8523	10000	9987
200	200	0.3	0.9	sig1	8523	8523	8523	8523
200	200	0.3	0.9	bsln	8523	8523	8523	8523
200	200	0.3	0.9	sig2	10000	8523	10000	9987
200	200	0.3	0.9	big2	8523	8523	8523	8523
200	200	0.3	0.9	s2or	8523	8523	8523	8523
250	200	0.3	0.9	raw	10000	9167	10000	9993
250	200	0.3	0.9	sig1	9167	9167	9167	9167
250	200	0.3	0.9	bsln	9167	9167	9167	9167
250	200	0.3	0.9	sig2	10000	9167	10000	9993
250	200	0.3	0.9	big2	9167	9167	9167	9167
250	200	0.3	0.9	s2or	9167	9167	9167	9167
300	200	0.3	0.9	raw	10000	9565	10000	10000
300	200	0.3	0.9	sig1	9565	9565	9565	9565
300	200	0.3	0.9	bsln	9565	9565	9565	9565
300	200	0.3	0.9	sig2	10000	9565	10000	10000
300	200	0.3	0.9	big2	9565	9565	9565	9565
300	200	0.3	0.9	s2or	9565	9565	9565	9565
350	200	0.3	0.9	raw	10000	9758	10000	10000
350	200	0.3	0.9	sig1	9758	9758	9758	9758
350	200	0.3	0.9	bsln	9758	9758	9758	9758
350	200	0.3	0.9	sig2	10000	9758	10000	10000
350	200	0.3	0.9	big2	9758	9758	9758	9758
350	200	0.3	0.9	s2or	9758	9758	9758	9758
400	200	0.3	0.9	raw	10000	9885	10000	10000
400	200	0.3	0.9	sig1	9885	9885	9885	9885
400	200	0.3	0.9	bsln	9885	9885	9885	9885
400	200	0.3	0.9	sig2	10000	9885	10000	10000
400	200	0.3	0.9	big2	9885	9885	9885	9885
400	200	0.3	0.9	s2or	9885	9885	9885	9885
450	200	0.3	0.9	raw	10000	9935	10000	10000
450	200	0.3	0.9	sig1	9935	9935	9935	9935
450	200	0.3	0.9	bsln	9935	9935	9935	9935
450	200	0.3	0.9	sig2	10000	9935	10000	10000
450	200	0.3	0.9	big2	9935	9935	9935	9935
450	200	0.3	0.9	s2or	9935	9935	9935	9935
500	200	0.3	0.9	raw	10000	9963	10000	9999
500	200	0.3	0.9	sig1	9963	9963	9963	9963
500	200	0.3	0.9	bsln	9963	9963	9963	9963
500	200	0.3	0.9	sig2	10000	9963	10000	9999
500	200	0.3	0.9	big2	9963	9963	9963	9963
500	200	0.3	0.9	s2or	9963	9963	9963	9963
20	250	0.3	0.9	raw	10000	1514	10000	8290
20	250	0.3	0.9	sig1	1514	1514	1514	1499
20	250	0.3	0.9	bsln	1499	1499	1499	1499
20	250	0.3	0.9	sig2	10000	1514	10000	8290
20	250	0.3	0.9	big2	1514	1514	1514	1499
20	250	0.3	0.9	s2or	1499	1499	1499	1499
50	250	0.3	0.9	raw	10000	3215	10000	9301
50	250	0.3	0.9	sig1	3215	3215	3215	3205
50	250	0.3	0.9	bsln	3205	3205	3205	3205
50	250	0.3	0.9	sig2	10000	3215	10000	9301
50	250	0.3	0.9	big2	3215	3215	3215	3205
50	250	0.3	0.9	s2or	3205	3205	3205	3205
100	250	0.3	0.9	raw	10000	5686	10000	9844
100	250	0.3	0.9	sig1	5686	5686	5686	5686
100	250	0.3	0.9	bsln	5686	5686	5686	5686
100	250	0.3	0.9	sig2	10000	5686	10000	9844
100	250	0.3	0.9	big2	5686	5686	5686	5686
100	250	0.3	0.9	s2or	5686	5686	5686	5686
150	250	0.3	0.9	raw	10000	7384	10000	9960
150	250	0.3	0.9	sig1	7384	7384	7384	7384
150	250	0.3	0.9	bsln	7384	7384	7384	7384
150	250	0.3	0.9	sig2	10000	7384	10000	9960
150	250	0.3	0.9	big2	7384	7384	7384	7384
150	250	0.3	0.9	s2or	7384	7384	7384	7384
200	250	0.3	0.9	raw	10000	8523	10000	9987
200	250	0.3	0.9	sig1	8523	8523	8523	8523
200	250	0.3	0.9	bsln	8523	8523	8523	8523
200	250	0.3	0.9	sig2	10000	8523	10000	9987
200	250	0.3	0.9	big2	8523	8523	8523	8523
200	250	0.3	0.9	s2or	8523	8523	8523	8523
250	250	0.3	0.9	raw	10000	9167	10000	9993
250	250	0.3	0.9	sig1	9167	9167	9167	9167
250	250	0.3	0.9	bsln	9167	9167	9167	9167
250	250	0.3	0.9	sig2	10000	9167	10000	9993
250	250	0.3	0.9	big2	9167	9167	9167	9167
250	250	0.3	0.9	s2or	9167	9167	9167	9167
300	250	0.3	0.9	raw	10000	9565	10000	10000
300	250	0.3	0.9	sig1	9565	9565	9565	9565
300	250	0.3	0.9	bsln	9565	9565	9565	9565
300	250	0.3	0.9	sig2	10000	9565	10000	10000
300	250	0.3	0.9	big2	9565	9565	9565	9565
300	250	0.3	0.9	s2or	9565	9565	9565	9565
350	250	0.3	0.9	raw	10000	9758	10000	10000
350	250	0.3	0.9	sig1	9758	9758	9758	9758
350	250	0.3	0.9	bsln	9758	9758	9758	9758
350	250	0.3	0.9	sig2	10000	9758	10000	10000
350	250	0.3	0.9	big2	9758	9758	9758	9758
350	250	0.3	0.9	s2or	9758	9758	9758	9758
400	250	0.3	0.9	raw	10000	9885	10000	10000
400	250	0.3	0.9	sig1	9885	9885	9885	9885
400	250	0.3	0.9	bsln	9885	9885	9885	9885
400	250	0.3	0.9	sig2	10000	9885	10000	10000
400	250	0.3	0.9	big2	9885	9885	9885	9885
400	250	0.3	0.9	s2or	9885	9885	9885	9885
450	250	0.3	0.9	raw	10000	9935	10000	10000
450	250	0.3	0.9	sig1	9935	9935	9935	9935
450	250	0.3	0.9	bsln	9935	9935	9935	9935
450	250	0.3	0.9	sig2	10000	9935	10000	10000
450	250	0.3	0.9	big2	9935	9935	9935	9935
450	250	0.3	0.9	s2or	9935	9935	9935	9935
500	250	0.3	0.9	raw	10000	9963	10000	9999
500	250	0.3	0.9	sig1	9963	9963	9963	9963
500	250	0.3	0.9	bsln	9963	9963	9963	9963
500	250	0.3	0.9	sig2	10000	9963	10000	9999
500	250	0.3	0.9	big2	9963	9963	9963	9963
500	250	0.3	0.9	s2or	9963	9963	9963	9963
20	300	0.3	0.9	raw	10000	1514	10000	8290
20	300	0.3	0.9	sig1	1514	1514	1514	1499
20	300	0.3	0.9	bsln	1499	1499	1499	1499
20	300	0.3	0.9	sig2	10000	1514	10000	8290
20	300	0.3	0.9	big2	1514	1514	1514	1499
20	300	0.3	0.9	s2or	1499	1499	1499	1499
50	300	0.3	0.9	raw	10000	3215	10000	9301
50	300	0.3	0.9	sig1	3215	3215	3215	3205
50	300	0.3	0.9	bsln	3205	3205	3205	3205
50	300	0.3	0.9	sig2	10000	3215	10000	9301
50	300	0.3	0.9	big2	3215	3215	3215	3205
50	300	0.3	0.9	s2or	3205	3205	3205	3205
100	300	0.3	0.9	raw	10000	5686	10000	9844
100	300	0.3	0.9	sig1	5686	5686	5686	5686
100	300	0.3	0.9	bsln	5686	5686	5686	5686
100	300	0.3	0.9	sig2	10000	5686	10000	9844
100	300	0.3	0.9	big2	5686	5686	5686	5686
100	300	0.3	0.9	s2or	5686	5686	5686	5686
150	300	0.3	0.9	raw	10000	7384	10000	9960
150	300	0.3	0.9	sig1	7384	7384	7384	7384
150	300	0.3	0.9	bsln	7384	7384	7384	7384
150	300	0.3	0.9	sig2	10000	7384	10000	9960
150	300	0.3	0.9	big2	7384	7384	7384	7384
150	300	0.3	0.9	s2or	7384	7384	7384	7384
200	300	0.3	0.9	raw	10000	8523	10000	9987
200	300	0.3	0.9	sig1	8523	8523	8523	8523
200	300	0.3	0.9	bsln	8523	8523	8523	8523
200	300	0.3	0.9	sig2	10000	8523	10000	9987
200	300	0.3	0.9	big2	8523	8523	8523	8523
200	300	0.3	0.9	s2or	8523	8523	8523	8523
250	300	0.3	0.9	raw	10000	9167	10000	9993
250	300	0.3	0.9	sig1	9167	9167	9167	9167
250	300	0.3	0.9	bsln	9167	9167	9167	9167
250	300	0.3	0.9	sig2	10000	9167	10000	9993
250	300	0.3	0.9	big2	9167	9167	9167	9167
250	300	0.3	0.9	s2or	9167	9167	9167	9167
300	300	0.3	0.9	raw	10000	9565	10000	10000
300	300	0.3	0.9	sig1	9565	9565	9565	9565
300	300	0.3	0.9	bsln	9565	9565	9565	9565
300	300	0.3	0.9	sig2	10000	9565	10000	10000
300	300	0.3	0.9	big2	9565	9565	9565	9565
300	300	0.3	0.9	s2or	9565	9565	9565	9565
350	300	0.3	0.9	raw	10000	9758	10000	10000
350	300	0.3	0.9	sig1	9758	9758	9758	9758
350	300	0.3	0.9	bsln	9758	9758	9758	9758
350	300	0.3	0.9	sig2	10000	9758	10000	10000
350	300	0.3	0.9	big2	9758	9758	9758	9758
350	300	0.3	0.9	s2or	9758	9758	9758	9758
400	300	0.3	0.9	raw	10000	9885	10000	10000
400	300	0.3	0.9	sig1	9885	9885	9885	9885
400	300	0.3	0.9	bsln	9885	9885	9885	9885
400	300	0.3	0.9	sig2	10000	9885	10000	10000
400	300	0.3	0.9	big2	9885	9885	9885	9885
400	300	0.3	0.9	s2or	9885	9885	9885	9885
450	300	0.3	0.9	raw	10000	9935	10000	10000
450	300	0.3	0.9	sig1	9935	9935	9935	9935
450	300	0.3	0.9	bsln	9935	9935	9935	9935
450	300	0.3	0.9	sig2	10000	9935	10000	10000
450	300	0.3	0.9	big2	9935	9935	9935	9935
450	300	0.3	0.9	s2or	9935	9935	9935	9935
500	300	0.3	0.9	raw	10000	9963	10000	9999
500	300	0.3	0.9	sig1	9963	9963	9963	9963
500	300	0.3	0.9	bsln	9963	9963	9963	9963
500	300	0.3	0.9	sig2	10000	9963	10000	9999
500	300	0.3	0.9	big2	9963	9963	9963	9963
500	300	0.3	0.9	s2or	9963	9963	9963	9963
20	350	0.3	0.9	raw	10000	1514	10000	8290
20	350	0.3	0.9	sig1	1514	1514	1514	1499
20	350	0.3	0.9	bsln	1499	1499	1499	1499
20	350	0.3	0.9	sig2	10000	1514	10000	8290
20	350	0.3	0.9	big2	1514	1514	1514	1499
20	350	0.3	0.9	s2or	1499	1499	1499	1499
50	350	0.3	0.9	raw	10000	3215	10000	9301
50	350	0.3	0.9	sig1	3215	3215	3215	3205
50	350	0.3	0.9	bsln	3205	3205	3205	3205
50	350	0.3	0.9	sig2	10000	3215	10000	9301
50	350	0.3	0.9	big2	3215	3215	3215	3205
50	350	0.3	0.9	s2or	3205	3205	3205	3205
100	350	0.3	0.9	raw	10000	5686	10000	9844
100	350	0.3	0.9	sig1	5686	5686	5686	5686
100	350	0.3	0.9	bsln	5686	5686	5686	5686
100	350	0.3	0.9	sig2	10000	5686	10000	9844
100	350	0.3	0.9	big2	5686	5686	5686	5686
100	350	0.3	0.9	s2or	5686	5686	5686	5686
150	350	0.3	0.9	raw	10000	7384	10000	9960
150	350	0.3	0.9	sig1	7384	7384	7384	7384
150	350	0.3	0.9	bsln	7384	7384	7384	7384
150	350	0.3	0.9	sig2	10000	7384	10000	9960
150	350	0.3	0.9	big2	7384	7384	7384	7384
150	350	0.3	0.9	s2or	7384	7384	7384	7384
200	350	0.3	0.9	raw	10000	8523	10000	9987
200	350	0.3	0.9	sig1	8523	8523	8523	8523
200	350	0.3	0.9	bsln	8523	8523	8523	8523
200	350	0.3	0.9	sig2	10000	8523	10000	9987
200	350	0.3	0.9	big2	8523	8523	8523	8523
200	350	0.3	0.9	s2or	8523	8523	8523	8523
250	350	0.3	0.9	raw	10000	9167	10000	9993
250	350	0.3	0.9	sig1	9167	9167	9167	9167
250	350	0.3	0.9	bsln	9167	9167	9167	9167
250	350	0.3	0.9	sig2	10000	9167	10000	9993
250	350	0.3	0.9	big2	9167	9167	9167	9167
250	350	0.3	0.9	s2or	9167	9167	9167	9167
300	350	0.3	0.9	raw	10000	9565	10000	10000
300	350	0.3	0.9	sig1	9565	9565	9565	9565
300	350	0.3	0.9	bsln	9565	9565	9565	9565
300	350	0.3	0.9	sig2	10000	9565	10000	10000
300	350	0.3	0.9	big2	9565	9565	9565	9565
300	350	0.3	0.9	s2or	9565	9565	9565	9565
350	350	0.3	0.9	raw	10000	9758	10000	10000
350	350	0.3	0.9	sig1	9758	9758	9758	9758
350	350	0.3	0.9	bsln	9758	9758	9758	9758
350	350	0.3	0.9	sig2	10000	9758	10000	10000
350	350	0.3	0.9	big2	9758	9758	9758	9758
350	350	0.3	0.9	s2or	9758	9758	9758	9758
400	350	0.3	0.9	raw	10000	9885	10000	10000
400	350	0.3	0.9	sig1	9885	9885	9885	9885
400	350	0.3	0.9	bsln	9885	9885	9885	9885
400	350	0.3	0.9	sig2	10000	9885	10000	10000
400	350	0.3	0.9	big2	9885	9885	9885	9885
400	350	0.3	0.9	s2or	9885	9885	9885	9885
450	350	0.3	0.9	raw	10000	9935	10000	10000
450	350	0.3	0.9	sig1	9935	9935	9935	9935
450	350	0.3	0.9	bsln	9935	9935	9935	9935
450	350	0.3	0.9	sig2	10000	9935	10000	10000
450	350	0.3	0.9	big2	9935	9935	9935	9935
450	350	0.3	0.9	s2or	9935	9935	9935	9935
500	350	0.3	0.9	raw	10000	9963	10000	9999
500	350	0.3	0.9	sig1	9963	9963	9963	9963
500	350	0.3	0.9	bsln	9963	9963	9963	9963
500	350	0.3	0.9	sig2	10000	9963	10000	9999
500	350	0.3	0.9	big2	9963	9963	9963	9963
500	350	0.3	0.9	s2or	9963	9963	9963	9963
20	400	0.3	0.9	raw	10000	1514	10000	8290
20	400	0.3	0.9	sig1	1514	1514	1514	1499
20	400	0.3	0.9	bsln	1499	1499	1499	1499
20	400	0.3	0.9	sig2	10000	1514	10000	8290
20	400	0.3	0.9	big2	1514	1514	1514	1499
20	400	0.3	0.9	s2or	1499	1499	1499	1499
50	400	0.3	0.9	raw	10000	3215	10000	9301
50	400	0.3	0.9	sig1	3215	3215	3215	3205
50	400	0.3	0.9	bsln	3205	3205	3205	3205
50	400	0.3	0.9	sig2	10000	3215	10000	9301
50	400	0.3	0.9	big2	3215	3215	3215	3205
50	400	0.3	0.9	s2or	3205	3205	3205	3205
100	400	0.3	0.9	raw	10000	5686	10000	9844
100	400	0.3	0.9	sig1	5686	5686	5686	5686
100	400	0.3	0.9	bsln	5686	5686	5686	5686
100	400	0.3	0.9	sig2	10000	5686	10000	9844
100	400	0.3	0.9	big2	5686	5686	5686	5686
100	400	0.3	0.9	s2or	5686	5686	5686	5686
150	400	0.3	0.9	raw	10000	7384	10000	9960
150	400	0.3	0.9	sig1	7384	7384	7384	7384
150	400	0.3	0.9	bsln	7384	7384	7384	7384
150	400	0.3	0.9	sig2	10000	7384	10000	9960
150	400	0.3	0.9	big2	7384	7384	7384	7384
150	400	0.3	0.9	s2or	7384	7384	7384	7384
200	400	0.3	0.9	raw	10000	8523	10000	9987
200	400	0.3	0.9	sig1	8523	8523	8523	8523
200	400	0.3	0.9	bsln	8523	8523	8523	8523
200	400	0.3	0.9	sig2	10000	8523	10000	9987
200	400	0.3	0.9	big2	8523	8523	8523	8523
200	400	0.3	0.9	s2or	8523	8523	8523	8523
250	400	0.3	0.9	raw	10000	9167	10000	9993
250	400	0.3	0.9	sig1	9167	9167	9167	9167
250	400	0.3	0.9	bsln	9167	9167	9167	9167
250	400	0.3	0.9	sig2	10000	9167	10000	9993
250	400	0.3	0.9	big2	9167	9167	9167	9167
250	400	0.3	0.9	s2or	9167	9167	9167	9167
300	400	0.3	0.9	raw	10000	9565	10000	10000
300	400	0.3	0.9	sig1	9565	9565	9565	9565
300	400	0.3	0.9	bsln	9565	9565	9565	9565
300	400	0.3	0.9	sig2	10000	9565	10000	10000
300	400	0.3	0.9	big2	9565	9565	9565	9565
300	400	0.3	0.9	s2or	9565	9565	9565	9565
350	400	0.3	0.9	raw	10000	9758	10000	10000
350	400	0.3	0.9	sig1	9758	9758	9758	9758
350	400	0.3	0.9	bsln	9758	9758	9758	9758
350	400	0.3	0.9	sig2	10000	9758	10000	10000
350	400	0.3	0.9	big2	9758	9758	9758	9758
350	400	0.3	0.9	s2or	9758	9758	9758	9758
400	400	0.3	0.9	raw	10000	9885	10000	10000
400	400	0.3	0.9	sig1	9885	9885	9885	9885
400	400	0.3	0.9	bsln	9885	9885	9885	9885
400	400	0.3	0.9	sig2	10000	9885	10000	10000
