n1	n2	d1	d2	type	m	sig1	sig2	sdir
100	200	0.2	0.9	bsln	34	34	34	34
100	200	0.2	0.9	sig2	100	34	100	94
100	200	0.2	0.9	big2	34	34	34	34
100	200	0.2	0.9	s2or	34	34	34	34
150	200	0.2	0.9	raw	100	36	100	94
150	200	0.2	0.9	sig1	36	36	36	36
150	200	0.2	0.9	bsln	36	36	36	36
150	200	0.2	0.9	sig2	100	36	100	94
150	200	0.2	0.9	big2	36	36	36	36
150	200	0.2	0.9	s2or	36	36	36	36
200	200	0.2	0.9	raw	100	44	100	95
200	200	0.2	0.9	sig1	44	44	44	44
200	200	0.2	0.9	bsln	44	44	44	44
200	200	0.2	0.9	sig2	100	44	100	95
200	200	0.2	0.9	big2	44	44	44	44
200	200	0.2	0.9	s2or	44	44	44	44
250	200	0.2	0.9	raw	100	65	100	100
250	200	0.2	0.9	sig1	65	65	65	65
250	200	0.2	0.9	bsln	65	65	65	65
250	200	0.2	0.9	sig2	100	65	100	100
250	200	0.2	0.9	big2	65	65	65	65
250	200	0.2	0.9	s2or	65	65	65	65
300	200	0.2	0.9	raw	100	59	100	98
300	200	0.2	0.9	sig1	59	59	59	59
300	200	0.2	0.9	bsln	59	59	59	59
300	200	0.2	0.9	sig2	100	59	100	98
300	200	0.2	0.9	big2	59	59	59	59
300	200	0.2	0.9	s2or	59	59	59	59
350	200	0.2	0.9	raw	100	71	100	98
350	200	0.2	0.9	sig1	71	71	71	71
350	200	0.2	0.9	bsln	71	71	71	71
350	200	0.2	0.9	sig2	100	71	100	98
350	200	0.2	0.9	big2	71	71	71	71
350	200	0.2	0.9	s2or	71	71	71	71
400	200	0.2	0.9	raw	100	79	100	100
400	200	0.2	0.9	sig1	79	79	79	79
400	200	0.2	0.9	bsln	79	79	79	79
400	200	0.2	0.9	sig2	100	79	100	100
400	200	0.2	0.9	big2	79	79	79	79
400	200	0.2	0.9	s2or	79	79	79	79
450	200	0.2	0.9	raw	100	87	100	100
450	200	0.2	0.9	sig1	87	87	87	87
450	200	0.2	0.9	bsln	87	87	87	87
450	200	0.2	0.9	sig2	100	87	100	100
450	200	0.2	0.9	big2	87	87	87	87
450	200	0.2	0.9	s2or	87	87	87	87
500	200	0.2	0.9	raw	100	88	100	100
500	200	0.2	0.9	sig1	88	88	88	88
500	200	0.2	0.9	bsln	88	88	88	88
500	200	0.2	0.9	sig2	100	88	100	100
500	200	0.2	0.9	big2	88	88	88	88
500	200	0.2	0.9	s2or	88	88	88	88
20	250	0.2	0.9	raw	100	6	100	67
20	250	0.2	0.9	sig1	6	6	6	6
20	250	0.2	0.9	bsln	6	6	6	6
20	250	0.2	0.9	sig2	100	6	100	67
20	250	0.2	0.9	big2	6	6	6	6
20	250	0.2	0.9	s2or	6	6	6	6
50	250	0.2	0.9	raw	100	17	100	89
50	250	0.2	0.9	sig1	17	17	17	17
50	250	0.2	0.9	bsln	17	17	17	17
50	250	0.2	0.9	sig2	100	17	100	89
50	250	0.2	0.9	big2	17	17	17	17
50	250	0.2	0.9	s2or	17	17	17	17
100	250	0.2	0.9	raw	100	34	100	94
100	250	0.2	0.9	sig1	34	34	34	34
100	250	0.2	0.9	bsln	34	34	34	34
100	250	0.2	0.9	sig2	100	34	100	94
100	250	0.2	0.9	big2	34	34	34	34
100	250	0.2	0.9	s2or	34	34	34	34
150	250	0.2	0.9	raw	100	36	100	94
150	250	0.2	0.9	sig1	36	36	36	36
150	250	0.2	0.9	bsln	36	36	36	36
150	250	0.2	0.9	sig2	100	36	100	94
150	250	0.2	0.9	big2	36	36	36	36
150	250	0.2	0.9	s2or	36	36	36	36
200	250	0.2	0.9	raw	100	44	100	95
200	250	0.2	0.9	sig1	44	44	44	44
200	250	0.2	0.9	bsln	44	44	44	44
200	250	0.2	0.9	sig2	100	44	100	95
200	250	0.2	0.9	big2	44	44	44	44
200	250	0.2	0.9	s2or	44	44	44	44
250	250	0.2	0.9	raw	100	65	100	100
250	250	0.2	0.9	sig1	65	65	65	65
250	250	0.2	0.9	bsln	65	65	65	65
250	250	0.2	0.9	sig2	100	65	100	100
250	250	0.2	0.9	big2	65	65	65	65
250	250	0.2	0.9	s2or	65	65	65	65
300	250	0.2	0.9	raw	100	59	100	98
300	250	0.2	0.9	sig1	59	59	59	59
300	250	0.2	0.9	bsln	59	59	59	59
300	250	0.2	0.9	sig2	100	59	100	98
300	250	0.2	0.9	big2	59	59	59	59
300	250	0.2	0.9	s2or	59	59	59	59
350	250	0.2	0.9	raw	100	71	100	98
350	250	0.2	0.9	sig1	71	71	71	71
350	250	0.2	0.9	bsln	71	71	71	71
350	250	0.2	0.9	sig2	100	71	100	98
350	250	0.2	0.9	big2	71	71	71	71
350	250	0.2	0.9	s2or	71	71	71	71
400	250	0.2	0.9	raw	100	79	100	100
400	250	0.2	0.9	sig1	79	79	79	79
400	250	0.2	0.9	bsln	79	79	79	79
400	250	0.2	0.9	sig2	100	79	100	100
400	250	0.2	0.9	big2	79	79	79	79
400	250	0.2	0.9	s2or	79	79	79	79
450	250	0.2	0.9	raw	100	87	100	100
450	250	0.2	0.9	sig1	87	87	87	87
450	250	0.2	0.9	bsln	87	87	87	87
450	250	0.2	0.9	sig2	100	87	100	100
450	250	0.2	0.9	big2	87	87	87	87
450	250	0.2	0.9	s2or	87	87	87	87
500	250	0.2	0.9	raw	100	88	100	100
500	250	0.2	0.9	sig1	88	88	88	88
500	250	0.2	0.9	bsln	88	88	88	88
500	250	0.2	0.9	sig2	100	88	100	100
500	250	0.2	0.9	big2	88	88	88	88
500	250	0.2	0.9	s2or	88	88	88	88
20	300	0.2	0.9	raw	100	6	100	67
20	300	0.2	0.9	sig1	6	6	6	6
20	300	0.2	0.9	bsln	6	6	6	6
20	300	0.2	0.9	sig2	100	6	100	67
20	300	0.2	0.9	big2	6	6	6	6
20	300	0.2	0.9	s2or	6	6	6	6
50	300	0.2	0.9	raw	100	17	100	89
50	300	0.2	0.9	sig1	17	17	17	17
50	300	0.2	0.9	bsln	17	17	17	17
50	300	0.2	0.9	sig2	100	17	100	89
50	300	0.2	0.9	big2	17	17	17	17
50	300	0.2	0.9	s2or	17	17	17	17
100	300	0.2	0.9	raw	100	34	100	94
100	300	0.2	0.9	sig1	34	34	34	34
100	300	0.2	0.9	bsln	34	34	34	34
100	300	0.2	0.9	sig2	100	34	100	94
100	300	0.2	0.9	big2	34	34	34	34
100	300	0.2	0.9	s2or	34	34	34	34
150	300	0.2	0.9	raw	100	36	100	94
150	300	0.2	0.9	sig1	36	36	36	36
150	300	0.2	0.9	bsln	36	36	36	36
150	300	0.2	0.9	sig2	100	36	100	94
150	300	0.2	0.9	big2	36	36	36	36
150	300	0.2	0.9	s2or	36	36	36	36
200	300	0.2	0.9	raw	100	44	100	95
200	300	0.2	0.9	sig1	44	44	44	44
200	300	0.2	0.9	bsln	44	44	44	44
200	300	0.2	0.9	sig2	100	44	100	95
200	300	0.2	0.9	big2	44	44	44	44
200	300	0.2	0.9	s2or	44	44	44	44
250	300	0.2	0.9	raw	100	65	100	100
250	300	0.2	0.9	sig1	65	65	65	65
250	300	0.2	0.9	bsln	65	65	65	65
250	300	0.2	0.9	sig2	100	65	100	100
250	300	0.2	0.9	big2	65	65	65	65
250	300	0.2	0.9	s2or	65	65	65	65
300	300	0.2	0.9	raw	100	59	100	98
300	300	0.2	0.9	sig1	59	59	59	59
300	300	0.2	0.9	bsln	59	59	59	59
300	300	0.2	0.9	sig2	100	59	100	98
300	300	0.2	0.9	big2	59	59	59	59
300	300	0.2	0.9	s2or	59	59	59	59
350	300	0.2	0.9	raw	100	71	100	98
350	300	0.2	0.9	sig1	71	71	71	71
350	300	0.2	0.9	bsln	71	71	71	71
350	300	0.2	0.9	sig2	100	71	100	98
350	300	0.2	0.9	big2	71	71	71	71
350	300	0.2	0.9	s2or	71	71	71	71
400	300	0.2	0.9	raw	100	79	100	100
400	300	0.2	0.9	sig1	79	79	79	79
400	300	0.2	0.9	bsln	79	79	79	79
400	300	0.2	0.9	sig2	100	79	100	100
400	300	0.2	0.9	big2	79	79	79	79
400	300	0.2	0.9	s2or	79	79	79	79
450	300	0.2	0.9	raw	100	87	100	100
450	300	0.2	0.9	sig1	87	87	87	87
450	300	0.2	0.9	bsln	87	87	87	87
450	300	0.2	0.9	sig2	100	87	100	100
450	300	0.2	0.9	big2	87	87	87	87
450	300	0.2	0.9	s2or	87	87	87	87
500	300	0.2	0.9	raw	100	88	100	100
500	300	0.2	0.9	sig1	88	88	88	88
500	300	0.2	0.9	bsln	88	88	88	88
500	300	0.2	0.9	sig2	100	88	100	100
500	300	0.2	0.9	big2	88	88	88	88
500	300	0.2	0.9	s2or	88	88	88	88
20	350	0.2	0.9	raw	100	6	100	67
20	350	0.2	0.9	sig1	6	6	6	6
20	350	0.2	0.9	bsln	6	6	6	6
20	350	0.2	0.9	sig2	100	6	100	67
20	350	0.2	0.9	big2	6	6	6	6
20	350	0.2	0.9	s2or	6	6	6	6
50	350	0.2	0.9	raw	100	17	100	89
50	350	0.2	0.9	sig1	17	17	17	17
50	350	0.2	0.9	bsln	17	17	17	17
50	350	0.2	0.9	sig2	100	17	100	89
50	350	0.2	0.9	big2	17	17	17	17
50	350	0.2	0.9	s2or	17	17	17	17
100	350	0.2	0.9	raw	100	34	100	94
100	350	0.2	0.9	sig1	34	34	34	34
100	350	0.2	0.9	bsln	34	34	34	34
100	350	0.2	0.9	sig2	100	34	100	94
100	350	0.2	0.9	big2	34	34	34	34
100	350	0.2	0.9	s2or	34	34	34	34
150	350	0.2	0.9	raw	100	36	100	94
150	350	0.2	0.9	sig1	36	36	36	36
150	350	0.2	0.9	bsln	36	36	36	36
150	350	0.2	0.9	sig2	100	36	100	94
150	350	0.2	0.9	big2	36	36	36	36
150	350	0.2	0.9	s2or	36	36	36	36
200	350	0.2	0.9	raw	100	44	100	95
200	350	0.2	0.9	sig1	44	44	44	44
200	350	0.2	0.9	bsln	44	44	44	44
200	350	0.2	0.9	sig2	100	44	100	95
200	350	0.2	0.9	big2	44	44	44	44
200	350	0.2	0.9	s2or	44	44	44	44
250	350	0.2	0.9	raw	100	65	100	100
250	350	0.2	0.9	sig1	65	65	65	65
250	350	0.2	0.9	bsln	65	65	65	65
250	350	0.2	0.9	sig2	100	65	100	100
250	350	0.2	0.9	big2	65	65	65	65
250	350	0.2	0.9	s2or	65	65	65	65
300	350	0.2	0.9	raw	100	59	100	98
300	350	0.2	0.9	sig1	59	59	59	59
300	350	0.2	0.9	bsln	59	59	59	59
300	350	0.2	0.9	sig2	100	59	100	98
300	350	0.2	0.9	big2	59	59	59	59
300	350	0.2	0.9	s2or	59	59	59	59
350	350	0.2	0.9	raw	100	71	100	98
350	350	0.2	0.9	sig1	71	71	71	71
350	350	0.2	0.9	bsln	71	71	71	71
350	350	0.2	0.9	sig2	100	71	100	98
350	350	0.2	0.9	big2	71	71	71	71
350	350	0.2	0.9	s2or	71	71	71	71
400	350	0.2	0.9	raw	100	79	100	100
400	350	0.2	0.9	sig1	79	79	79	79
400	350	0.2	0.9	bsln	79	79	79	79
400	350	0.2	0.9	sig2	100	79	100	100
400	350	0.2	0.9	big2	79	79	79	79
400	350	0.2	0.9	s2or	79	79	79	79
450	350	0.2	0.9	raw	100	87	100	100
450	350	0.2	0.9	sig1	87	87	87	87
450	350	0.2	0.9	bsln	87	87	87	87
450	350	0.2	0.9	sig2	100	87	100	100
450	350	0.2	0.9	big2	87	87	87	87
450	350	0.2	0.9	s2or	87	87	87	87
500	350	0.2	0.9	raw	100	88	100	100
500	350	0.2	0.9	sig1	88	88	88	88
500	350	0.2	0.9	bsln	88	88	88	88
500	350	0.2	0.9	sig2	100	88	100	100
500	350	0.2	0.9	big2	88	88	88	88
500	350	0.2	0.9	s2or	88	88	88	88
20	400	0.2	0.9	raw	100	6	100	67
20	400	0.2	0.9	sig1	6	6	6	6
20	400	0.2	0.9	bsln	6	6	6	6
20	400	0.2	0.9	sig2	100	6	100	67
20	400	0.2	0.9	big2	6	6	6	6
20	400	0.2	0.9	s2or	6	6	6	6
50	400	0.2	0.9	raw	100	17	100	89
50	400	0.2	0.9	sig1	17	17	17	17
50	400	0.2	0.9	bsln	17	17	17	17
50	400	0.2	0.9	sig2	100	17	100	89
50	400	0.2	0.9	big2	17	17	17	17
50	400	0.2	0.9	s2or	17	17	17	17
100	400	0.2	0.9	raw	100	34	100	94
100	400	0.2	0.9	sig1	34	34	34	34
100	400	0.2	0.9	bsln	34	34	34	34
100	400	0.2	0.9	sig2	100	34	100	94
100	400	0.2	0.9	big2	34	34	34	34
100	400	0.2	0.9	s2or	34	34	34	34
150	400	0.2	0.9	raw	100	36	100	94
150	400	0.2	0.9	sig1	36	36	36	36
150	400	0.2	0.9	bsln	36	36	36	36
150	400	0.2	0.9	sig2	100	36	100	94
150	400	0.2	0.9	big2	36	36	36	36
150	400	0.2	0.9	s2or	36	36	36	36
200	400	0.2	0.9	raw	100	44	100	95
200	400	0.2	0.9	sig1	44	44	44	44
200	400	0.2	0.9	bsln	44	44	44	44
200	400	0.2	0.9	sig2	100	44	100	95
200	400	0.2	0.9	big2	44	44	44	44
200	400	0.2	0.9	s2or	44	44	44	44
250	400	0.2	0.9	raw	100	65	100	100
250	400	0.2	0.9	sig1	65	65	65	65
250	400	0.2	0.9	bsln	65	65	65	65
250	400	0.2	0.9	sig2	100	65	100	100
250	400	0.2	0.9	big2	65	65	65	65
250	400	0.2	0.9	s2or	65	65	65	65
300	400	0.2	0.9	raw	100	59	100	98
300	400	0.2	0.9	sig1	59	59	59	59
300	400	0.2	0.9	bsln	59	59	59	59
300	400	0.2	0.9	sig2	100	59	100	98
300	400	0.2	0.9	big2	59	59	59	59
300	400	0.2	0.9	s2or	59	59	59	59
350	400	0.2	0.9	raw	100	71	100	98
350	400	0.2	0.9	sig1	71	71	71	71
350	400	0.2	0.9	bsln	71	71	71	71
350	400	0.2	0.9	sig2	100	71	100	98
350	400	0.2	0.9	big2	71	71	71	71
350	400	0.2	0.9	s2or	71	71	71	71
400	400	0.2	0.9	raw	100	79	100	100
400	400	0.2	0.9	sig1	79	79	79	79
400	400	0.2	0.9	bsln	79	79	79	79
400	400	0.2	0.9	sig2	100	79	100	100
400	400	0.2	0.9	big2	79	79	79	79
400	400	0.2	0.9	s2or	79	79	79	79
450	400	0.2	0.9	raw	100	87	100	100
450	400	0.2	0.9	sig1	87	87	87	87
450	400	0.2	0.9	bsln	87	87	87	87
450	400	0.2	0.9	sig2	100	87	100	100
450	400	0.2	0.9	big2	87	87	87	87
450	400	0.2	0.9	s2or	87	87	87	87
500	400	0.2	0.9	raw	100	88	100	100
500	400	0.2	0.9	sig1	88	88	88	88
500	400	0.2	0.9	bsln	88	88	88	88
500	400	0.2	0.9	sig2	100	88	100	100
500	400	0.2	0.9	big2	88	88	88	88
500	400	0.2	0.9	s2or	88	88	88	88
20	450	0.2	0.9	raw	100	6	100	67
20	450	0.2	0.9	sig1	6	6	6	6
20	450	0.2	0.9	bsln	6	6	6	6
20	450	0.2	0.9	sig2	100	6	100	67
20	450	0.2	0.9	big2	6	6	6	6
20	450	0.2	0.9	s2or	6	6	6	6
50	450	0.2	0.9	raw	100	17	100	89
50	450	0.2	0.9	sig1	17	17	17	17
50	450	0.2	0.9	bsln	17	17	17	17
50	450	0.2	0.9	sig2	100	17	100	89
50	450	0.2	0.9	big2	17	17	17	17
50	450	0.2	0.9	s2or	17	17	17	17
100	450	0.2	0.9	raw	100	34	100	94
100	450	0.2	0.9	sig1	34	34	34	34
100	450	0.2	0.9	bsln	34	34	34	34
100	450	0.2	0.9	sig2	100	34	100	94
100	450	0.2	0.9	big2	34	34	34	34
100	450	0.2	0.9	s2or	34	34	34	34
150	450	0.2	0.9	raw	100	36	100	94
150	450	0.2	0.9	sig1	36	36	36	36
150	450	0.2	0.9	bsln	36	36	36	36
150	450	0.2	0.9	sig2	100	36	100	94
150	450	0.2	0.9	big2	36	36	36	36
150	450	0.2	0.9	s2or	36	36	36	36
200	450	0.2	0.9	raw	100	44	100	95
200	450	0.2	0.9	sig1	44	44	44	44
200	450	0.2	0.9	bsln	44	44	44	44
200	450	0.2	0.9	sig2	100	44	100	95
200	450	0.2	0.9	big2	44	44	44	44
200	450	0.2	0.9	s2or	44	44	44	44
250	450	0.2	0.9	raw	100	65	100	100
250	450	0.2	0.9	sig1	65	65	65	65
250	450	0.2	0.9	bsln	65	65	65	65
250	450	0.2	0.9	sig2	100	65	100	100
250	450	0.2	0.9	big2	65	65	65	65
250	450	0.2	0.9	s2or	65	65	65	65
300	450	0.2	0.9	raw	100	59	100	98
300	450	0.2	0.9	sig1	59	59	59	59
300	450	0.2	0.9	bsln	59	59	59	59
300	450	0.2	0.9	sig2	100	59	100	98
300	450	0.2	0.9	big2	59	59	59	59
300	450	0.2	0.9	s2or	59	59	59	59
350	450	0.2	0.9	raw	100	71	100	98
350	450	0.2	0.9	sig1	71	71	71	71
350	450	0.2	0.9	bsln	71	71	71	71
350	450	0.2	0.9	sig2	100	71	100	98
350	450	0.2	0.9	big2	71	71	71	71
350	450	0.2	0.9	s2or	71	71	71	71
400	450	0.2	0.9	raw	100	79	100	100
400	450	0.2	0.9	sig1	79	79	79	79
400	450	0.2	0.9	bsln	79	79	79	79
400	450	0.2	0.9	sig2	100	79	100	100
400	450	0.2	0.9	big2	79	79	79	79
400	450	0.2	0.9	s2or	79	79	79	79
450	450	0.2	0.9	raw	100	87	100	100
450	450	0.2	0.9	sig1	87	87	87	87
450	450	0.2	0.9	bsln	87	87	87	87
450	450	0.2	0.9	sig2	100	87	100	100
450	450	0.2	0.9	big2	87	87	87	87
450	450	0.2	0.9	s2or	87	87	87	87
500	450	0.2	0.9	raw	100	88	100	100
500	450	0.2	0.9	sig1	88	88	88	88
500	450	0.2	0.9	bsln	88	88	88	88
500	450	0.2	0.9	sig2	100	88	100	100
500	450	0.2	0.9	big2	88	88	88	88
500	450	0.2	0.9	s2or	88	88	88	88
20	500	0.2	0.9	raw	100	6	100	67
20	500	0.2	0.9	sig1	6	6	6	6
20	500	0.2	0.9	bsln	6	6	6	6
20	500	0.2	0.9	sig2	100	6	100	67
20	500	0.2	0.9	big2	6	6	6	6
20	500	0.2	0.9	s2or	6	6	6	6
50	500	0.2	0.9	raw	100	17	100	89
50	500	0.2	0.9	sig1	17	17	17	17
50	500	0.2	0.9	bsln	17	17	17	17
50	500	0.2	0.9	sig2	100	17	100	89
50	500	0.2	0.9	big2	17	17	17	17
50	500	0.2	0.9	s2or	17	17	17	17
100	500	0.2	0.9	raw	100	34	100	94
100	500	0.2	0.9	sig1	34	34	34	34
100	500	0.2	0.9	bsln	34	34	34	34
100	500	0.2	0.9	sig2	100	34	100	94
100	500	0.2	0.9	big2	34	34	34	34
100	500	0.2	0.9	s2or	34	34	34	34
150	500	0.2	0.9	raw	100	36	100	94
150	500	0.2	0.9	sig1	36	36	36	36
150	500	0.2	0.9	bsln	36	36	36	36
150	500	0.2	0.9	sig2	100	36	100	94
150	500	0.2	0.9	big2	36	36	36	36
150	500	0.2	0.9	s2or	36	36	36	36
200	500	0.2	0.9	raw	100	44	100	95
200	500	0.2	0.9	sig1	44	44	44	44
200	500	0.2	0.9	bsln	44	44	44	44
200	500	0.2	0.9	sig2	100	44	100	95
200	500	0.2	0.9	big2	44	44	44	44
200	500	0.2	0.9	s2or	44	44	44	44
250	500	0.2	0.9	raw	100	65	100	100
250	500	0.2	0.9	sig1	65	65	65	65
250	500	0.2	0.9	bsln	65	65	65	65
250	500	0.2	0.9	sig2	100	65	100	100
250	500	0.2	0.9	big2	65	65	65	65
250	500	0.2	0.9	s2or	65	65	65	65
300	500	0.2	0.9	raw	100	59	100	98
300	500	0.2	0.9	sig1	59	59	59	59
300	500	0.2	0.9	bsln	59	59	59	59
300	500	0.2	0.9	sig2	100	59	100	98
300	500	0.2	0.9	big2	59	59	59	59
300	500	0.2	0.9	s2or	59	59	59	59
350	500	0.2	0.9	raw	100	71	100	98
350	500	0.2	0.9	sig1	71	71	71	71
350	500	0.2	0.9	bsln	71	71	71	71
350	500	0.2	0.9	sig2	100	71	100	98
350	500	0.2	0.9	big2	71	71	71	71
350	500	0.2	0.9	s2or	71	71	71	71
400	500	0.2	0.9	raw	100	79	100	100
400	500	0.2	0.9	sig1	79	79	79	79
400	500	0.2	0.9	bsln	79	79	79	79
400	500	0.2	0.9	sig2	100	79	100	100
400	500	0.2	0.9	big2	79	79	79	79
400	500	0.2	0.9	s2or	79	79	79	79
450	500	0.2	0.9	raw	100	87	100	100
450	500	0.2	0.9	sig1	87	87	87	87
450	500	0.2	0.9	bsln	87	87	87	87
450	500	0.2	0.9	sig2	100	87	100	100
450	500	0.2	0.9	big2	87	87	87	87
450	500	0.2	0.9	s2or	87	87	87	87
500	500	0.2	0.9	raw	100	88	100	100
500	500	0.2	0.9	sig1	88	88	88	88
500	500	0.2	0.9	bsln	88	88	88	88
500	500	0.2	0.9	sig2	100	88	100	100
500	500	0.2	0.9	big2	88	88	88	88
500	500	0.2	0.9	s2or	88	88	88	88
20	20	0.3	0.9	raw	100	18	83	83
20	20	0.3	0.9	sig1	18	18	16	18
20	20	0.3	0.9	bsln	18	18	16	18
20	20	0.3	0.9	sig2	100	18	83	83
20	20	0.3	0.9	big2	18	18	16	18
20	20	0.3	0.9	s2or	18	18	16	18
50	20	0.3	0.9	raw	100	24	83	91
50	20	0.3	0.9	sig1	24	24	20	24
50	20	0.3	0.9	bsln	24	24	20	24
50	20	0.3	0.9	sig2	100	24	83	91
50	20	0.3	0.9	big2	24	24	20	24
50	20	0.3	0.9	s2or	24	24	20	24
100	20	0.3	0.9	raw	100	63	83	98
100	20	0.3	0.9	sig1	63	63	51	63
100	20	0.3	0.9	bsln	63	63	51	63
100	20	0.3	0.9	sig2	100	63	83	98
100	20	0.3	0.9	big2	63	63	51	63
100	20	0.3	0.9	s2or	63	63	51	63
150	20	0.3	0.9	raw	100	74	83	99
150	20	0.3	0.9	sig1	74	74	64	74
150	20	0.3	0.9	bsln	74	74	64	74
150	20	0.3	0.9	sig2	100	74	83	99
150	20	0.3	0.9	big2	74	74	64	74
150	20	0.3	0.9	s2or	74	74	64	74
200	20	0.3	0.9	raw	100	87	83	100
200	20	0.3	0.9	sig1	87	87	72	87
200	20	0.3	0.9	bsln	87	87	72	87
200	20	0.3	0.9	sig2	100	87	83	100
200	20	0.3	0.9	big2	87	87	72	87
200	20	0.3	0.9	s2or	87	87	72	87
250	20	0.3	0.9	raw	100	96	83	100
250	20	0.3	0.9	sig1	96	96	81	96
250	20	0.3	0.9	bsln	96	96	81	96
250	20	0.3	0.9	sig2	100	96	83	100
250	20	0.3	0.9	big2	96	96	81	96
250	20	0.3	0.9	s2or	96	96	81	96
300	20	0.3	0.9	raw	100	93	83	100
300	20	0.3	0.9	sig1	93	93	78	93
300	20	0.3	0.9	bsln	93	93	78	93
300	20	0.3	0.9	sig2	100	93	83	100
300	20	0.3	0.9	big2	93	93	78	93
300	20	0.3	0.9	s2or	93	93	78	93
350	20	0.3	0.9	raw	100	100	83	100
350	20	0.3	0.9	sig1	100	100	83	100
350	20	0.3	0.9	bsln	100	100	83	100
350	20	0.3	0.9	sig2	100	100	83	100
350	20	0.3	0.9	big2	100	100	83	100
350	20	0.3	0.9	s2or	100	100	83	100
400	20	0.3	0.9	raw	100	100	83	100
400	20	0.3	0.9	sig1	100	100	83	100
400	20	0.3	0.9	bsln	100	100	83	100
400	20	0.3	0.9	sig2	100	100	83	100
400	20	0.3	0.9	big2	100	100	83	100
400	20	0.3	0.9	s2or	100	100	83	100
450	20	0.3	0.9	raw	100	99	83	100
450	20	0.3	0.9	sig1	99	99	82	99
450	20	0.3	0.9	bsln	99	99	82	99
450	20	0.3	0.9	sig2	100	99	83	100
450	20	0.3	0.9	big2	99	99	82	99
450	20	0.3	0.9	s2or	99	99	82	99
500	20	0.3	0.9	raw	100	100	83	100
500	20	0.3	0.9	sig1	100	100	83	100
500	20	0.3	0.9	bsln	100	100	83	100
500	20	0.3	0.9	sig2	100	100	83	100
500	20	0.3	0.9	big2	100	100	83	100
500	20	0.3	0.9	s2or	100	100	83	100
20	50	0.3	0.9	raw	100	18	99	83
20	50	0.3	0.9	sig1	18	18	18	18
20	50	0.3	0.9	bsln	18	18	18	18
20	50	0.3	0.9	sig2	100	18	99	83
20	50	0.3	0.9	big2	18	18	18	18
20	50	0.3	0.9	s2or	18	18	18	18
50	50	0.3	0.9	raw	100	24	99	91
50	50	0.3	0.9	sig1	24	24	24	24
50	50	0.3	0.9	bsln	24	24	24	24
50	50	0.3	0.9	sig2	100	24	99	91
50	50	0.3	0.9	big2	24	24	24	24
50	50	0.3	0.9	s2or	24	24	24	24
100	50	0.3	0.9	raw	100	63	99	98
100	50	0.3	0.9	sig1	63	63	62	63
100	50	0.3	0.9	bsln	63	63	62	63
100	50	0.3	0.9	sig2	100	63	99	98
100	50	0.3	0.9	big2	63	63	62	63
100	50	0.3	0.9	s2or	63	63	62	63
150	50	0.3	0.9	raw	100	74	99	99
150	50	0.3	0.9	sig1	74	74	73	74
150	50	0.3	0.9	bsln	74	74	73	74
150	50	0.3	0.9	sig2	100	74	99	99
150	50	0.3	0.9	big2	74	74	73	74
150	50	0.3	0.9	s2or	74	74	73	74
200	50	0.3	0.9	raw	100	87	99	100
200	50	0.3	0.9	sig1	87	87	86	87
200	50	0.3	0.9	bsln	87	87	86	87
200	50	0.3	0.9	sig2	100	87	99	100
200	50	0.3	0.9	big2	87	87	86	87
200	50	0.3	0.9	s2or	87	87	86	87
250	50	0.3	0.9	raw	100	96	99	100
250	50	0.3	0.9	sig1	96	96	95	96
250	50	0.3	0.9	bsln	96	96	95	96
250	50	0.3	0.9	sig2	100	96	99	100
250	50	0.3	0.9	big2	96	96	95	96
250	50	0.3	0.9	s2or	96	96	95	96
300	50	0.3	0.9	raw	100	93	99	100
300	50	0.3	0.9	sig1	93	93	92	93
300	50	0.3	0.9	bsln	93	93	92	93
300	50	0.3	0.9	sig2	100	93	99	100
300	50	0.3	0.9	big2	93	93	92	93
300	50	0.3	0.9	s2or	93	93	92	93
350	50	0.3	0.9	raw	100	100	99	100
350	50	0.3	0.9	sig1	100	100	99	100
350	50	0.3	0.9	bsln	100	100	99	100
350	50	0.3	0.9	sig2	100	100	99	100
350	50	0.3	0.9	big2	100	100	99	100
350	50	0.3	0.9	s2or	100	100	99	100
400	50	0.3	0.9	raw	100	100	99	100
400	50	0.3	0.9	sig1	100	100	99	100
400	50	0.3	0.9	bsln	100	100	99	100
400	50	0.3	0.9	sig2	100	100	99	100
400	50	0.3	0.9	big2	100	100	99	100
400	50	0.3	0.9	s2or	100	100	99	100
450	50	0.3	0.9	raw	100	99	99	100
450	50	0.3	0.9	sig1	99	99	98	99
450	50	0.3	0.9	bsln	99	99	98	99
450	50	0.3	0.9	sig2	100	99	99	100
450	50	0.3	0.9	big2	99	99	98	99
450	50	0.3	0.9	s2or	99	99	98	99
500	50	0.3	0.9	raw	100	100	99	100
500	50	0.3	0.9	sig1	100	100	99	100
500	50	0.3	0.9	bsln	100	100	99	100
500	50	0.3	0.9	sig2	100	100	99	100
500	50	0.3	0.9	big2	100	100	99	100
500	50	0.3	0.9	s2or	100	100	99	100
20	100	0.3	0.9	raw	100	18	100	83
20	100	0.3	0.9	sig1	18	18	18	18
20	100	0.3	0.9	bsln	18	18	18	18
20	100	0.3	0.9	sig2	100	18	100	83
20	100	0.3	0.9	big2	18	18	18	18
20	100	0.3	0.9	s2or	18	18	18	18
50	100	0.3	0.9	raw	100	24	100	91
50	100	0.3	0.9	sig1	24	24	24	24
50	100	0.3	0.9	bsln	24	24	24	24
50	100	0.3	0.9	sig2	100	24	100	91
