n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
40	20	0	0.2	1	1	1	1	1	0.880952380952381	1	0.928571428571429	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.904761904761905	1	1	1	0.0238095238095238	0.976190476190476
80	20	0	0.2	1	1	1	1	0.75	0	1	0	1	1	1	1	1	1	0.75	1	1	1	1	1	1	1	0.5	1	0.5	1	0	1
160	20	0	0.2	1	1	1	1	0.333333333333333	0	1	0	1	0.666666666666667	1	1	1	0.666666666666667	0.333333333333333	1	0.666666666666667	1	0	1	1	1	0	1	0	1	0	1
320	20	0	0.2	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1
20	40	0	0.2	1	1	1	1	0.936170212765957	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
40	40	0	0.2	1	1	1	1	0.979591836734694	0.979591836734694	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.979591836734694	1	1	1	0.346938775510204	0.653061224489796
80	40	0	0.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
160	40	0	0.2	1	1	1	1	1	0.25	1	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	0.75	1	0	1
320	40	0	0.2	1	1	1	1	0.8	0	1	0	1	0.8	1	1	1	0.8	0.8	1	0.8	1	0.2	1	0.8	1	0	1	0	1	0	1
20	80	0	0.2	1	1	1	1	0.375	1	0.46875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.739583333333333	1	0.885416666666667	0.989583333333333	0.0104166666666667
40	80	0	0.2	1	1	1	1	0.98876404494382	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.887640449438202	0.112359550561798
80	80	0	0.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.2	0.8
160	80	0	0.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
320	80	0	0.2	1	1	1	1	1	0.2	1	0.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.8	1	1	1	0	1
20	160	0	0.2	1	1	1	1	0.0211640211640212	0.941798941798942	0.0264550264550265	1	0.978835978835979	1	1	1	1	0.941798941798942	0.957671957671958	0.994708994708995	1	1	1	0.35978835978836	1	0.650793650793651	1	0.126984126984127	1	0.211640211640212	1	0
40	160	0	0.2	1	1	1	1	0.532608695652174	0.989130434782609	0.706521739130435	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.847826086956522	1	0.929347826086957	0.989130434782609	0.0108695652173913
80	160	0	0.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.555555555555556	0.444444444444444
