n1	n2	pval	dsig	dclose
180	1360	0.04	0.0751946727973531	0.107507956546544
180	1360	0.05	0.0751946727973531	0.0975638013694764
180	1365	0.01	0.0750567046943187	0.163148682638954
180	1365	0.02	0.0750567046943187	0.136556704640113
180	1365	0.03	0.0750567046943187	0.119976859182173
180	1365	0.04	0.0750567046943187	0.107623485259533
180	1365	0.05	0.0750567046943187	0.0976795529997912
180	1370	0.01	0.0749194932521716	0.163264529751328
180	1370	0.02	0.0749194932521716	0.136670367841765
180	1370	0.03	0.0749194932521716	0.120091652204512
180	1370	0.04	0.0749194932521716	0.107738379308449
180	1370	0.05	0.0749194932521716	0.0977946691434296
180	1375	0.01	0.0747830315798183	0.163379834856617
180	1375	0.02	0.0747830315798183	0.136783387897211
180	1375	0.03	0.0747830315798183	0.12020582157145
180	1375	0.04	0.0747830315798183	0.107843984844314
180	1375	0.05	0.0747830315798183	0.0979091555163302
180	1380	0.01	0.0746473128737088	0.16349461031812
180	1380	0.02	0.0746473128737088	0.13689577212701
180	1380	0.03	0.0746473128737088	0.120319373004334
180	1380	0.04	0.0746473128737088	0.107957669906424
180	1380	0.05	0.0746473128737088	0.098023017760463
180	1385	0.01	0.074512330416412	0.16360886879088
180	1385	0.02	0.074512330416412	0.137007527773
180	1385	0.03	0.074512330416412	0.120432312149878
180	1385	0.04	0.074512330416412	0.108070738763842
180	1385	0.05	0.074512330416412	0.0981362614494355
180	1390	0.01	0.0743780775752191	0.163722623226699
180	1390	0.02	0.0743780775752191	0.13711866199427
180	1390	0.03	0.0743780775752191	0.120544644577492
180	1390	0.04	0.0743780775752191	0.108183196973791
180	1390	0.05	0.0743780775752191	0.0982488920859109
180	1395	0.01	0.0742445478007748	0.163835453454154
180	1395	0.02	0.0742445478007748	0.137290217026754
180	1395	0.03	0.0742445478007748	0.120656375784239
180	1395	0.04	0.0742445478007748	0.108295050025916
180	1395	0.05	0.0742445478007748	0.0983609151060183
180	1400	0.01	0.0741117346257354	0.163947019396667
180	1400	0.02	0.0741117346257354	0.137400129555941
180	1400	0.03	0.0741117346257354	0.120767511192682
180	1400	0.04	0.0741117346257354	0.108406303340612
180	1400	0.05	0.0741117346257354	0.0984723358779249
180	1405	0.01	0.0739796316634529	0.164057987922776
180	1405	0.02	0.0739796316634529	0.137509441655065
180	1405	0.03	0.0739796316634529	0.120878056153785
180	1405	0.04	0.0739796316634529	0.108516962271166
180	1405	0.05	0.0739796316634529	0.0985831597038121
180	1410	0.01	0.0738482326066849	0.164168364189937
180	1410	0.02	0.0738482326066849	0.137618160161027
180	1410	0.03	0.0738482326066849	0.120988015947982
180	1410	0.04	0.0738482326066849	0.108627032105275
180	1410	0.05	0.0738482326066849	0.0986933918217316
180	1415	0.01	0.0737175312263306	0.164278153295145
180	1415	0.02	0.0737175312263306	0.137726291829791
180	1415	0.03	0.0737175312263306	0.121097395786102
180	1415	0.04	0.0737175312263306	0.1087365180655
180	1415	0.05	0.0737175312263306	0.0988030374055573
180	1420	0.01	0.0735875213701893	0.164387360274129
180	1420	0.02	0.0735875213701893	0.137833843335869
180	1420	0.03	0.0735875213701893	0.121206200809204
180	1420	0.04	0.0735875213701893	0.108845425309476
180	1420	0.05	0.0735875213701893	0.0989121015657655
180	1425	0.01	0.0734581969617451	0.164495990105828
180	1425	0.02	0.0734581969617451	0.137940821275221
180	1425	0.03	0.0734581969617451	0.121314436093604
180	1425	0.04	0.0734581969617451	0.108953758934127
180	1425	0.05	0.0734581969617451	0.0990205893528959
180	1430	0.01	0.0733295519989733	0.164604047709117
180	1430	0.02	0.0733295519989733	0.138047232160644
180	1430	0.03	0.0733295519989733	0.121422106646325
180	1430	0.04	0.0733295519989733	0.109061523971742
180	1430	0.05	0.0733295519989733	0.0991285057543255
180	1435	0.01	0.073201580553171	0.164711537948212
180	1435	0.02	0.073201580553171	0.138153082427184
180	1435	0.03	0.073201580553171	0.121529217411852
180	1435	0.04	0.073201580553171	0.109168725396212
180	1435	0.05	0.073201580553171	0.0992358557004363
180	1440	0.01	0.0730742767678088	0.164818465628099
180	1440	0.02	0.0730742767678088	0.138258378426192
180	1440	0.03	0.0730742767678088	0.121635773267199
180	1440	0.04	0.0730742767678088	0.109275368118419
180	1440	0.05	0.0730742767678088	0.099342644059443
180	1445	0.01	0.0729476348574056	0.164924835500648
180	1445	0.02	0.0729476348574056	0.138363126430762
180	1445	0.03	0.0729476348574056	0.121741779028413
180	1445	0.04	0.0729476348574056	0.109381456992062
180	1445	0.05	0.0729476348574056	0.0994488756437599
180	1450	0.01	0.0728216491064242	0.165030652263149
180	1450	0.02	0.0728216491064242	0.138467332633203
180	1450	0.03	0.0728216491064242	0.121847239449183
180	1450	0.04	0.0728216491064242	0.109486996812428
180	1450	0.05	0.0728216491064242	0.0995545552086604
180	1455	0.01	0.0726963138681875	0.165135920558425
180	1455	0.02	0.0726963138681875	0.138571003144865
180	1455	0.03	0.0726963138681875	0.121952159221101
180	1455	0.04	0.0726963138681875	0.109591992316582
180	1455	0.05	0.0726963138681875	0.0996596874525387
180	1460	0.01	0.0725716235638158	0.165240644977289
180	1460	0.02	0.0725716235638158	0.13867414399725
180	1460	0.03	0.0725716235638158	0.122056542975975
180	1460	0.04	0.0725716235638158	0.109696448186107
180	1460	0.05	0.0725716235638158	0.0997642770190211
180	1465	0.01	0.0724475726811839	0.165344830057302
180	1465	0.02	0.0724475726811839	0.138776761140617
180	1465	0.03	0.0724475726811839	0.122160395285657
180	1465	0.04	0.0724475726811839	0.109800369045342
180	1465	0.05	0.0724475726811839	0.099868328496271
180	1470	0.01	0.0723241557738973	0.165448480287232
180	1470	0.02	0.0723241557738973	0.138878860446933
180	1470	0.03	0.0723241557738973	0.12226372066575
180	1470	0.04	0.0723241557738973	0.109903759466274
180	1470	0.05	0.0723241557738973	0.0999718464209007
180	1475	0.01	0.0722013674602879	0.165551600103069
180	1475	0.02	0.0722013674602879	0.13898044770573
180	1475	0.03	0.0722013674602879	0.122366523571899
180	1475	0.04	0.0722013674602879	0.110006623964272
180	1475	0.05	0.0722013674602879	0.100074835274629
180	1480	0.01	0.0720792024224286	0.165654193893026
180	1480	0.02	0.0720792024224286	0.139081528628641
180	1480	0.03	0.0720792024224286	0.122468808405498
180	1480	0.04	0.0720792024224286	0.110108967004017
180	1480	0.05	0.0720792024224286	0.100177299489035
180	1485	0.01	0.0719576554051657	0.165756265994426
180	1485	0.02	0.0719576554051657	0.139182108844953
180	1485	0.03	0.0719576554051657	0.122570579510591
180	1485	0.04	0.0719576554051657	0.11021079299539
180	1485	0.05	0.0719576554051657	0.100279243442519
180	1490	0.01	0.0718367212151695	0.165857820697874
180	1490	0.02	0.0718367212151695	0.139282193905731
180	1490	0.03	0.0718367212151695	0.122671841177957
180	1490	0.04	0.0718367212151695	0.110312106298076
180	1490	0.05	0.0718367212151695	0.100380671464845
180	1495	0.01	0.0717163947200022	0.165958862246942
180	1495	0.02	0.0717163947200022	0.139381789282246
180	1495	0.03	0.0717163947200022	0.122772597644604
180	1495	0.04	0.0717163947200022	0.110412911221473
180	1495	0.05	0.0717163947200022	0.100481587835916
180	1500	0.01	0.071596670847203	0.166059394836152
180	1500	0.02	0.071596670847203	0.139480900364188
180	1500	0.03	0.071596670847203	0.122872853093568
180	1500	0.04	0.071596670847203	0.110513212022563
180	1500	0.05	0.071596670847203	0.100581996785221
180	1505	0.01	0.0714775445833903	0.166159422616565
180	1505	0.02	0.0714775445833903	0.139603964482409
180	1505	0.03	0.0714775445833903	0.122972611657484
180	1505	0.04	0.0714775445833903	0.110613012911469
180	1505	0.05	0.0714775445833903	0.100681902496002
180	1510	0.01	0.0713590109733794	0.166258949692903
180	1510	0.02	0.0713590109733794	0.139704071886172
180	1510	0.03	0.0713590109733794	0.123071877417482
180	1510	0.04	0.0713590109733794	0.110712318048932
180	1510	0.05	0.0713590109733794	0.100781309103785
180	1515	0.01	0.0712410651193173	0.166357980124612
180	1515	0.02	0.0712410651193173	0.139803673622361
180	1515	0.03	0.0712410651193173	0.123170654403839
180	1515	0.04	0.0712410651193173	0.110811131546727
180	1515	0.05	0.0712410651193173	0.100880220696216
180	1520	0.01	0.0711237021798321	0.166456517927029
180	1520	0.02	0.0711237021798321	0.139902773942535
180	1520	0.03	0.0711237021798321	0.123268946597635
180	1520	0.04	0.0711237021798321	0.110909457469981
180	1520	0.05	0.0711237021798321	0.100978641315508
180	1525	0.01	0.071006917369199	0.166554567073618
180	1525	0.02	0.071006917369199	0.140001377051583
180	1525	0.03	0.071006917369199	0.123366757932201
180	1525	0.04	0.071006917369199	0.111007299837945
180	1525	0.05	0.071006917369199	0.10107657495949
180	1530	0.01	0.07089070595652	0.1666521314934
180	1530	0.02	0.07089070595652	0.140099487106537
180	1530	0.03	0.07089070595652	0.123464092292471
180	1530	0.04	0.07089070595652	0.11110466262299
180	1530	0.05	0.07089070595652	0.10117402557992
180	1535	0.01	0.0707750632649195	0.16674921507409
180	1535	0.02	0.0707750632649195	0.140197108219017
180	1535	0.03	0.0707750632649195	0.123560953516596
180	1535	0.04	0.0707750632649195	0.111201549753037
180	1535	0.05	0.0707750632649195	0.101270997085651
180	1540	0.01	0.0706599846707531	0.166845821660729
180	1540	0.02	0.0706599846707531	0.140294244453625
180	1540	0.03	0.0706599846707531	0.123657345396233
180	1540	0.04	0.0706599846707531	0.111297965110073
180	1540	0.05	0.0706599846707531	0.101367493340863
180	1545	0.01	0.0705454656028319	0.166941955058439
180	1545	0.02	0.0705454656028319	0.140390899831325
180	1545	0.03	0.0705454656028319	0.123753271678191
180	1545	0.04	0.0705454656028319	0.111393912533487
180	1545	0.05	0.0705454656028319	0.101463518168186
180	1550	0.01	0.0704315015416592	0.167037619032641
180	1550	0.02	0.0704315015416592	0.14045142802436
180	1550	0.03	0.0704315015416592	0.123848736065401
180	1550	0.04	0.0704315015416592	0.111489395819554
180	1550	0.05	0.0704315015416592	0.101559075348548
180	1555	0.01	0.0703180880186817	0.16713281730641
180	1555	0.02	0.0703180880186817	0.140546645441108
180	1555	0.03	0.0703180880186817	0.12394374221509
180	1555	0.04	0.0703180880186817	0.111584418719726
180	1555	0.05	0.0703180880186817	0.101654168619411
180	1560	0.01	0.0702052206155536	0.167227553566011
180	1560	0.02	0.0702052206155536	0.140641403395276
180	1560	0.03	0.0702052206155536	0.124038293743444
180	1560	0.04	0.0702052206155536	0.111678984945605
180	1560	0.05	0.0702052206155536	0.101748801679591
180	1565	0.01	0.0700928949634134	0.16732183145767
180	1565	0.02	0.0700928949634134	0.140735705471354
180	1565	0.03	0.0700928949634134	0.124132394223079
180	1565	0.04	0.0700928949634134	0.111773098165816
180	1565	0.05	0.0700928949634134	0.101842978185971
180	1570	0.01	0.0699811067421737	0.167415654590055
180	1570	0.02	0.0699811067421737	0.140829555218563
180	1570	0.03	0.0699811067421737	0.124226047185695
180	1570	0.04	0.0699811067421737	0.111866762008776
180	1570	0.05	0.0699811067421737	0.101936701756648
180	1575	0.01	0.0698698516798234	0.167509026532837
180	1575	0.02	0.0698698516798234	0.140922956149409
180	1575	0.03	0.0698698516798234	0.124319256121141
180	1575	0.04	0.0698698516798234	0.111959980061218
180	1575	0.05	0.0698698516798234	0.102029975969477
180	1580	0.01	0.069759125551742	0.16760195082097
180	1580	0.02	0.069759125551742	0.141015911743322
180	1580	0.03	0.069759125551742	0.124412024481116
180	1580	0.04	0.069759125551742	0.112052755872001
180	1580	0.05	0.069759125551742	0.102122804365448
180	1585	0.01	0.0696489241800257	0.167694430950576
180	1585	0.02	0.0696489241800257	0.141108425443283
180	1585	0.03	0.0696489241800257	0.124504355676046
180	1585	0.04	0.0696489241800257	0.112145092948914
180	1585	0.05	0.0696489241800257	0.102215190445749
180	1590	0.01	0.0695392434328254	0.167786470382322
180	1590	0.02	0.0695392434328254	0.141200500658984
180	1590	0.03	0.0695392434328254	0.12459625307813
180	1590	0.04	0.0695392434328254	0.112236994761382
180	1590	0.05	0.0695392434328254	0.102307137674848
180	1595	0.01	0.0694300792236959	0.16787807254197
180	1595	0.02	0.0694300792236959	0.141292140767451
180	1595	0.03	0.0694300792236959	0.124687720022484
180	1595	0.04	0.0694300792236959	0.112328464741465
180	1595	0.05	0.0694300792236959	0.102398649480609
180	1600	0.01	0.0693214275109568	0.167969240818754
180	1600	0.02	0.0693214275109568	0.141383349111308
180	1600	0.03	0.0693214275109568	0.124778759805224
180	1600	0.04	0.0693214275109568	0.11241950628209
180	1600	0.05	0.0693214275109568	0.102489729253442
180	1605	0.01	0.0692132842970632	0.168059978568277
180	1605	0.02	0.0692132842970632	0.141474129001608
180	1605	0.03	0.0692132842970632	0.124869375687078
180	1605	0.04	0.0692132842970632	0.112510122739811
180	1605	0.05	0.0692132842970632	0.102580380348341
180	1610	0.01	0.0691056456279889	0.168150289112259
180	1610	0.02	0.0691056456279889	0.141564483717578
180	1610	0.03	0.0691056456279889	0.124959570892658
180	1610	0.04	0.0691056456279889	0.112600317434831
180	1610	0.05	0.0691056456279889	0.102670606085487
180	1615	0.01	0.0689985075926185	0.168240175737302
180	1615	0.02	0.0689985075926185	0.141654416506
180	1615	0.03	0.0689985075926185	0.125049857996152
180	1615	0.04	0.0689985075926185	0.112690093650101
180	1615	0.05	0.0689985075926185	0.102760409749022
180	1620	0.01	0.0688918663221507	0.168329641697497
180	1620	0.02	0.0688918663221507	0.141743930582632
180	1620	0.03	0.0688918663221507	0.125142997107855
180	1620	0.04	0.0688918663221507	0.11277945463307
180	1620	0.05	0.0688918663221507	0.102849794588722
180	1625	0.01	0.0687857179895116	0.168418690213659
180	1625	0.02	0.0687857179895116	0.141833029132317
180	1625	0.03	0.0687857179895116	0.125235611591468
180	1625	0.04	0.0687857179895116	0.112868403596088
180	1625	0.05	0.0687857179895116	0.102938763820571
180	1630	0.01	0.0686800588087778	0.168507324474289
180	1630	0.02	0.0686800588087778	0.141921715309864
180	1630	0.03	0.0686800588087778	0.125327703530078
180	1630	0.04	0.0686800588087778	0.112956943716294
180	1630	0.05	0.0686800588087778	0.103027320626929
180	1635	0.01	0.0685748850346092	0.168595547637366
180	1635	0.02	0.0685748850346092	0.142009992240954
180	1635	0.03	0.0685748850346092	0.125419274998701
180	1635	0.04	0.0685748850346092	0.113045078138162
180	1635	0.05	0.0685748850346092	0.103115468158313
180	1640	0.01	0.0684701929616914	0.168683362826855
180	1640	0.02	0.0684701929616914	0.142097863019652
180	1640	0.03	0.0684701929616914	0.125510328061032
180	1640	0.04	0.0684701929616914	0.113132809969907
180	1640	0.05	0.0684701929616914	0.103203209530329
180	1645	0.01	0.0683659789241875	0.168770773136239
180	1645	0.02	0.0683659789241875	0.142185330711475
180	1645	0.03	0.0683659789241875	0.125600864773039
180	1645	0.04	0.0683659789241875	0.113220142286949
180	1645	0.05	0.0683659789241875	0.103290547827379
180	1650	0.01	0.0682622392951988	0.168857781629505
180	1650	0.02	0.0682622392951988	0.142272398354053
180	1650	0.03	0.0682622392951988	0.125690887183987
180	1650	0.04	0.0682622392951988	0.113307078132905
180	1650	0.05	0.0682622392951988	0.103377486103135
180	1655	0.01	0.0681589704862349	0.168944391338835
180	1655	0.02	0.0681589704862349	0.1423590689552
180	1655	0.03	0.0681589704862349	0.125780397334247
180	1655	0.04	0.0681589704862349	0.113393620517475
180	1655	0.05	0.0681589704862349	0.103464027378416
180	1660	0.01	0.0680561689466918	0.169030605266721
180	1660	0.02	0.0680561689466918	0.142445345494534
180	1660	0.03	0.0680561689466918	0.125869397257486
180	1660	0.04	0.0680561689466918	0.113479772418461
180	1660	0.05	0.0680561689466918	0.103550174643907
180	1665	0.01	0.0679538311633399	0.169116426386768
180	1665	0.02	0.0679538311633399	0.142531230924419
180	1665	0.03	0.0679538311633399	0.125896853825327
180	1665	0.04	0.0679538311633399	0.113540448776731
180	1665	0.05	0.0679538311633399	0.103635930859758
180	1670	0.01	0.0678519536598192	0.169201857642731
180	1670	0.02	0.0678519536598192	0.142616728169525
180	1670	0.03	0.0678519536598192	0.125984839371603
180	1670	0.04	0.0678519536598192	0.113625456983683
180	1670	0.05	0.0678519536598192	0.103721298956225
180	1675	0.01	0.0677505329961433	0.169286901948444
180	1675	0.02	0.0677505329961433	0.142701840125341
180	1675	0.03	0.0677505329961433	0.126072320754233
180	1675	0.04	0.0677505329961433	0.113710080386721
180	1675	0.05	0.0677505329961433	0.10380628183215
180	1680	0.01	0.0676495657682117	0.169371562191618
180	1680	0.02	0.0676495657682117	0.142786569662918
180	1680	0.03	0.0676495657682117	0.126159299985295
180	1680	0.04	0.0676495657682117	0.113794321982356
180	1680	0.05	0.0676495657682117	0.103890882359962
200	5	0.01	1.45844507220241	-0.915936283781084
200	5	0.02	1.45844507220241	-0.946009206280601
200	5	0.03	1.45844507220241	-0.964891784275735
200	5	0.04	1.45844507220241	-0.97895912687483
200	5	0.05	1.45844507220241	-0.99031098333814
200	10	0.01	0.939560899481302	-0.5431423507468
200	10	0.02	0.939560899481302	-0.570169747086328
200	10	0.03	0.939560899481302	-0.587086615453516
200	10	0.04	0.939560899481302	-0.599723434575806
200	10	0.05	0.939560899481302	-0.60990039695878
200	15	0.01	0.747972532343959	-0.395818601181153
200	15	0.02	0.747972532343959	-0.422087627158039
200	15	0.03	0.747972532343959	-0.438548473306616
200	15	0.04	0.747972532343959	-0.45079823968115
200	15	0.05	0.747972532343959	-0.460674255265136
200	20	0.01	0.640169643991407	-0.310944094241662
200	20	0.02	0.640169643991407	-0.336895339694703
200	20	0.03	0.640169643991407	-0.353139278092766
200	20	0.04	0.640169643991407	-0.365227043223709
200	20	0.05	0.640169643991407	-0.374974469801
200	25	0.01	0.568693388642186	-0.254012061533104
200	25	0.02	0.568693388642186	-0.279741883769921
200	25	0.03	0.568693388642186	-0.295861695550934
200	25	0.04	0.568693388642186	-0.307848930059142
200	25	0.05	0.568693388642186	-0.317505471509514
200	30	0.01	0.516841231993781	-0.212354244233978
200	30	0.02	0.516841231993781	-0.237945961437835
200	30	0.03	0.516841231993781	-0.254027444418872
200	30	0.04	0.516841231993781	-0.265945716509693
200	30	0.05	0.516841231993781	-0.275580573153153
200	35	0.01	0.477008311176576	-0.180183975421908
200	35	0.02	0.477008311176576	-0.205722691191889
200	35	0.03	0.477008311176576	-0.221717414877639
200	35	0.04	0.477008311176576	-0.233612926232285
200	35	0.05	0.477008311176576	-0.243201128827918
200	40	0.01	0.445166937866914	-0.154366323064042
200	40	0.02	0.445166937866914	-0.179841699006791
200	40	0.03	0.445166937866914	-0.195809669449458
200	40	0.04	0.445166937866914	-0.207677021426751
200	40	0.05	0.445166937866914	-0.217236997112726
200	45	0.01	0.418957489588976	-0.133065659035651
200	45	0.02	0.418957489588976	-0.158479389292275
200	45	0.03	0.418957489588976	-0.174402380162059
200	45	0.04	0.418957489588976	-0.186244261169063
200	45	0.05	0.418957489588976	-0.195786471349041
200	50	0.01	0.396893490901696	-0.115079994164183
200	50	0.02	0.396893490901696	-0.140423641495564
200	50	0.03	0.396893490901696	-0.156353026777813
200	50	0.04	0.396893490901696	-0.168179478672553
200	50	0.05	0.396893490901696	-0.177709186870154
200	55	0.01	0.377985652345708	-0.099605229975122
200	55	0.02	0.377985652345708	-0.124973163502776
200	55	0.03	0.377985652345708	-0.140866723293722
200	55	0.04	0.377985652345708	-0.152668515076807
200	55	0.05	0.377985652345708	-0.162188184816273
200	60	0.01	0.361546593642764	-0.0861302239954067
200	60	0.02	0.361546593642764	-0.111469496388706
200	60	0.03	0.361546593642764	-0.127375963771475
200	60	0.04	0.361546593642764	-0.139184917206384
200	60	0.05	0.361546593642764	-0.148699828438593
200	65	0.01	0.347081827283863	-0.0742853970761615
200	65	0.02	0.347081827283863	-0.0996190107954984
200	65	0.03	0.347081827283863	-0.115469732359483
200	65	0.04	0.347081827283863	-0.127233857451337
200	65	0.05	0.347081827283863	-0.13677344237263
200	70	0.01	0.334225300286886	-0.0637106476198379
200	70	0.02	0.334225300286886	-0.0890597926671578
200	70	0.03	0.334225300286886	-0.10491645967597
200	70	0.04	0.334225300286886	-0.116674910055221
200	70	0.05	0.334225300286886	-0.126169113366456
200	75	0.01	0.322699451905998	-0.0542293464403838
200	75	0.02	0.322699451905998	-0.0795522136368433
200	75	0.03	0.322699451905998	-0.095397397487596
200	75	0.04	0.322699451905998	-0.107170542675929
200	75	0.05	0.322699451905998	-0.116665913402892
200	80	0.01	0.312289476915654	-0.0456647748363899
200	80	0.02	0.312289476915654	-0.0709799421896824
200	80	0.03	0.312289476915654	-0.0868302390042277
200	80	0.04	0.312289476915654	-0.0985960339220976
200	80	0.05	0.312289476915654	-0.108067179155373
200	85	0.01	0.302826184621576	-0.0378907332185265
200	85	0.02	0.302826184621576	-0.0631784019393371
200	85	0.03	0.302826184621576	-0.0789952233302069
200	85	0.04	0.302826184621576	-0.0907686039139871
200	85	0.05	0.302826184621576	-0.100219377805315
200	90	0.01	0.29417425415294	-0.0307832707245597
200	90	0.02	0.29417425415294	-0.0560112853891606
200	90	0.03	0.29417425415294	-0.0718546062190968
200	90	0.04	0.29417425415294	-0.0835918294088263
200	90	0.05	0.29417425415294	-0.0931015691478233
200	95	0.01	0.286223986560141	-0.0242161728454194
200	95	0.02	0.286223986560141	-0.0494543755215205
200	95	0.03	0.286223986560141	-0.0652860487956419
200	95	0.04	0.286223986560141	-0.0770403463531631
200	95	0.05	0.286223986560141	-0.0865185525032431
200	100	0.01	0.27888538623929	-0.0181604789437686
200	100	0.02	0.27888538623929	-0.0434048547868888
200	100	0.03	0.27888538623929	-0.0592121408995869
200	100	0.04	0.27888538623929	-0.0709716929080083
200	100	0.05	0.27888538623929	-0.0804304507070861
200	105	0.01	0.272083832067735	-0.0125446176962228
200	105	0.02	0.272083832067735	-0.0378098958489916
200	105	0.03	0.272083832067735	-0.0535855549725495
200	105	0.04	0.272083832067735	-0.0653427994381612
200	105	0.05	0.272083832067735	-0.074809474368479
200	110	0.01	0.265756857035164	-0.00731772330462221
200	110	0.02	0.265756857035164	-0.0325562378941862
200	110	0.03	0.265756857035164	-0.0483595430129052
200	110	0.04	0.265756857035164	-0.0600990653310507
200	110	0.05	0.265756857035164	-0.069561738982584
200	115	0.01	0.259851715778905	-0.00243679265950977
200	115	0.02	0.259851715778905	-0.0276704770721827
200	115	0.03	0.259851715778905	-0.0434512489436183
200	115	0.04	0.259851715778905	-0.0552069447269498
200	115	0.05	0.259851715778905	-0.064702279529742
200	120	0.01	0.254323521873523	0.00213480847679511
200	120	0.02	0.254323521873523	-0.0230947634825499
200	120	0.03	0.254323521873523	-0.0388878012120389
200	120	0.04	0.254323521873523	-0.050654311156014
200	120	0.05	0.254323521873523	-0.0600860890439614
200	125	0.01	0.249133803578933	0.00642850542701746
200	125	0.02	0.249133803578933	-0.0187976154243721
200	125	0.03	0.249133803578933	-0.0345853081667931
200	125	0.04	0.249133803578933	-0.0463177246634489
200	125	0.05	0.249133803578933	-0.0557827300118699
200	130	0.01	0.244249371294224	0.0104714258166058
200	130	0.02	0.244249371294224	-0.014751839945444
200	130	0.03	0.244249371294224	-0.0305368581884071
200	130	0.04	0.244249371294224	-0.0423006203814544
200	130	0.05	0.244249371294224	-0.0517024544837951
200	135	0.01	0.239641420204689	0.0142871231275423
200	135	0.02	0.239641420204689	-0.010933808938151
200	135	0.03	0.239641420204689	-0.0267165139680526
200	135	0.04	0.239641420204689	-0.0384522324001236
200	135	0.05	0.239641420204689	-0.0479023260803952
200	140	0.01	0.23528481249374	0.0178961570020617
200	140	0.02	0.23528481249374	-0.00732287995520571
200	140	0.03	0.23528481249374	-0.0231036378144822
200	140	0.04	0.23528481249374	-0.0348373547769558
200	140	0.05	0.23528481249374	-0.0442647323923239
200	145	0.01	0.231157498141327	0.0213165629872088
200	145	0.02	0.231157498141327	-0.00390092878038673
200	145	0.03	0.231157498141327	-0.0196801057212092
200	145	0.04	0.231157498141327	-0.0314120186575354
200	145	0.05	0.231157498141327	-0.0408650463395816
200	150	0.01	0.227240043755883	0.0245707946139038
200	150	0.02	0.227240043755883	-0.00065196911062881
200	150	0.03	0.227240043755883	-0.0164299254652292
200	150	0.04	0.227240043755883	-0.0281602479465302
200	150	0.05	0.227240043755883	-0.0376116767546562
200	155	0.01	0.223515246404534	0.0276588790882327
200	155	0.02	0.223515246404534	0.0024381592604107
200	155	0.03	0.223515246404534	-0.0133389236691026
200	155	0.04	0.223515246404534	-0.025067884924242
200	155	0.05	0.223515246404534	-0.0345178226620719
200	160	0.01	0.219967814894065	0.0306008013645233
200	160	0.02	0.219967814894065	0.00538204796035469
200	160	0.03	0.219967814894065	-0.0103944876359745
200	160	0.04	0.219967814894065	-0.0221223308803333
200	160	0.05	0.219967814894065	-0.0315709010025986
200	165	0.01	0.216584105006719	0.0334077627473688
200	165	0.02	0.216584105006719	0.00819093419733893
200	165	0.03	0.216584105006719	-0.00758535101330285
200	165	0.04	0.216584105006719	-0.0193123306957051
200	165	0.05	0.216584105006719	-0.0287596733106203
200	170	0.01	0.213351898217844	0.0360897939376838
200	170	0.02	0.213351898217844	0.0108748800558689
200	170	0.03	0.213351898217844	-0.0049014147861046
200	170	0.04	0.213351898217844	-0.0166277928823208
200	170	0.05	0.213351898217844	-0.0260740650290878
200	175	0.01	0.210260215700192	0.0386559075034595
200	175	0.02	0.210260215700192	0.0134429235775087
200	175	0.03	0.210260215700192	-0.00233359692528581
200	175	0.04	0.210260215700192	-0.0140596384249306
200	175	0.05	0.210260215700192	-0.023505013645682
200	180	0.01	0.207299161151755	0.0411142271508391
200	180	0.02	0.207299161151755	0.0159032068609742
200	180	0.03	0.207299161151755	0.0001262945788307
200	180	0.04	0.207299161151755	-0.0115996731755148
200	180	0.05	0.207299161151755	-0.0210443404013708
200	185	0.01	0.204459787312606	0.0434720978065873
200	185	0.02	0.204459787312606	0.0182799152715464
200	185	0.03	0.204459787312606	0.00248566949968534
200	185	0.04	0.204459787312606	-0.00924047960600041
200	185	0.05	0.204459787312606	-0.0186846413957416
200	190	0.01	0.201733982063454	0.0457361797196952
200	190	0.02	0.201733982063454	0.0205446848315112
200	190	0.03	0.201733982063454	0.00475124733830065
200	190	0.04	0.201733982063454	-0.00697532457562564
200	190	0.05	0.201733982063454	-0.0164191947455555
200	195	0.01	0.199114370799048	0.0479125291597098
200	195	0.02	0.199114370799048	0.022721639963513
200	195	0.03	0.199114370799048	0.00692913618482693
200	195	0.04	0.199114370799048	-0.00479808040123542
200	195	0.05	0.199114370799048	-0.0142418811000381
200	200	0.01	0.196594232397627	0.0500271150499842
200	200	0.02	0.196594232397627	0.0248163366311032
200	200	0.03	0.196594232397627	0.00902490068120378
200	200	0.04	0.196594232397627	-0.00270315703312203
200	200	0.05	0.196594232397627	-0.0121471153246391
200	205	0.01	0.194167426603825	0.0519995462475192
200	205	0.02	0.194167426603825	0.0268338490686093
200	205	0.03	0.194167426603825	0.0110436208819016
200	205	0.04	0.194167426603825	-0.000685443541516305
200	205	0.05	0.194167426603825	-0.0101297875702388
200	210	0.01	0.191828331037026	0.0539558477015326
200	210	0.02	0.191828331037026	0.0287788214261338
200	210	0.03	0.191828331037026	0.0129899434831115
200	210	0.04	0.191828331037026	0.00125974256554501
200	210	0.05	0.191828331037026	-0.00818521225723803
200	215	0.01	0.18957178635272	0.0558396191297313
200	215	0.02	0.18957178635272	0.0306555129591761
200	215	0.03	0.18957178635272	0.0148681266310761
200	215	0.04	0.18957178635272	0.00313669940959613
200	215	0.05	0.18957178635272	-0.00624804861180166
200	220	0.01	0.187393048338406	0.0576552339653599
200	220	0.02	0.187393048338406	0.0324678377265026
200	220	0.03	0.187393048338406	0.0167112959001582
200	220	0.04	0.187393048338406	0.00501041436478804
200	220	0.05	0.187393048338406	-0.00443640268523309
200	225	0.01	0.185287745930922	0.0594063011653404
