n1	n2	d.sig	d.close
20	704	0.104556044264317	0.404128230570433
20	705	0.104481754275534	0.404191359698861
20	706	0.104407621905985	0.404254354754787
20	707	0.104333646606789	0.404317216212368
20	708	0.104259827831821	0.404379944543394
20	709	0.104186165037689	0.404442540217308
20	710	0.104112657683712	0.404505003701219
20	711	0.104039305231896	0.404567335459917
20	712	0.103966107146915	0.404629535955885
20	713	0.103893062896085	0.404691605649321
20	714	0.103820171949348	0.404753544998146
20	715	0.103747433779246	0.404815354458021
20	716	0.1036748478609	0.404877034482361
20	717	0.103602413671994	0.404938585522352
20	718	0.103530130692747	0.405000008026962
20	719	0.103457998405898	0.405061302442954
20	720	0.103386016296682	0.405122469214905
20	721	0.103314183852814	0.405183508785216
20	722	0.103242500564464	0.405244421594127
20	723	0.103170965924242	0.405305208079732
20	724	0.103099579427172	0.40536586867799
20	725	0.103028340570682	0.405426403822739
20	726	0.102957248854575	0.405486813945712
20	727	0.102886303781018	0.405547099476549
20	728	0.102815504854515	0.405607260842807
20	729	0.102743952327224	0.40566729846998
20	730	0.102671471849816	0.405727212781503
20	731	0.102599169193792	0.405787004198775
20	732	0.102527043901984	0.405846673141163
20	733	0.102455095516406	0.405906220026019
20	734	0.102383323578249	0.405965645268694
20	735	0.102311727627875	0.406024949282547
20	736	0.102240307204813	0.406084132478959
20	737	0.102169061847755	0.406143195267346
20	738	0.102097991094549	0.40620213805517
20	739	0.102027094482197	0.406260961247953
20	740	0.10195637154685	0.406319665249286
20	741	0.101885821823803	0.406378250460845
20	742	0.101815444847495	0.406436717282399
20	743	0.101745240151501	0.406495066111824
20	744	0.101675207268534	0.406553297345116
20	745	0.101605345730439	0.406611411376399
20	746	0.101535655068194	0.40666940859794
20	747	0.101527169968152	0.406727289400157
20	748	0.101457819647047	0.406785054171634
20	749	0.101388638789486	0.40684270329913
20	750	0.101319626922949	0.406900237167591
20	751	0.101250783574043	0.406957656160162
20	752	0.101182108268493	0.407014960658195
20	753	0.101113600531148	0.407072151041264
20	754	0.10104525988598	0.407129227687173
20	755	0.100977085856079	0.407186190971967
20	756	0.100909077963659	0.407243041269945
20	757	0.100841235730058	0.407299778953668
20	758	0.100773558675733	0.407356404393971
20	759	0.100706046320269	0.407412917959973
20	760	0.100638698182374	0.407469320019088
20	761	0.100571513779885	0.407525610937034
20	762	0.100504492629765	0.407581791077844
20	763	0.100437634248111	0.407637860803879
20	764	0.100370938150151	0.407693820475832
20	765	0.100304403850249	0.407749670452743
20	766	0.100238030861907	0.407805411092008
20	767	0.10017181869777	0.407861042749388
20	768	0.100105766869624	0.407916565779017
20	769	0.100039874888406	0.407971980533418
20	770	0.0999741422642041	0.408027351553573
20	771	0.099908568506261	0.408083516262353
20	772	0.0998431531229798	0.408139565722313
20	773	0.0997778956219274	0.408195500271246
20	774	0.0997127955098396	0.408251320245944
20	775	0.0996478522926256	0.408307025982209
20	776	0.0995830654753732	0.408362617814859
20	777	0.0995184345623541	0.408418096077734
20	778	0.0994539590570294	0.408473461103702
20	779	0.0993896384620552	0.408528713224664
20	780	0.0993254722792888	0.408583852771564
20	781	0.0992614600097944	0.408638880074391
20	782	0.0991976011538499	0.408693795462188
20	783	0.0991338952109534	0.408748599263055
20	784	0.0990703416798297	0.40880329180416
20	785	0.0990069400584377	0.408857873411739
20	786	0.0989436898439774	0.408912344411105
20	787	0.098880590532897	0.408966705126653
20	788	0.0988105491621619	0.409020955881868
20	789	0.0987874342288599	0.409075096999325
20	790	0.0986733600370608	0.4091291288007
20	791	0.0986467104179573	0.409183051606773
20	792	0.0985502471495727	0.409236865737433
20	793	0.0984764595842089	0.409290571511686
20	794	0.098463857607759	0.409344169247655
20	795	0.0983903709777287	0.409397659262592
20	796	0.0983191992865319	0.409451041872877
20	797	0.0982574996824007	0.409504317394027
20	798	0.0981959318204026	0.409557486140701
20	799	0.0981344952090022	0.409610548426699
20	800	0.0980731893572188	0.409663504564978
20	801	0.0980120137746334	0.409716354867644
20	802	0.0979509679713972	0.409769099645968
20	803	0.097890051458239	0.409821739210382
20	804	0.097829263746473	0.409874273870491
20	805	0.0977686043480075	0.409926703935071
20	806	0.0977080727753522	0.409979029712078
20	807	0.0976476685416269	0.410031251508651
20	808	0.0975873911605699	0.410022334474865
20	809	0.0975272401465461	0.410074349228738
20	810	0.0974672150145554	0.410126260918734
20	811	0.0974073152802417	0.410178069848767
20	812	0.0973475404599011	0.410229776321955
20	813	0.0972878900704908	0.410281380640625
20	814	0.0972283636296381	0.410332883106316
20	815	0.0971689606556487	0.410384284019784
20	816	0.0971096806675165	0.410435583681006
20	817	0.0970505231849316	0.410486782389182
20	818	0.0969914877282903	0.410537880442742
20	819	0.0969325738187039	0.410588878139347
20	820	0.0968737809780077	0.410639775775893
20	821	0.0968151087287708	0.410690573648518
20	822	0.0967565565943051	0.410741272052602
20	823	0.0966981240986747	0.41079187128277
20	824	0.0966398107667059	0.410842371632899
20	825	0.0965816161239958	0.410892773396119
20	826	0.0965235396969231	0.410943076864819
20	827	0.0964655810126567	0.410993282330646
20	828	0.0964077395991663	0.411043390084513
20	829	0.0963500149852312	0.411093400416597
20	830	0.0962924067004513	0.41114331361635
20	831	0.0962349142752559	0.411193129972494
20	832	0.0961775372409144	0.411242849773029
20	833	0.0961202751295457	0.411292473305235
20	834	0.0960631274741289	0.411342000855674
20	835	0.0960060938085125	0.411391432710196
20	836	0.0959491736674254	0.411440769153936
20	837	0.0958923665864864	0.411490010471325
20	838	0.0958356721022145	0.411539156946086
20	839	0.0957790897520396	0.41158820886124
20	840	0.0957226190743122	0.411637166499108
20	841	0.0956662596083138	0.411686030141314
20	842	0.0956100108942676	0.41173480006879
20	843	0.0955538724733485	0.411783476561771
20	844	0.0954978438876935	0.411832059899808
20	845	0.0954419246804124	0.411880550361763
20	846	0.095386114395598	0.411928948225813
20	847	0.0953304125783366	0.411977253769456
20	848	0.0952748187747187	0.41202546726951
20	849	0.0952193325318492	0.412073589002114
20	850	0.0951639533978582	0.412121619242735
20	851	0.0951086809219116	0.412169558266167
20	852	0.0950535146542213	0.412217406346535
20	853	0.0949984541460561	0.412265163757295
20	854	0.0949434989497525	0.412312830771238
20	855	0.0948886486187249	0.412360407660492
20	856	0.0948339027074763	0.412407894696525
20	857	0.0947792607716092	0.412455292150143
20	858	0.0947247223678362	0.412502600291497
20	859	0.0946092518977403	0.412549819390083
20	860	0.0945549192327862	0.412596949714742
20	861	0.0945006887768302	0.412643991533668
20	862	0.0944465600911315	0.4126909451144
20	863	0.0943925327381126	0.412737810723834
20	864	0.09433860628137	0.412784588628218
20	865	0.0942847802856848	0.412831279093158
20	866	0.0942310543170337	0.412877882383616
20	867	0.0941774279425991	0.412924398763914
20	868	0.0941239007307802	0.412970828497737
20	869	0.0940704722512035	0.413017171848131
20	870	0.0940171420747333	0.413063429077507
20	871	0.0939639097734827	0.413109600447642
20	872	0.0939107749208238	0.413155686219682
20	873	0.0938577370913985	0.413201686654139
20	874	0.093804795861129	0.4132476020109
20	875	0.0937519508072286	0.41329343254922
20	876	0.0936992015082118	0.41333917852773
20	877	0.0936465475439053	0.413384840204435
20	878	0.0935939884954581	0.413430417836715
20	879	0.0935415239453525	0.41347591168133
20	880	0.0934891534774139	0.413521321994417
20	881	0.0934368766768217	0.413566649031493
20	882	0.0933846931301195	0.413611893047458
20	883	0.0933326024252259	0.413657054296592
20	884	0.093280604151444	0.41370213303256
20	885	0.0932286978994726	0.413747129508413
20	886	0.0931768832614159	0.413792043976586
20	887	0.0931251598307941	0.4138368766889
20	888	0.0930735272025533	0.413881627896568
20	889	0.0930219849730761	0.413926297850187
20	890	0.0929705327401913	0.413970886799748
20	891	0.0929191701031842	0.414015394994632
20	892	0.0928678966628068	0.414059822683611
20	893	0.0928167120212876	0.41410417011485
20	894	0.0927656157823415	0.414148437535908
20	895	0.0927146075511801	0.414192625193739
20	896	0.0926634961884865	0.414236733334693
20	897	0.0926117873751332	0.414282410687493
20	898	0.0925601652981785	0.414333887760992
20	899	0.0925086297100854	0.414385273134829
20	900	0.0924571803641743	0.414436566837718
20	901	0.0924058170146211	0.414426733742029
20	902	0.0923545394164552	0.414477844188786
20	903	0.0923033473255579	0.414521890820917
20	904	0.0922522404986601	0.414605915080301
20	905	0.0922012186933414	0.414628914250755
20	906	0.0921502816680274	0.414651923560261
20	907	0.0920994291819888	0.41473597823661
20	908	0.0920486609953394	0.414768946741
20	909	0.0919979768690345	0.414814970584618
20	910	0.0919473765648693	0.414860907369291
20	911	0.0918968598454776	0.41490675724503
20	912	0.0918464264743301	0.414952520361804
20	913	0.0917960762157328	0.414998196869547
20	914	0.0917458088348258	0.41504378691816
20	915	0.0916956240975817	0.415089290657514
20	916	0.0916455217708044	0.415073673081206
20	917	0.0915955016221274	0.415119004651559
20	918	0.0915455634200128	0.415164250362133
20	919	0.0914957069337498	0.415209410362719
20	920	0.0914459319334534	0.4152544848031
20	921	0.0913962381900632	0.415299473833053
20	922	0.091346625475342	0.415344377602351
20	923	0.0912970935618749	0.415389196260767
20	924	0.0912476422230675	0.415433929958078
20	925	0.0911982712331453	0.415478578844071
20	926	0.0911489803671521	0.415523143068539
20	927	0.0910997694009491	0.415566691863036
20	928	0.0910506381112136	0.415608448002513
20	929	0.0910015862754378	0.415650135120035
20	930	0.0909526136719278	0.415691753421255
20	931	0.0909037200798024	0.415733303111101
20	932	0.0908549052789921	0.415774784393775
20	933	0.0908061690502377	0.415816197472757
20	934	0.0907575111750899	0.415857542550803
20	935	0.0907089314359072	0.415898819829951
20	936	0.0906604296158556	0.415940029511518
20	937	0.0906120054989074	0.415981171796106
20	938	0.0905636588698396	0.416022246883601
20	939	0.0905153895142338	0.416063254973173
20	940	0.0904671972184741	0.416104196263281
20	941	0.0904190817697468	0.416145070951673
20	942	0.0903710429560389	0.416185879235387
20	943	0.0903230805661372	0.416226621310753
20	944	0.0902751943896271	0.416267799731533
20	945	0.090227384216892	0.416308479738037
20	946	0.0901796498391114	0.416349095226353
20	947	0.0901319910482606	0.416389646366295
20	948	0.0900844076371093	0.416430133327055
20	949	0.0900368993992203	0.416470556277202
20	950	0.0899894661289487	0.416510915384689
20	951	0.0899421076214409	0.416551210816852
20	952	0.0898948236726331	0.416591442740415
20	953	0.0898476140792503	0.416631611321492
20	954	0.0898004786388055	0.416671716725591
20	955	0.0897534171495981	0.416711759117618
20	956	0.089706429410713	0.416751738661875
20	957	0.0896595152220193	0.416791900987045
20	958	0.0896126743841694	0.416832074106511
20	959	0.0895659066985974	0.416872185039318
20	960	0.0895192119675182	0.416912233930252
20	961	0.0894725899939258	0.416952220923568
20	962	0.089426040581593	0.416992146162997
20	963	0.089379563535069	0.417032009791746
20	964	0.0893331586596791	0.417071811952504
20	965	0.0892868257615225	0.417111552787445
20	966	0.0892405646474718	0.417151232438232
20	967	0.0891943751251713	0.417190851046023
20	968	0.0891482570030356	0.417230408751473
20	969	0.089102210090248	0.417269905694735
20	970	0.0890562341967597	0.417309342015471
20	971	0.0890103291332881	0.417348717852849
20	972	0.088964494711315	0.41738803334555
20	973	0.0889187307430856	0.41742728863177
20	974	0.0888730370416068	0.417466483849227
20	975	0.0888274134206458	0.417505619135161
20	976	0.0887818596947284	0.417544694626339
20	977	0.0887363756791374	0.41758371045906
20	978	0.0886909611899114	0.417622666769156
20	979	0.0886456160438426	0.417661563691998
20	980	0.0886003400584756	0.417700401362497
20	981	0.0885551330521053	0.417739179915111
20	982	0.0885099948437759	0.417777899483845
20	983	0.0884649252532783	0.417816560202258
20	984	0.0884199241011489	0.417855162203462
20	985	0.0883749912086678	0.41789370562013
20	986	0.0883301263978567	0.417932190584496
20	987	0.0882853294914771	0.417970617228361
20	988	0.0882406003130287	0.418008985683094
20	989	0.0881703328659583	0.418047296079638
20	990	0.0881253911578091	0.418085548548509
20	991	0.088080519658344	0.418123743219805
20	992	0.088035718177475	0.418161880223206
20	993	0.0879909865258162	0.418199959687975
20	994	0.0879463245146816	0.418237981742966
20	995	0.0879017319560827	0.418275946516626
20	996	0.0878572086627263	0.418313854136993
20	997	0.0878127544480121	0.418351704731709
20	998	0.0877683691260307	0.418389498428012
20	999	0.0877240525115607	0.418427235352748
20	1000	0.0876798044200671	0.418464915632369
