n1	n2	d1	d2	sig1	sig2	sigm	sdir	d1.c2	d2.c1	d1.cm	d2.cm	dm.c1	dm.c2	c1.c2	c1.cm	c2.cm	d1.p2	d2.p1	dm.p1	dm.p2	p1.p2	d1.scp2	d2.scp1	dm.scp2	dm.scp1	d1.scpd2	d2.scpd1	dm.scpd2	dm.scpd1	big1	big2
160	20	0.8	0	1	1	1	1	1	0.878787878787879	1	0.878787878787879	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.96969696969697	1	1	1	0.666666666666667	0.333333333333333
320	20	0.8	0	1	1	1	1	1	0.636363636363636	1	0.636363636363636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.727272727272727	0.272727272727273
20	40	0.8	0	1	1	1	1	0.666666666666667	0.916666666666667	0.75	1	1	1	1	1	1	0.916666666666667	0.916666666666667	1	1	1	1	1	1	1	1	0.75	1	0.916666666666667	1	0
40	40	0.8	0	1	1	1	1	0.866666666666667	0.866666666666667	0.866666666666667	0.866666666666667	0.933333333333333	0.933333333333333	0.933333333333333	1	1	0.866666666666667	0.866666666666667	1	1	1	1	1	1	1	1	0.866666666666667	1	0.933333333333333	0.8	0.2
80	40	0.8	0	1	1	1	1	0.8125	0.625	1	0.75	1	1	1	1	1	0.9375	0.9375	1	1	1	1	1	1	1	1	0.8125	1	1	1	0
160	40	0.8	0	1	1	1	1	0.9375	0.625	1	0.625	1	0.9375	1	1	1	0.9375	0.9375	1	1	1	1	1	1	1	1	0.9375	1	1	0.875	0.125
320	40	0.8	0	1	1	1	1	1	0.3125	1	0.3125	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9375	0.0625
20	80	0.8	0	1	1	1	1	0	0.647058823529412	0.0588235294117647	1	0.764705882352941	1	0.882352941176471	1	1	0.705882352941177	0.705882352941177	0.823529411764706	1	1	1	1	1	1	1	0.176470588235294	1	0.411764705882353	1	0
40	80	0.8	0	1	1	1	1	0.304347826086957	0.565217391304348	0.434782608695652	1	0.826086956521739	1	0.91304347826087	1	1	0.695652173913043	0.826086956521739	1	1	1	1	1	1	1	1	0.434782608695652	1	0.695652173913043	1	0
80	80	0.8	0	1	1	1	1	0.192307692307692	0.230769230769231	0.538461538461538	0.576923076923077	0.961538461538462	0.961538461538462	0.961538461538462	1	1	0.538461538461538	0.576923076923077	1	1	1	1	1	1	1	1	0.307692307692308	1	0.961538461538462	1	0
160	80	0.8	0	1	1	1	1	0.307692307692308	0.115384615384615	0.730769230769231	0.192307692307692	0.923076923076923	0.538461538461538	0.769230769230769	1	1	0.423076923076923	0.5	1	0.846153846153846	1	1	1	1	1	1	0.307692307692308	1	1	1	0
320	80	0.8	0	1	1	1	1	0.230769230769231	0.0384615384615385	1	0.0769230769230769	1	0.346153846153846	0.653846153846154	1	0.961538461538462	0.230769230769231	0.230769230769231	1	0.461538461538462	1	1	1	1	1	1	0.230769230769231	1	1	1	0
20	160	0.8	0	1	1	1	1	0	0.3125	0	1	0.4375	1	0.625	0.6875	1	0.3125	0.375	0.5625	1	0.9375	1	0.125	1	0.75	1	0	1	0	1	0
40	160	0.8	0	1	1	1	1	0.05	0.15	0.05	1	0.3	1	0.65	0.85	1	0.15	0.15	0.45	1	1	1	1	1	1	1	0.05	1	0.1	1	0
80	160	0.8	0	1	1	1	1	0.0454545454545455	0.136363636363636	0.0909090909090909	0.590909090909091	0.5	0.954545454545455	0.590909090909091	0.954545454545455	1	0.227272727272727	0.272727272727273	0.590909090909091	1	0.954545454545455	1	1	1	1	1	0.0909090909090909	1	0.227272727272727	1	0
160	160	0.8	0	1	1	1	1	0	0	0.0909090909090909	0.0909090909090909	0.272727272727273	0.272727272727273	0.272727272727273	1	1	0.0909090909090909	0.0909090909090909	0.909090909090909	0.954545454545455	0.909090909090909	1	1	1	1	1	0	1	0.272727272727273	1	0
320	160	0.8	0	1	1	1	1	0	0	0.0909090909090909	0	0.272727272727273	0.0454545454545455	0.136363636363636	1	0.636363636363636	0	0	1	0.181818181818182	0.636363636363636	1	1	1	1	1	0	1	0.909090909090909	1	0
20	320	0.8	0	1	1	1	1	0	0.35	0	1	0.35	1	0.4	0.4	1	0.3	0.35	0.35	1	1	1	0	1	0	1	0	1	0	1	0
40	320	0.8	0	1	1	1	1	0	0.172413793103448	0	1	0.206896551724138	1	0.482758620689655	0.620689655172414	1	0.172413793103448	0.172413793103448	0.206896551724138	1	0.96551724137931	1	0.172413793103448	1	1	1	0	1	0	1	0
80	320	0.8	0	1	1	1	1	0	0.133333333333333	0	0.866666666666667	0.166666666666667	0.933333333333333	0.233333333333333	0.466666666666667	1	0.133333333333333	0.133333333333333	0.2	1	0.766666666666667	1	1	1	1	1	0.0333333333333333	1	0.1	1	0
160	320	0.8	0	1	1	1	1	0	0	0	0.0333333333333333	0	0.1	0.0333333333333333	0.2	1	0	0	0.0666666666666667	0.966666666666667	0.2	1	1	1	1	1	0	1	0	1	0
320	320	0.8	0	1	1	1	1	0	0	0	0	0	0	0	0.166666666666667	0.2	0	0	0.0333333333333333	0.0333333333333333	0.0333333333333333	1	1	1	1	1	0	1	0	1	0
20	20	1	0	1	1	1	1	0.7	0.733333333333333	0.9	1	1	1	1	1	1	0.933333333333333	1	1	1	1	1	1	1	1	1	0.7	1	1	0.966666666666667	0.0333333333333333
40	20	1	0	1	1	1	1	1	0.818181818181818	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.818181818181818	0.181818181818182
80	20	1	0	1	1	1	1	1	0.818181818181818	1	0.878787878787879	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.939393939393939	0.0606060606060606
160	20	1	0	1	1	1	1	1	0.575757575757576	1	0.636363636363636	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.96969696969697	0.0303030303030303
320	20	1	0	1	1	1	1	1	0.151515151515152	1	0.151515151515152	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.96969696969697	0.0303030303030303
20	40	1	0	1	1	1	1	0.461538461538462	0.692307692307692	0.461538461538462	1	1	1	1	1	1	0.769230769230769	0.769230769230769	1	1	1	1	1	1	1	1	0.461538461538462	1	0.769230769230769	1	0
40	40	1	0	1	1	1	1	0.5	0.5	0.6875	0.75	0.875	0.9375	0.9375	1	1	0.6875	0.6875	0.9375	1	0.9375	1	1	1	1	1	0.5	1	0.875	0.9375	0.0625
80	40	1	0	1	1	1	1	0.375	0.1875	1	0.25	1	0.9375	1	1	1	0.5	0.625	1	1	1	1	1	1	1	1	0.375	1	1	1	0
160	40	1	0	1	1	1	1	0.4375	0.0625	1	0.125	1	0.6875	0.9375	1	1	0.625	0.6875	1	0.9375	1	1	1	1	1	1	0.4375	1	1	1	0
320	40	1	0	1	1	1	1	0.375	0	1	0	1	0.625	0.875	1	1	0.5625	0.625	1	0.6875	1	1	1	1	1	1	0.25	1	1	1	0
20	80	1	0	1	1	1	1	0.0833333333333333	0.458333333333333	0.0833333333333333	1	0.583333333333333	1	0.916666666666667	0.916666666666667	1	0.458333333333333	0.5	0.708333333333333	1	1	1	1	1	1	1	0.166666666666667	1	0.166666666666667	1	0
40	80	1	0	1	1	1	1	0.0384615384615385	0.269230769230769	0.192307692307692	0.884615384615385	0.538461538461538	1	0.807692307692308	1	1	0.307692307692308	0.346153846153846	0.807692307692308	1	1	1	1	1	1	1	0.153846153846154	1	0.307692307692308	1	0
80	80	1	0	1	1	1	1	0	0	0.0769230769230769	0.0769230769230769	0.461538461538462	0.5	0.5	1	1	0.0769230769230769	0.0769230769230769	0.923076923076923	0.961538461538462	0.961538461538462	1	1	1	1	1	0	1	0.5	1	0
160	80	1	0	1	1	1	1	0	0	0.115384615384615	0	0.461538461538462	0.0769230769230769	0.153846153846154	1	0.769230769230769	0	0	1	0.269230769230769	0.807692307692308	1	1	1	1	1	0	1	0.923076923076923	1	0
320	80	1	0	1	1	1	1	0	0	0.692307692307692	0	0.923076923076923	0	0.0769230769230769	1	0.307692307692308	0	0	1	0.0384615384615385	0.769230769230769	1	1	1	1	1	0	1	1	1	0
